"","breast","colon.and.rectum","anus..anal.canal.and.anorectum","esophagus","gallbladder","liver.and.intrahepatic.bile.duct","other.biliary","other.digestive.organs","pancreas","peritoneum..omentum.and.mesentery","retroperitoneum","small.intestine","stomach","cervix.uteri","corpus.and.uterus..nos","other.female.genital.organs","ovary","vagina","vulva","hodgkin.lymphoma","leukemia","myeloma","non.hodgkin.lymphoma","bones.and.joints","brain.and.other.nervous.system","eye.and.orbit","kaposi.sarcoma.","melanoma.of.the.skin","mesothelioma.","miscellaneous","oral.cavity.and.pharynx","other.endocrine.including.thymus","other.non.epithelial.skin","soft.tissue.including.heart","thyroid","larynx","lung.and.bronchus","nose..nasal.cavity.and.middle.ear","pleura","trachea..mediastinum.and.other.respiratory.organs","kidney.and.renal.pelvis","other.urinary.organs","ureter","urinary.bladder"
"eye.and.orbit",0.156700342646453,-0.150917537510314,-0.125772212811203,-0.0848286159199082,-0.0650068930078295,0.0147174166415928,0.0560694583778743,-0.202070996678564,-0.062792411680437,-0.141921745866755,-0.0578916284938006,-0.0365398421404724,-0.0236774087071129,-0.0847835227909904,-0.0865110768751089,-0.126768964204456,0.0819413221528229,0.160311313730462,0.0313282458679128,-0.267322353023302,0.238610767131259,-0.0595797243856478,0.124515276710793,0.105076769706015,0.00862563410720422,0,-0.162617127495138,0.140944346401727,0.0561332349955192,-0.0265634273060571,-0.039796819002541,-0.0992234568925007,0.221097160690938,0.0387727747062355,0.0245970236266295,-0.0422135808055158,-0.15833014179858,0.247782543909414,0.0687248945237033,0.0280084609579046,0.00997622938813853,-0.159735648263287,-0.0178748102768522,-0.0395129673269835
"kaposi.sarcoma.",-0.432294841335423,0.0865544953283915,0.382095342601295,0.438918119755236,0.211388089406853,0.00674679501804876,0.0820581283380319,-0.112513019495889,-0.127624056064022,-0.085400205515086,0.08752492273999,-0.0399038795038352,0.288048626290784,0.0745002024698814,-0.0619507921663704,-0.148966228394413,0.491317868295365,-0.167103130750079,-0.0880092210246727,0.261691427638368,-0.124090254268764,0.00578415376493511,0.177180459639957,0.186789618881164,-0.110867076813839,-0.162617127495138,0,-0.0723107495062285,0.0249197580782864,-0.0041604941146447,0.260181395449204,-0.202781931415407,0.275403851045784,0.338686147043941,-0.142380976323562,-0.192250076752848,-0.0152158979200565,-0.0782367498921143,0.124037056089361,-0.192558652179365,0.113075211984884,0.0799090970833896,-0.107293523778533,-0.0223404596791094
"melanoma.of.the.skin",0.0217271948854211,0.121319280861604,-0.0511496290328962,-0.0134841204823036,-0.00356667704450123,0.106572425353524,0.176533746148748,0.307129262678789,0.10214343288509,0.0193380576706774,0.00352570894222031,0.0885934471361015,0.434369154237276,-0.548529032742364,0.15302137755272,-0.331186515249971,-0.255562422215724,-0.176689727836033,0.154039022000738,-0.0125831506018082,0.0691672455544119,0.164257759484577,0.352310147101232,0.160239300811207,0.514484067545704,0.140944346401727,-0.0723107495062285,0,0.0950787811582828,0.471724615321347,0.190883915894277,0.23232479472132,0.17607688802027,0.150505817731698,0.352954759454158,-0.269868014509278,-0.01491744113618,0.149330969876325,0.142387550443278,-0.124566129469223,0.3498654812235,0.0704015627358134,-0.0918863155355586,-0.212769533679934
"mesothelioma.",-0.0764044153515412,0.292621747734517,-0.16059690333535,-0.166850511568454,-0.0592640435456977,0.184038302747177,0.0812775547118758,0.197752890669058,0.0621250906131026,-0.0619467659304896,-0.125751880410435,-0.201734749575153,-0.146495977159952,-0.0260204869529051,-0.0033540101691288,-0.065419373771638,-0.101516152700254,-0.197728722786287,-0.0507792939342905,-0.152608884072573,0.130439631344983,0.268369877777317,-0.103982925654795,0.278850191322816,0.00707560520988823,0.0561332349955192,0.0249197580782864,0.0950787811582828,0,0.0997843296710165,-0.223225346714407,-0.00637770379627651,-0.153867294006827,0.083787242964563,0.0245292638004474,-0.243964063061357,-0.0351858162037414,0.0702525996733336,0.159902698228352,-0.0789566399676187,-0.00106878567973873,0.0046477274998492,-0.114890263781768,0.047615429958798
"miscellaneous",0.296049274167246,0.720679495857613,0.176333247595438,0.00365559065203497,0.125024993364897,-0.113973635998942,0.451812842297585,0.230162910882274,0.394145135005558,0.186633757436484,-0.234122293113112,0.279658616505782,0.272202398533087,-0.7395773649394,0.598251464770385,-0.401838270174605,-0.476975409391024,-0.130069577970197,-0.128861222517861,-0.198227779036514,0.472763635813695,0.329591572203244,0.437611694890459,0.219218137085589,0.601009750101623,-0.0265634273060571,-0.0041604941146447,0.471724615321347,0.0997843296710165,0,0.200410940288827,0.521003232855063,-0.164882266477505,0.275381781900546,0.85715648836912,-0.289319150127678,0.156022782494157,0.0541803444273313,0.0390291939410222,-0.124144044473883,0.757853508339085,-0.0785232032316693,-0.0968031710334004,-0.447687672468423
"oral.cavity.and.pharynx",-0.0605132830555513,0.0390128064749782,0.254504031893474,0.230822173896834,0.362540859163846,-0.291585390399986,0.101143785334176,-0.26480790050948,0.246148381557954,-0.10697165028388,-0.104914267548473,-0.193064516294583,0.294040442507086,-0.0726733009537961,-0.0954389448210449,-0.443760735705765,0.183876740631875,0.0838826192309667,-0.122312196365726,-0.172878500774635,-0.0389705457480303,-0.196533138295517,0.252692794466945,0.0932966907103371,0.177117782339424,-0.039796819002541,0.260181395449204,0.190883915894277,-0.223225346714407,0.200410940288827,0,0.0680072200719728,0.198003058773133,0.208723182292897,0.148333648975417,-0.0879900919794041,0.0885224784085053,0.0926248907458019,-0.150122506032383,-0.1399673202587,0.110675529067478,0.111310731789982,0.22077149898324,-0.083269448630033
"other.endocrine.including.thymus",0.440447345552029,0.518712444298728,-0.0197983032736315,-0.0179921159828609,-0.00544766042955406,-0.043712156496928,0.244813332550352,0.301501000025983,0.337742986732003,0.087743423102197,-0.00410100238794038,0.205172630911584,0.118218762571735,-0.597986682379456,0.540054295977117,0.0263150941749917,-0.410686281964042,-0.372563541179571,-0.170329502593776,-0.384527798964893,0.433784948385796,0.0423141105413911,0.358861055159804,-0.0506280678041877,0.228613902258659,-0.0992234568925007,-0.202781931415407,0.23232479472132,-0.00637770379627651,0.521003232855063,0.0680072200719728,0,-0.258333267350152,0.238271247002842,0.660955415933338,-0.223515285065307,-0.175751854230617,-0.0010876854651429,-0.140863835812742,-0.178140488089669,0.437148358610869,-0.0533958147609597,0.00217052555590143,-0.219244500781392
"other.non.epithelial.skin",-0.34398825101065,-0.296350918718413,0.312263219900025,0.20575518696221,0.0902784674273631,-0.261629702963502,-0.109138223613083,-0.151810297245825,-0.232693736526201,-0.211547578237504,-0.0138538535701256,0.109874250164443,0.280351835229508,0.0696403811293018,-0.160993830420796,-0.393863687503966,0.58423217080572,0.0582539893413314,0.190397827021656,0.218009594570121,-0.0731835763342486,-0.173579835985019,0.107394053104363,-0.15901043179814,-0.024494023114652,0.221097160690938,0.275403851045784,0.17607688802027,-0.153867294006827,-0.164882266477505,0.198003058773133,-0.258333267350152,0,0.245113974178444,-0.249152340462494,-0.000235373656065432,0.074925883538554,0.316855397024323,-0.0412888100273132,-0.183922020601003,-0.0833211686775,0.165155765128684,-0.0986709828938998,0.191984600153048
"soft.tissue.including.heart",-0.291997059346029,0.380160948026654,0.221177858249091,0.33700416207018,0.0120384434663162,-0.261781721031531,0.0461713062510218,-0.0132525362227853,0.322573591877109,-0.270558942853984,-0.244273378109756,0.0141005673770432,0.341818772920267,-0.233464265482263,0.299481766391941,-0.123695397418809,0.150682025420936,-0.422966623790799,-0.145894222667822,0.09591305139804,0.204110922264975,-0.0289753107991706,0.309206906984585,0.0492930757047809,0.137671204382344,0.0387727747062355,0.338686147043941,0.150505817731698,0.083787242964563,0.275381781900546,0.208723182292897,0.238271247002842,0.245113974178444,0,0.268821978226923,-0.139753886029996,-0.0103170164478936,-0.0233699666811835,0.120646979686736,-0.15697924044614,0.355618481586505,0.108815935220287,-0.142424142292856,-0.0713091588765292
"thyroid",0.446653064648902,0.749817695619022,0.0380824545646926,-0.0739963588444443,0.0635490752229539,-0.102851227415175,0.460979356062536,0.273881468831392,0.523055153110226,0.220890793406823,-0.12043728846668,0.26299898389921,0.303762851058844,-0.807422761669012,0.699879404981227,-0.357862254575887,-0.4455186209341,-0.232145288668482,-0.0799273082076867,-0.312311275787128,0.585681057683795,0.323476436760164,0.574368280155893,0.255242522438017,0.567331126389077,0.0245970236266295,-0.142380976323562,0.352954759454158,0.0245292638004474,0.85715648836912,0.148333648975417,0.660955415933338,-0.249152340462494,0.268821978226923,0,-0.281571103311886,0.0996195208825056,0.0319998959329691,0.0138971551346564,-0.0544338804919742,0.801311956638901,-0.104716628072108,-0.0293866714948953,-0.410939578989155
"larynx",-0.14842329494453,-0.363616246596924,-0.291560241999047,-0.14272289436718,-0.0231831393118579,-0.347831558314419,-0.208951301369418,-0.285153644516578,-0.268101600356133,-0.0632719249340712,-0.186575900193572,-0.134884033329486,-0.172903816340796,0.312115489562857,0.0734497784895876,0.132417871800882,-0.158281852938417,0.265135697398874,0.0559619257657429,0.056888800440297,-2.64109652284282e-05,-0.144503327834982,-0.212495020590256,-0.261484281477229,-0.217236654752807,-0.0422135808055158,-0.192250076752848,-0.269868014509278,-0.243964063061357,-0.289319150127678,-0.0879900919794041,-0.223515285065307,-0.000235373656065432,-0.139753886029996,-0.281571103311886,0,0.307779847791314,-0.18013231630743,-0.0640195417365143,0.268127857478108,-0.261941375852373,-0.284251253173971,0.18909037260661,0.205440769288386
"lung.and.bronchus",-0.115702066793652,0.104206997154398,-0.112049421761597,0.152542185281167,0.230896102608633,-0.115603335818534,-0.102546139953117,-0.111668679558449,-0.153283057165867,-0.126436639483796,-0.39324885138932,0.139810268380278,0.0221632692995739,0.0942171065016572,0.241200359010063,-0.266840644593977,-0.132356058399451,0.0910103046689254,-0.010566585322919,0.153881453350264,-0.0705195743388483,0.325216270579125,-0.0275605420065734,-0.111023209106662,0.207377323322053,-0.15833014179858,-0.0152158979200565,-0.01491744113618,-0.0351858162037414,0.156022782494157,0.0885224784085053,-0.175751854230617,0.074925883538554,-0.0103170164478936,0.0996195208825056,0.307779847791314,0,-0.0873967098055493,-0.0516534628305572,0.153170177004858,0.190049333392011,0.0566370957637052,0.0221335160874267,-0.173396063700857
"nose..nasal.cavity.and.middle.ear",-0.0336431701443373,-0.129483475264885,0.24146394388727,0.0661428262713782,-0.0149495183249025,-0.222842495069794,-0.349654462172528,0.126437337644928,-0.0416229517111614,-0.130373908072858,0.0792976321250458,-0.25629268438501,-0.0149028292592598,-0.141193766414449,-0.0445929364150867,-0.323516678489303,0.179504197220621,0.201706483311811,0.133570216191929,-0.112769725067189,0.245330170897337,0.0159477607873323,0.0574076144279116,-0.0198423863495576,0.0567697288487857,0.247782543909414,-0.0782367498921143,0.149330969876325,0.0702525996733336,0.0541803444273313,0.0926248907458019,-0.0010876854651429,0.316855397024323,-0.0233699666811835,0.0319998959329691,-0.18013231630743,-0.0873967098055493,0,-0.00193371987602604,-0.152922960768955,-0.00825539346530997,0.45488157193462,-0.0839370743759557,0.071245659321556
"pleura",-0.187963323021325,0.038253470505724,-0.0707052177318434,0.0873797713146816,0.225629577493858,0.0576265081143112,-0.00820911110118063,0.00089395709438054,0.158710044149542,-0.0882289867122728,0.168014646592963,0.0402245799278441,-0.0663457778568414,0.0289867772548965,0.0350405405557671,-0.0361540725488811,0.00326386550038215,-0.170675643124919,0.178956508596393,-0.0697296849617818,0.0731394166593235,0.242848526133016,0.242386588994534,0.0468498628957491,-0.0329638321661069,0.0687248945237033,0.124037056089361,0.142387550443278,0.159902698228352,0.0390291939410222,-0.150122506032383,-0.140863835812742,-0.0412888100273132,0.120646979686736,0.0138971551346564,-0.0640195417365143,-0.0516534628305572,-0.00193371987602604,0,-0.149369314680575,-0.0158506103620238,-0.067248999694762,-0.0546178768359582,-0.147227177494962
"trachea..mediastinum.and.other.respiratory.organs",0.0322528301377024,-0.0347924113653815,-0.220789299685148,-0.177210766193584,0.0417439395259256,-0.10699292162164,-0.111032676415782,-0.0924987411549002,-0.218385438758853,0.338977693573188,0.0694430206982556,-0.143025956994826,0.0087414131215616,0.191186994287671,-0.064692953873724,-0.0929556319845635,-0.120293135457468,0.212523119402166,-0.0795125986486408,0.167919882654076,0.0489863821495191,0.0694969794742023,-0.0827345940680207,-0.0897199966197657,-0.00400036210547611,0.0280084609579046,-0.192558652179365,-0.124566129469223,-0.0789566399676187,-0.124144044473883,-0.1399673202587,-0.178140488089669,-0.183922020601003,-0.15697924044614,-0.0544338804919742,0.268127857478108,0.153170177004858,-0.152922960768955,-0.149369314680575,0,-0.116275694242733,0.0142129937180372,0.488125192324149,0.299953316566202
"kidney.and.renal.pelvis",0.248516703465581,0.63179706309369,0.212269535415331,0.0419430829143156,0.0917052666124736,-0.0658593260164244,0.347382706253129,0.047768886726153,0.243809383874375,0.247699729998287,-0.248840361316886,0.454724609469205,0.388735378775785,-0.686195667092686,0.669806139984358,-0.272779262444013,-0.360440050860306,-0.167566227386479,0.0196589931002002,-0.0740534647746775,0.495830275590392,0.338490368113921,0.512334792467065,0.333118758402436,0.546973993845758,0.00997622938813853,0.113075211984884,0.3498654812235,-0.00106878567973873,0.757853508339085,0.110675529067478,0.437148358610869,-0.0833211686775,0.355618481586505,0.801311956638901,-0.261941375852373,0.190049333392011,-0.00825539346530997,-0.0158506103620238,-0.116275694242733,0,-0.0792520594317649,-0.0750054298015683,-0.254082006073014
"other.urinary.organs",-0.187435461856226,-0.115773843422007,0.410273694158322,0.138417213994835,0.111117041623389,-0.0524961350224076,-0.188332178082967,0.303655869815684,0.017820595862809,0.0288949056268208,-0.00543179627243189,-0.0700658672443175,0.167740147185073,0.139189453659374,-0.0470868467076438,-0.291533229334197,0.267839561323879,-0.00241640652680632,-0.0373546125943309,0.214942718633662,-0.141521802467142,-0.0504893591797697,-0.0492641796971518,0.151583487895914,-0.0957096958609023,-0.159735648263287,0.0799090970833896,0.0704015627358134,0.0046477274998492,-0.0785232032316693,0.111310731789982,-0.0533958147609597,0.165155765128684,0.108815935220287,-0.104716628072108,-0.284251253173971,0.0566370957637052,0.45488157193462,-0.067248999694762,0.0142129937180372,-0.0792520594317649,0,-0.0753046691406097,0.253746540052035
"ureter",0.0682136350939414,0.0145483452986398,-0.0348330630371673,-0.00832161495033731,0.459428207458771,0.012702494698528,-0.152958464118008,-0.104768017115969,-0.207637650372894,0.394271951918256,0.00249360869553924,-0.125464652438767,-0.145876885672072,0.232680411288506,-0.178743348176452,-0.0279513415150141,0.0393005020516745,0.11881241625962,0.156922829345036,-0.0316553301113634,0.0693322912310576,0.0622723420116826,0.171159173664455,-0.122453993005625,-0.207159951913756,-0.0178748102768522,-0.107293523778533,-0.0918863155355586,-0.114890263781768,-0.0968031710334004,0.22077149898324,0.00217052555590143,-0.0986709828938998,-0.142424142292856,-0.0293866714948953,0.18909037260661,0.0221335160874267,-0.0839370743759557,-0.0546178768359582,0.488125192324149,-0.0750054298015683,-0.0753046691406097,0,0.0016341933420267
"urinary.bladder",-0.246450818228174,-0.364806232332178,-0.030821336821388,-0.306928297583662,-0.166928531765393,-0.112528091089874,-0.20354796229381,-0.116050571394803,-0.294557773044631,0.088064035381234,-0.0269416749662711,-0.0166350368154414,0.0813198614391528,0.278617477400669,-0.094509381796858,0.0208214236011907,0.142610022005167,0.153629556802231,0.133925056032151,0.0928071847825722,-0.130315971338083,-0.335788623643686,-0.313482348960153,0.0133386873378213,-0.222259960823793,-0.0395129673269835,-0.0223404596791094,-0.212769533679934,0.047615429958798,-0.447687672468423,-0.083269448630033,-0.219244500781392,0.191984600153048,-0.0713091588765292,-0.410939578989155,0.205440769288386,-0.173396063700857,0.071245659321556,-0.147227177494962,0.299953316566202,-0.254082006073014,0.253746540052035,0.0016341933420267,0
