"","breast","colon.and.rectum","anus..anal.canal.and.anorectum","esophagus","gallbladder","liver.and.intrahepatic.bile.duct","other.biliary","other.digestive.organs","pancreas","peritoneum..omentum.and.mesentery","retroperitoneum","small.intestine","stomach","cervix.uteri","corpus.and.uterus..nos","other.female.genital.organs","ovary","vagina","vulva","hodgkin.lymphoma","leukemia","myeloma","non.hodgkin.lymphoma","bones.and.joints","brain.and.other.nervous.system","eye.and.orbit","kaposi.sarcoma.","melanoma.of.the.skin","mesothelioma.","miscellaneous","oral.cavity.and.pharynx","other.endocrine.including.thymus","other.non.epithelial.skin","soft.tissue.including.heart","thyroid","larynx","lung.and.bronchus","nose..nasal.cavity.and.middle.ear","pleura","trachea..mediastinum.and.other.respiratory.organs","kidney.and.renal.pelvis","other.urinary.organs","ureter","urinary.bladder"
"retroperitoneum",0.0968120564451812,-0.0965601733331104,0.00518532139837237,0.0752653221261238,0.269650367869815,0.131582188895536,0.118502662484709,-0.0335105265245983,-0.0711243959980721,0.373436843512614,0,0.359749998564864,0.02935417137094,-0.121838978748626,0.145388497004996,-0.183405480526336,-0.125318221933911,0.14954610131656,0.289554939527964,0.0766585765208016,-0.0680399574189484,-0.0049847508757298,-0.110784278762212,0.103901886767507,0.10094404338564,0.202610712960766,-0.108492197991763,0.0776580842402287,0.00856237329697389,0.0333771251838754,0.0903434067750817,0.0630573686296199,0.0513269535787846,0.0707976549924084,0.0766755087536608,-0.0463470433085972,-0.0578187123816567,-0.10520037534976,0.0258025397915352,0.244370928124564,0.0889118018034946,0.0731201777187054,-0.23130357023105,-0.175525541637332
"small.intestine",-0.208351289009643,0.498140969269593,0.332981206903084,-0.0323740921834566,0.160116456612182,-0.0250721595944281,0.256343147960416,-0.186423579551554,0.337224573095008,0.421878458203745,0.359749998564864,0,0.353148081466705,-0.510476886086292,0.518205351827664,-0.287149361503185,-0.278514564279983,-0.328535771645611,0.13382721205305,0.101063955276019,0.143008356701338,0.319291460384171,0.495580393370403,0.364887247415891,0.272683201445364,0.0415967495618994,0.151989827323319,0.229349283100188,0.0267010021194397,0.400579355136998,-0.0633280198279984,0.496894668736762,-0.0753696758396993,0.280202242043836,0.597847568900628,-0.361551982659267,-0.475804847753846,0.0464785301317486,0.0616823131236935,-0.0667656953899798,0.600414310332079,-0.147946787117029,-0.181819963813878,-0.426609810165645
"stomach",-0.0844537272054897,0.405944074386909,0.117182447301355,0.0853763183216967,0.323862839821561,0.292389179921392,-0.00639156016199352,0.228582472577255,0.338478355443723,0.157955266622573,0.02935417137094,0.353148081466705,0,-0.170730989459514,0.550849951928847,-0.15440247239776,-0.382608059689473,-0.213408502537779,-0.0127893962982651,0.0345309507314175,0.0749899912881447,0.289877724191646,0.249547508001453,0.0433837027548566,0.281081776838708,0.262577108736411,-0.0335515205692284,-0.010075210967658,-0.292670827917953,0.415131956498326,0.120809932771069,0.200446837549409,-0.316166979750749,0.445261860129103,0.458207710541266,-0.0789617947078777,-0.278778943694937,-0.124857008777432,0.121047335738375,-0.166851764973173,0.533987474625797,-0.262478565560589,0.0661005700444592,0.117533862452762
"cervix.uteri",-0.211259385343547,-0.371178213742311,-0.415980715027308,-0.0110071335577316,-0.275680431019962,0.343588734684595,-0.367637541204527,-0.0766159696835989,-0.0294687974635036,-0.403270496946783,-0.121838978748626,-0.510476886086292,-0.170730989459514,0,-0.316818942883353,0.385888235383885,0.403755003677922,-0.0267561440551436,-0.143036416597449,-0.176357784860087,-0.154620696891782,-0.360094126387708,-0.534363597216478,-0.475585965001625,-0.289110664619195,0.2045703748584,-0.14172007630665,-0.664770414180606,0.0785328562090571,-0.511148241770647,0.100984533279566,-0.439243944596158,-0.115127253474776,0.102410287436297,-0.581909045573289,0.507388267324566,0.559412781539708,-0.0166773396848157,0.566526404336059,0.0608206188823869,-0.531147156985035,0.0749292130498622,0.00815320449480894,0.325557514310725
"corpus.and.uterus..nos",-0.0400615380126546,0.794478696913027,0.115037485261612,0.137023387952376,0.364144213669461,0.335464290036158,0.224969739215415,0.193570543212918,0.463355617485778,-0.00872973984880417,0.145388497004996,0.518205351827664,0.550849951928847,-0.316818942883353,0,-0.0133166752903314,-0.660171628077162,-0.126536617897459,-0.0463393688381721,-0.0363317625014598,0.380160403120864,0.426016984530831,0.353008344464582,0.114721481613002,0.403971200426572,0.239658575940721,-0.239843390717862,0.017019237368383,0.154688912320331,0.626237035510884,0.338784269069212,0.377411495409453,-0.118762509107352,0.495446341070838,0.812563435423308,-0.21381496726653,-0.45263853423245,-0.0345079938861361,0.0376002494340236,-0.0942498171545657,0.824808612812259,-0.17963323677892,-0.0873574969846457,-0.241696401253654
"other.female.genital.organs",-0.166570654135787,0.08833874336838,-0.0639363772573339,0.157664094252073,0.0839796805490559,0.105988747962991,-0.00293163121322763,0.130794770077931,-0.0948828881489894,-0.172134794236968,-0.183405480526336,-0.287149361503185,-0.15440247239776,0.385888235383885,-0.0133166752903314,0,0.0240025419136342,0.0872594527596907,-0.183400143221505,0.09850201328766,0.0192484038019978,-0.243100804644838,0.00939900808323635,-0.117349455690828,0.0946757195038609,-0.0951453883930843,-0.0247489304703126,-0.309091760774937,0.210475404392627,-0.28176071288369,-0.164323097216775,-0.374364560520217,-0.172734468692773,0.311362487294154,-0.0979377903852617,0.0988876104131709,0.204290412840346,-0.270446033718116,-0.153384376096215,0.0388906763980977,-0.0866077403574654,-0.213726699935619,0.175284357940745,0.0344279947194639
"ovary",0.0393365229670862,-0.59320954184607,-0.161164883236372,-0.198205854113479,0.00850110762577416,-0.190581297138955,0.0110027688535027,-0.234874940505453,-0.240929845492175,0.0204467007277173,-0.125318221933911,-0.278514564279983,-0.382608059689473,0.403755003677922,-0.660171628077162,0.0240025419136342,0,0.150362193299918,0.0682861562805215,0.111078865614329,-0.47653561518977,-0.272844184622849,-0.232332962217916,0.0682492702076921,-0.420498910456025,0.104648613352705,0.348108180537113,-0.170676502470726,0.0348925121838018,-0.55826051987001,-0.272890156061638,-0.238876504999802,0.100739840153587,-0.283496321094555,-0.617149100671311,0.306411656929681,0.270316323009968,0.218921244378594,0.0921424885124991,-0.329166596844459,-0.639874733903895,0.0603270491398252,-0.127632252692622,0.218918847700303
"vagina",0.435822884137385,-0.192161991980168,0.0625464308321439,0.0454389602197985,0.232422430488046,0.0396845443184226,0.0915488847853409,0.270340226559925,-0.255223375007818,-0.00868963810905479,0.14954610131656,-0.328535771645611,-0.213408502537779,-0.0267561440551436,-0.126536617897459,0.0872594527596907,0.150362193299918,0,-0.0348356142982543,0.128810082330365,0.168498974775618,-0.335188212411731,-0.162379655352699,0.204775116918937,-0.0852869450476296,0.0474070165838951,-0.161430447636622,0.280004041052452,0.110630463702652,-0.114054273065329,-0.0947137607671008,-0.245862002281548,0.330386731555141,-0.228888727838688,-0.131484677763647,0.0164258458487296,0.0169052771631273,0.146234545372296,-0.334589451167568,0.00942500486507834,-0.175337843058095,0.0787378099378519,-0.0500870316370606,0.186964805924376
"vulva",0.0292891675452975,-0.030973801637813,-0.0310761333924432,-0.151094065896782,-0.0206097208338194,0.0909786766676455,0.316713554846025,-0.370684378373977,0.0908619515704081,0.125055656661364,0.289554939527964,0.13382721205305,-0.0127893962982651,-0.143036416597449,-0.0463393688381721,-0.183400143221505,0.0682861562805215,-0.0348356142982543,0,0.268956607170028,-0.0870599384864651,0.223591310517599,0.160229679868759,-0.126234291308175,-0.0559441672047886,0.19475425076853,0.215683604294497,0.0160895433724976,-0.058569970445103,0.0541348677042046,-0.179749319332813,0.259059044684999,-0.0356220879865933,-0.0234999802614237,0.116210612181664,0.179088435261117,-0.230584085282783,0.0924139291267319,-0.0251664338580018,-0.00737382638298019,0.0599054485389595,0.335053440723142,-0.355567544343122,0.173645247361856
"hodgkin.lymphoma",0.0654800298706998,0.0951496174335218,0.275586711824828,-0.124921019319194,0.34425426602847,0.0354907734708256,0.180783744784737,-0.0758087773563609,0.179291552990558,0.375435060254817,0.0766585765208016,0.101063955276019,0.0345309507314175,-0.176357784860087,-0.0363317625014598,0.09850201328766,0.111078865614329,0.128810082330365,0.268956607170028,0,0.109542564353779,0.210453054434244,0.372307466312844,0.190955808832312,0.327993846447553,-0.0983886743167327,0.334892996047242,0.38400307369029,-0.0184647524696013,0.0586355389192836,-0.0607870253793589,0.299220073810453,-0.14996471788819,0.119282930077375,0.180178623968356,0.111484572184137,-0.348482661333917,0.279016638712434,-0.234497913985897,-0.36753110985111,0.0676042103554313,-0.249925239977159,-0.223217835384502,0.0182863906347529
"leukemia",0.0507615862619455,0.4432382208592,0.165293968293488,0.221057900963656,0.0250748288389999,0.191282020211351,-0.142401629260688,0.0252438369256077,0.225787095511472,-0.0671021037421134,-0.0680399574189484,0.143008356701338,0.0749899912881447,-0.154620696891782,0.380160403120864,0.0192484038019978,-0.47653561518977,0.168498974775618,-0.0870599384864651,0.109542564353779,0,0.209907329400234,0.182839690703753,0.0460889159414529,0.382368706557895,-0.237763827751736,-0.194983489540143,0.253911476250773,0.0024711548804106,0.234082623444356,0.198047307616566,0.225848346411077,0.0175691104519428,0.137343323251751,0.413483560627174,0.00485759515151648,-0.275562266438931,-0.0498000359042306,0.0263757156204689,0.0546484121939174,0.356912392152703,-0.0531360086710617,-0.127346596667358,-0.185033418068595
"myeloma",0.0275659754287942,0.377643954295404,0.320778343874167,0.00745034777678233,0.26769757885951,0.126862761077205,0.18086317045933,-0.0600544437220171,0.350603166592665,0.314826758478999,-0.0049847508757298,0.319291460384171,0.289877724191646,-0.360094126387708,0.426016984530831,-0.243100804644838,-0.272844184622849,-0.335188212411731,0.223591310517599,0.210453054434244,0.209907329400234,0,0.452599971518319,0.209214152551127,0.381846040807949,0.0148212744328287,0.10008786958114,0.272304222581464,-0.0266458721212566,0.352925632368338,0.204326062750759,0.488490141781898,-0.117319296522557,0.202302668247833,0.544517678578036,0.0632194392162432,-0.54191431174279,0.14096790277385,0.00827129438978292,-0.34470950033513,0.489273908305271,-0.263692078036072,-0.196602583295158,-0.358331310034032
"non.hodgkin.lymphoma",-0.26184851664792,0.552945287240487,0.505182686517179,-0.247169641784181,0.160775781544071,0.0140907198974802,0.252794289931209,-0.113520708557954,0.157739435420783,0.53893180956996,-0.110784278762212,0.495580393370403,0.249547508001453,-0.534363597216478,0.353008344464582,0.00939900808323635,-0.232332962217916,-0.162379655352699,0.160229679868759,0.372307466312844,0.182839690703753,0.452599971518319,0,0.430841071097651,0.331808331679372,-0.188605706083502,0.294010446420805,0.478383563794987,-0.0586401646055492,0.394567402420217,-0.127808657300654,0.344087115761117,0.0296241940124009,0.202078754692248,0.689833290549086,-0.158403683664512,-0.631606214260821,0.0282955143955883,-0.28917689589143,-0.277733787459011,0.657396363751958,-0.437854359399554,-0.147415201606265,-0.410222298101561
"bones.and.joints",0.0153761420219811,0.282016773132015,0.522229048120132,0.0323376473218347,0.292264317944319,-0.046007937920851,-0.00552043032799218,0.0309837560205849,-0.119557892908033,0.479737077219962,0.103901886767507,0.364887247415891,0.0433837027548566,-0.475585965001625,0.114721481613002,-0.117349455690828,0.0682492702076921,0.204775116918937,-0.126234291308175,0.190955808832312,0.0460889159414529,0.209214152551127,0.430841071097651,0,0.242296151350834,-0.0755708749858669,0.392232695334252,0.537581368349784,-0.128332780233823,0.236563502539302,0.00266009831298023,0.151876902383967,0.250330322915934,0.0186034264213448,0.403976644095383,-0.283772416063874,-0.499800888342968,0.0694688631072466,-0.291054109787939,-0.227400255942324,0.330703287445451,-0.365345143967752,-0.113590917249587,-0.341696556212683
"brain.and.other.nervous.system",-0.0992494026221261,0.417301276399337,0.299976147785104,0.173967445653871,0.256891264119118,0.0194634552970426,0.0968050053761775,0.062429951678157,0.309886307451155,0.19742910780992,0.10094404338564,0.272683201445364,0.281081776838708,-0.289110664619195,0.403971200426572,0.0946757195038609,-0.420498910456025,-0.0852869450476296,-0.0559441672047886,0.327993846447553,0.382368706557895,0.381846040807949,0.331808331679372,0.242296151350834,0,-0.289552981568954,-0.136607716849839,0.317283076159138,-0.0677302717481366,0.375071918421039,0.210218697750349,0.272633454653563,-0.065454063307501,0.356773698954612,0.49236774724178,-0.222238582127742,-0.419759529145028,0.0960103117943195,-0.103316242752983,0.00111107308029709,0.463687095106574,-0.269164455314048,0.0622129964850028,-0.290017965101638
"eye.and.orbit",0.0598197791126413,-0.0199172702470149,-0.234063406929389,0.124430411623119,0.28554197698135,0.443668637375294,0.0788123216792691,0.134806729938172,0.187587951869516,-0.0797560557536031,0.202610712960766,0.0415967495618994,0.262577108736411,0.2045703748584,0.239658575940721,-0.0951453883930843,0.104648613352705,0.0474070165838951,0.19475425076853,-0.0983886743167327,-0.237763827751736,0.0148212744328287,-0.188605706083502,-0.0755708749858669,-0.289552981568954,0,-0.0690869092093331,-0.34831106765639,0.246260005619508,-0.17346747439936,0.265589646627501,0.267878990227475,-0.0364972923356301,0.0850174848303522,0.110090689769941,0.227716293020633,-0.0448165131281088,-0.128844615883849,0.424580460486798,-0.0193317513530842,0.0694138166711744,-0.0830315354207171,-0.255753467816029,0.0895116692064947
"kaposi.sarcoma.",-0.136369427625774,-0.0689699960511813,0.297738815873836,-0.204869420454128,0.0283163357596914,-0.0309660808234507,0.101377282319133,-0.153035948595618,-0.00174659436056015,0.297920602990842,-0.108492197991763,0.151989827323319,-0.0335515205692284,-0.14172007630665,-0.239843390717862,-0.0247489304703126,0.348108180537113,-0.161430447636622,0.215683604294497,0.334892996047242,-0.194983489540143,0.10008786958114,0.294010446420805,0.392232695334252,-0.136607716849839,-0.0690869092093331,0,0.290855675792102,-0.156048400839786,-0.128658410299594,-0.233619445865384,0.0646918043103446,0.0534426735076777,-0.0895473125979228,0.00107048428081657,-0.0462605969648962,-0.197626899044807,0.179522556358127,-0.0918546831015669,-0.279778087467823,-0.0451745714465547,-0.115243069990962,-0.109863076063506,-0.0437012224394423
"melanoma.of.the.skin",0.292229303223671,0.13224741125143,0.66235687320553,-0.0414157148209733,0.185619889148055,-0.117684761391288,0.100984425089516,0.0808786724646113,-0.144800349132463,0.521532276511911,0.0776580842402287,0.229349283100188,-0.010075210967658,-0.664770414180606,0.017019237368383,-0.309091760774937,-0.170676502470726,0.280004041052452,0.0160895433724976,0.38400307369029,0.253911476250773,0.272304222581464,0.478383563794987,0.537581368349784,0.317283076159138,-0.34831106765639,0.290855675792102,0,-0.225170654325287,0.298010990529334,-0.0477429102034571,0.255155258872669,0.260166726248702,-0.247790082203438,0.363994596775901,-0.290852814604832,-0.504417220133173,0.174743585185051,-0.480093862053957,-0.158871912637692,0.288700987089823,-0.193928204846432,0.0495667293656261,-0.274016683813093
"mesothelioma.",-0.209374513780965,0.10040260848128,-0.13631177194848,0.139164078719362,0.151083665273767,-0.0828493198863741,0.176602381845595,0.000238637573206672,0.115448394307734,-0.139660901651262,0.00856237329697389,0.0267010021194397,-0.292670827917953,0.0785328562090571,0.154688912320331,0.210475404392627,0.0348925121838018,0.110630463702652,-0.058569970445103,-0.0184647524696013,0.0024711548804106,-0.0266458721212566,-0.0586401646055492,-0.128332780233823,-0.0677302717481366,0.246260005619508,-0.156048400839786,-0.225170654325287,0,-0.117207594837286,0.0318687094583407,0.223167967169257,-0.100380525773369,-0.0548551173679673,0.0604985124273323,0.096151998298104,-0.035744494067335,-0.110503392434437,0.0866081755623108,0.0707986859078163,-0.0394769892550896,0.109068850932632,-0.0369546242712597,-0.281948983587377
"miscellaneous",-0.083768253070694,0.561123628234209,0.286268576930467,-0.0387707625915978,0.187625611261458,0.0453219134496148,0.262502903434003,-0.0578109584694389,0.159621043291391,0.190979679896176,0.0333771251838754,0.400579355136998,0.415131956498326,-0.511148241770647,0.626237035510884,-0.28176071288369,-0.55826051987001,-0.114054273065329,0.0541348677042046,0.0586355389192836,0.234082623444356,0.352925632368338,0.394567402420217,0.236563502539302,0.375071918421039,-0.17346747439936,-0.128658410299594,0.298010990529334,-0.117207594837286,0,0.206517890725008,0.229371004732635,-0.0272721701314311,0.320161348878551,0.677051653758805,-0.36931981404736,-0.462363190586385,0.0928073258458954,-0.252016412716647,-0.0980493953912294,0.677237265191287,0.0388234673076283,-0.117970370898277,-0.146645677397971
"oral.cavity.and.pharynx",-0.034535031237559,0.053083648240534,-0.00180170578032162,0.233322947298638,0.0826127971315773,0.256788957237425,-0.265247473011942,0.109358506357455,0.152795801976489,-0.042548245032003,0.0903434067750817,-0.0633280198279984,0.120809932771069,0.100984533279566,0.338784269069212,-0.164323097216775,-0.272890156061638,-0.0947137607671008,-0.179749319332813,-0.0607870253793589,0.198047307616566,0.204326062750759,-0.127808657300654,0.00266009831298023,0.210218697750349,0.265589646627501,-0.233619445865384,-0.0477429102034571,0.0318687094583407,0.206517890725008,0,0.0961314436040826,0.048486487730812,0.00428874349830188,0.182279233481022,-0.0328757822508173,-0.121812140631931,-0.0116803198782994,0.381618516294817,0.13608273268462,0.127157666452564,-0.0955520482678166,-0.132154736591146,0.0635710017584636
"other.endocrine.including.thymus",0.0375508418368078,0.385975527585868,0.111669110329855,-0.106805135933003,0.212335827644394,0.0401033930186059,0.169392535973563,-0.237438075918805,0.36558883883,0.27435724125796,0.0630573686296199,0.496894668736762,0.200446837549409,-0.439243944596158,0.377411495409453,-0.374364560520217,-0.238876504999802,-0.245862002281548,0.259059044684999,0.299220073810453,0.225848346411077,0.488490141781898,0.344087115761117,0.151876902383967,0.272633454653563,0.267878990227475,0.0646918043103446,0.255155258872669,0.223167967169257,0.229371004732635,0.0961314436040826,0,0.0350264495488848,0.107977027869025,0.531948554210702,-0.125158405012759,-0.629776079314905,0.153915084420288,0.0903037831229263,-0.0954977524851676,0.432873226711553,-0.264063346860301,-0.211101216220342,-0.292041582136094
"other.non.epithelial.skin",0.145822132239425,-0.105044648505306,-0.0460952439881644,-0.483488242689035,-0.160022040832473,-0.15177791455508,0.215205357715885,-0.224125985438031,-0.111716762947502,0.0455690731211805,0.0513269535787846,-0.0753696758396993,-0.316166979750749,-0.115127253474776,-0.118762509107352,-0.172734468692773,0.100739840153587,0.330386731555141,-0.0356220879865933,-0.14996471788819,0.0175691104519428,-0.117319296522557,0.0296241940124009,0.250330322915934,-0.065454063307501,-0.0364972923356301,0.0534426735076777,0.260166726248702,-0.100380525773369,-0.0272721701314311,0.048486487730812,0.0350264495488848,0,-0.185889804850079,-0.0446372365404895,-0.0721198674039783,-0.119121839973901,0.0416232968949899,-0.0991756786687815,0.0722323303756887,-0.0879460494718459,-0.079899999506801,-0.295031561006767,-0.155133614234722
"soft.tissue.including.heart",-0.262916125855469,0.39739258549953,0.0466381034286781,0.0217805256890862,0.286418384776554,0.326576028440701,0.239537019293006,-0.0886446656934967,0.452605191260051,0.070499811797342,0.0707976549924084,0.280202242043836,0.445261860129103,0.102410287436297,0.495446341070838,0.311362487294154,-0.283496321094555,-0.228888727838688,-0.0234999802614237,0.119282930077375,0.137343323251751,0.202302668247833,0.202078754692248,0.0186034264213448,0.356773698954612,0.0850174848303522,-0.0895473125979228,-0.247790082203438,-0.0548551173679673,0.320161348878551,0.00428874349830188,0.107977027869025,-0.185889804850079,0,0.356531384356383,0.0434388673866432,-0.0514920221177808,-0.0445136693812938,0.116466208746724,-0.260682361206059,0.38092589261084,-0.0939153521202144,-0.266369011997152,-0.145230319249552
