"","breast","colon.and.rectum","anus..anal.canal.and.anorectum","esophagus","gallbladder","liver.and.intrahepatic.bile.duct","other.biliary","other.digestive.organs","pancreas","peritoneum..omentum.and.mesentery","retroperitoneum","small.intestine","stomach","cervix.uteri","corpus.and.uterus..nos","other.female.genital.organs","ovary","vagina","vulva","hodgkin.lymphoma","leukemia","myeloma","non.hodgkin.lymphoma","bones.and.joints","brain.and.other.nervous.system","eye.and.orbit","kaposi.sarcoma.","melanoma.of.the.skin","mesothelioma.","miscellaneous","oral.cavity.and.pharynx","other.endocrine.including.thymus","other.non.epithelial.skin","soft.tissue.including.heart","thyroid","larynx","lung.and.bronchus","nose..nasal.cavity.and.middle.ear","pleura","trachea..mediastinum.and.other.respiratory.organs","kidney.and.renal.pelvis","other.urinary.organs","ureter","urinary.bladder"
"retroperitoneum",-0.0928526016769479,-0.0895515774547177,-0.140530472503234,0.0122136408525208,0.0323158399116022,0.17113533221881,-0.198440104712626,0.331069540684872,0.16707811065401,-0.146540429105626,0,0.0281732718308932,-0.00108225600005621,0.0162904855158519,0.019206543328264,0.0922135631958899,-0.109668590496566,0.194232754850373,0.0909355725862926,-0.0517875058275396,0.317575770304835,-0.0958530139915168,0.0634883110130905,0.170438408484545,0.0925880047215088,0.0210894015224768,-0.0629640018744032,0.0113798580161874,0.128644467031366,0.0181498265348925,-0.0265352231101535,0.0837091587800181,0.0324330371215966,0.0410674828707061,0.0766865270722743,-0.0299946345112049,0.0268976804176277,-0.00588850005096068,-0.00238430003221588,-0.152371604297405,0.149814009639449,-0.110717833153169,-0.0162176192048535,0.111262715822753
"small.intestine",0.0587024670095316,0.424075600360845,-0.148408878713448,0.206151464620798,0.325521455648318,0.0255595367066013,-0.0687845188265885,-0.0633341973122127,0.413704828171364,0.0618658008062297,0.0281732718308932,0,0.411925582482166,-0.239787753184819,0.392489516116445,-0.192806096357039,-0.255564477973456,0.0906059660282946,-0.0166023963136367,-0.0130996660608671,0.178663546130526,0.190911636457554,0.417188651653866,-0.0887518441606156,0.392435729517159,0.144015369295701,-0.116355360979633,0.141707390651081,0.249222715573524,0.441897773552589,0.255311873080658,0.203064341047867,0.0503895872440098,0.261431954711108,0.501462419413245,0.00694436078060753,-0.200013522878039,0.298354543383681,-0.00964806632579473,-0.254699144506648,0.353332973853528,-0.0410542576061676,-0.12788491760347,-0.176723852634905
"stomach",-0.0500337174216681,0.467517453528534,0.245338975753775,0.214239623466216,0.158249519093448,0.123088843306464,0.209055467426487,0.0910745532936961,0.290405229633029,0.147870507074233,-0.00108225600005621,0.411925582482166,0,-0.407758545418809,0.461825596761858,-0.392366354386642,-0.308983846017738,0.084831062177794,0.0696327294730141,0.138843704871609,0.38023701067526,0.541196516918975,0.489442046175374,0.0573272160934005,0.603951722255164,-0.00494308375585244,0.172761595398702,0.172057308070702,0.118953606404677,0.53260712378739,0.191110780988282,0.475244297407008,0.147487401525082,0.490371777264311,0.607764580558348,-0.126074335326448,-0.318533690182396,0.171602699568589,-0.188045896124988,-0.419759349857766,0.598169233066904,-0.0574645505796632,0.169145135819812,-0.504401897279551
"cervix.uteri",-0.187207169734853,-0.34431740532634,-0.246323735904056,-0.322717354881227,-0.0883883163262376,-0.184836216840622,-0.0954201757437887,-0.0153216260875139,-0.497507366146764,-0.111819009282887,0.0162904855158519,-0.239787753184819,-0.407758545418809,0,-0.161237733962692,0.120258627651317,0.151714370652342,-0.0234043810488231,0.0591910167134043,-0.488276717678994,-0.343151715764102,-0.363918046961784,-0.554672445064353,-0.185270043668731,-0.621332448616944,0.167670261081403,-0.0933348346810234,-0.724588978745705,-0.0464276550335953,-0.435602327468775,-0.254291069267383,-0.371351044867906,-0.405366924615577,-0.25526657624288,-0.614600064135879,0.383685546028062,0.272701730492113,-0.109152918839658,-0.0964636118122215,0.372373726107468,-0.520984644784136,-0.0441512296828207,-0.130470146956469,0.356179884720948
"corpus.and.uterus..nos",0.240722060573415,0.743968787342594,0.194841225707775,0.023916770207971,-0.00212739267617759,0.307492322938256,-0.091312722223325,0.0283406872144222,0.390554773971255,-0.0885061247380989,0.019206543328264,0.392489516116445,0.461825596761858,-0.161237733962692,0,-0.0258867285897554,-0.610049113557417,-0.177882937387707,-0.0942688957539622,-0.0949574800831769,0.332104430529496,0.374755644972022,0.135283789558297,-0.188420446279993,0.407443427535353,-0.151278918501182,-0.308598361266059,0.0347928397537684,0.23307453786607,0.598904704401453,0.335769177728701,0.477270064220445,-0.280862312987212,0.43944060256844,0.741201940980498,0.02809724774499,-0.0270752485163224,0.120782864673567,-0.24736654003674,-0.187080067042177,0.700600276850512,0.115415917314887,0.0175649671104869,-0.0809322597302069
"other.female.genital.organs",0.267662235471322,-0.0802429314664023,-0.0539345329716324,0.0628918705483717,0.168734797166781,-0.0478920007523212,-0.208447815730976,-0.250657803799033,-0.00406223943046529,-0.0750524073568929,0.0922135631958899,-0.192806096357039,-0.392366354386642,0.120258627651317,-0.0258867285897554,0,-0.154159571834293,0.227128465557931,0.174176640055083,-0.105360946376531,-0.132092588841346,0.12951748248401,-0.285780778147765,0.0589756780328589,-0.162709986060721,0.00863793908409336,-0.229783854997406,-0.049742160243416,-0.0107825430845918,-0.115145268521391,-0.182495161867552,-0.0576137060044809,0.0483425092853067,-0.250750325366251,-0.182104714537652,-0.0315104937512798,0.31687023339496,-0.165248829251535,-0.155376021917184,-0.000577257962828605,-0.0877017489883347,0.0360134744770736,0.00996855497664024,0.335775487843315
"ovary",-0.401464621286505,-0.484452317001345,-0.252227716891847,-0.119311385044192,-0.0589635361344819,-0.20163832380437,0.0480775114326469,-0.223621134059719,-0.289018578351944,0.294316380486432,-0.109668590496566,-0.255564477973456,-0.308983846017738,0.151714370652342,-0.610049113557417,-0.154159571834293,0,-0.138624917059322,-0.208474227837298,0.0333969031134278,-0.504979596010147,-0.378877230572516,-0.131553950482023,0.105332533224854,-0.452732081358164,0.0504595438371749,0.492587525046934,-0.186441516062944,0.0349498084985737,-0.571013614082708,-0.104494940902067,-0.33218596379916,0.0538723757738827,-0.294535757754228,-0.510203028737153,0.075295491721144,0.0735958912427971,-0.150662967890782,0.242715927800997,0.206138448333953,-0.568109663281449,-0.120213722298223,0.112106585316289,0.073448151168439
"vagina",-0.00314543580595773,-0.159887124530988,0.0788950773679097,0.0539549140809299,0.164128560241143,-0.0363481102341103,-0.188904661134358,-0.0472154851073302,0.134816367821585,0.0501715533400749,0.194232754850373,0.0906059660282946,0.084831062177794,-0.0234043810488231,-0.177882937387707,0.227128465557931,-0.138624917059322,0,0.0959390640209733,-0.138678891738919,0.178130030537943,0.0620938633148643,0.158513097652193,0.00224076618786164,0.223869386772591,0.411969282762218,-0.0385960771575458,0.0209742140052927,0.166145454215363,0.252180261291552,-0.253437349277711,-0.135498035409437,0.399494160636758,-0.058550771030122,-0.0200671452253098,-0.0105438317330911,0.0139453469387998,0.038002081717894,0.133426812496431,-0.324428405359291,0.161825761443132,-0.250618094548621,-0.0675294538949793,-0.183937005296459
"vulva",0.315768577850438,-0.0272169701965865,0.0394685319119564,-0.0238030075138962,0.188823852796123,0.161726585243661,0.103143527057921,-0.0536508297738081,-0.0997668876275197,0.126078207684336,0.0909355725862926,-0.0166023963136367,0.0696327294730141,0.0591910167134043,-0.0942688957539622,0.174176640055083,-0.208474227837298,0.0959390640209733,0,0.00715935933706119,-0.0970337404510184,-0.143899303965114,-0.0972307000976672,-0.0658053647796658,0.115494537631658,0.00638990999439773,-0.115516422082368,0.0529667057200969,-0.154894802590838,0.0266986684592672,-0.19315361228847,-0.155024523857666,0.0883761904544267,-0.168798661081433,-0.113864126351353,-0.0360225571433633,-0.0561478030034655,-0.147110889438806,-0.242519705178253,0.0599818706907088,0.0500777922860894,-0.121191328833404,0.184531252919911,0.170842602810783
"hodgkin.lymphoma",-0.127512035579218,-0.144524809503576,0.150194490330052,0.179428886162308,0.0858477793580072,-0.0400434638725492,0.0706555996181826,-0.0905768607812477,-0.0682967115982414,0.220738701950899,-0.0517875058275396,-0.0130996660608671,0.138843704871609,-0.488276717678994,-0.0949574800831769,-0.105360946376531,0.0333969031134278,-0.138678891738919,0.00715935933706119,0,-0.0267084113936337,0.0669819077445172,0.387668760782373,0.37909088328134,0.138396673151801,-0.338955475055969,0.197328320728496,0.47104222869386,-0.206302897975948,0.214552737619779,0.013248744219376,0.0355852505816409,0.489016354714135,0.1497321752383,0.122408124542927,-0.38781743788112,-0.160249062187333,0.0556494206809252,0.0999895756555592,-0.21415744483439,-0.0228582303029113,0.0456132033735545,0.200965232460274,-0.0182738757348161
"leukemia",0.178886329829957,0.391031860917537,0.322844715876525,0.0349746343505983,0.0460843797453276,0.0625837360288136,0.0246009004446535,0.264596363520157,0.311210774947913,-0.122175268834872,0.317575770304835,0.178663546130526,0.38023701067526,-0.343151715764102,0.332104430529496,-0.132092588841346,-0.504979596010147,0.178130030537943,-0.0970337404510184,-0.0267084113936337,0,0.352833571601251,0.534693067715098,-0.0396865359621922,0.356719836012753,0.0898515420449157,-0.160393043931399,0.279691867481377,0.0489797721058971,0.549199553910829,-0.00373792103260491,0.366392642341149,0.207962777521938,0.316355432115403,0.531701931412632,-0.0730504088433067,-0.290367391647528,0.202316461445122,-0.120321281571715,-0.374335611638162,0.587673932332462,0.0190777232250127,0.0694469887632093,-0.303817626109253
"myeloma",0.111131438230472,0.398274523491782,0.408150122874177,0.120186687582754,0.0690846229010387,0.0310872875325424,0.00615013616373893,-0.0521582739924251,0.260901676659767,-0.109863989981081,-0.0958530139915168,0.190911636457554,0.541196516918975,-0.363918046961784,0.374755644972022,0.12951748248401,-0.378877230572516,0.0620938633148643,-0.143899303965114,0.0669819077445172,0.352833571601251,0,0.204220030639962,-0.0617327102207387,0.332190405921307,0.14168442121579,0.0075267679283847,0.11687459033463,0.132750763495555,0.416621582394057,0.191327659050468,0.510805307688012,0.19340556090015,0.192395051883823,0.436215821085596,-0.23006801087909,-0.0927101690753197,0.0615480584158956,-0.122810657917423,-0.385076912222612,0.377893968398274,0.0751635261576092,0.123009180055458,-0.302710419948177
"non.hodgkin.lymphoma",-0.0852894326903783,0.349416470663975,0.287769034042886,0.330100810024578,0.307570334899038,0.202395755397844,0.207149471171003,-0.116432296853392,0.370425974359511,0.24928987879173,0.0634883110130905,0.417188651653866,0.489442046175374,-0.554672445064353,0.135283789558297,-0.285780778147765,-0.131553950482023,0.158513097652193,-0.0972307000976672,0.387668760782373,0.534693067715098,0.204220030639962,0,0.177568174029073,0.497318795441039,-0.00431247469983448,0.144735535679292,0.436155190625729,-0.0513004288534688,0.541624747294564,0.176490657565858,0.417674480586103,0.354961587939988,0.495978756372131,0.581140377058678,-0.0914737671041502,-0.251221786718679,0.510669303220758,-0.00322628562245594,-0.368595796417951,0.523327911502592,-0.0181428959339975,0.00409782163009215,-0.442362280244227
"bones.and.joints",-0.127694219904915,-0.0856957572441312,-0.0831301345942692,0.188373901069178,0.178748898445621,0.0962565068916999,-0.0181564165306146,0.00123169934090956,-0.175416001376318,0.292926872811237,0.170438408484545,-0.0887518441606156,0.0573272160934005,-0.185270043668731,-0.188420446279993,0.0589756780328589,0.105332533224854,0.00224076618786164,-0.0658053647796658,0.37909088328134,-0.0396865359621922,-0.0617327102207387,0.177568174029073,0,0.154432839193339,-0.212727995885563,0.249182460482703,0.226232913481903,-0.0182891061867659,0.0138717014139298,0.0614148220215782,0.155651559685746,0.136119952819126,-0.0325665646212053,-0.0732635127940253,-0.157424378149701,0.0118586232595896,-0.0664753230968113,-0.000807942406735983,-0.221265646743406,-0.150479520401688,0.0661481070183151,0.361805872026511,0.0187929276818179
"brain.and.other.nervous.system",0.321132863177549,0.565667553583558,0.206556308644009,0.23907825942871,0.212748382222803,0.376922364737858,0.151578007972544,0.0413320260114157,0.448571975438888,0.188812323706574,0.0925880047215088,0.392435729517159,0.603951722255164,-0.621332448616944,0.407443427535353,-0.162709986060721,-0.452732081358164,0.223869386772591,0.115494537631658,0.138396673151801,0.356719836012753,0.332190405921307,0.497318795441039,0.154432839193339,0,-0.198330671342254,-0.02566843843734,0.37208300458079,0.123681075785585,0.607900130688788,0.345878665943003,0.490204189576295,0.176842638030866,0.329561607847197,0.783081911693971,-0.279320880602477,-0.191861860409767,0.279872534825358,-0.00958133507975835,-0.363347584887463,0.712626986174606,-0.131209543431986,0.132260589755624,-0.324290379092156
"eye.and.orbit",-0.201366075816661,-0.171963946337842,-0.087005750981409,-0.182387877296538,0.170636420080816,-0.282507935953933,-0.0703881340984071,-0.112049823110476,0.161144584910634,0.00883092307801137,0.0210894015224768,0.144015369295701,-0.00494308375585244,0.167670261081403,-0.151278918501182,0.00863793908409336,0.0504595438371749,0.411969282762218,0.00638990999439773,-0.338955475055969,0.0898515420449157,0.14168442121579,-0.00431247469983448,-0.212727995885563,-0.198330671342254,0,0.0383217443388142,-0.0646568564553553,0.397187293224357,0.0184840291990345,-0.352649298073138,-0.184121816501137,0.0346777564801168,0.0694555003178229,-0.153835960419327,0.0788184616161891,-0.15637324401966,-0.0341633669567328,0.054255041608741,-0.0291216469428683,-0.100468282318944,0.212005680517254,-0.334724676873318,-0.0538744829958392
"kaposi.sarcoma.",-0.411749146735005,-0.1532243615159,0.0730625082932565,0.213803478791013,0.0773763996252689,-0.207635591827037,-0.00918226655112642,-0.181069071901208,-0.193475900347819,0.144564489823179,-0.0629640018744032,-0.116355360979633,0.172761595398702,-0.0933348346810234,-0.308598361266059,-0.229783854997406,0.492587525046934,-0.0385960771575458,-0.115516422082368,0.197328320728496,-0.160393043931399,0.0075267679283847,0.144735535679292,0.249182460482703,-0.02566843843734,0.0383217443388142,0,-0.00612132626158076,0.0950186434506361,-0.0533832037456553,-0.0587437644599865,-0.122877446377373,0.188620459231025,0.0121242111671393,-0.0742055585409919,-0.12998415961983,-0.117270683536621,-0.0571303420885506,-0.0401764345068557,-0.0411380281233766,-0.0783743436771659,-0.11435030667833,-0.0222088165519283,-0.277829062351019
"melanoma.of.the.skin",0.237225466521399,0.237198134711942,0.234013725209101,0.214174524275124,-0.0120827461123123,-0.000394092390313154,0.188749133330759,0.157254440100094,0.398502360162065,0.140995373784687,0.0113798580161874,0.141707390651081,0.172057308070702,-0.724588978745705,0.0347928397537684,-0.049742160243416,-0.186441516062944,0.0209742140052927,0.0529667057200969,0.47104222869386,0.279691867481377,0.11687459033463,0.436155190625729,0.226232913481903,0.37208300458079,-0.0646568564553553,-0.00612132626158076,0,-0.03849143226265,0.310023449388913,0.23262688612823,0.243509810455968,0.379924585651657,0.201768486146705,0.378948861708621,-0.300322543044113,-0.34088890764709,0.218781513763296,-0.115623352586293,-0.0744702613595852,0.355429607032317,0.0486982138676032,-0.0274745236076275,-0.115763248137233
"mesothelioma.",-0.169247359184399,0.127371352490095,0.0530491657519455,-0.0492473956635027,0.177478161837592,-0.203065518170152,-0.272880917616868,-0.115056225443164,0.110707873932057,0.0902288366655372,0.128644467031366,0.249222715573524,0.118953606404677,-0.0464276550335953,0.23307453786607,-0.0107825430845918,0.0349498084985737,0.166145454215363,-0.154894802590838,-0.206302897975948,0.0489797721058971,0.132750763495555,-0.0513004288534688,-0.0182891061867659,0.123681075785585,0.397187293224357,0.0950186434506361,-0.03849143226265,0,0.239532381129689,-0.095019170555527,0.204659673894426,0.00673779867879902,0.0077490500428467,0.202972857710663,0.0115927670488687,-0.08515637535121,0.0111922216160925,0.0573336178848804,-0.273511226895264,0.194995223971804,-0.115122539813992,-0.0650058256125292,-0.164149134168484
"miscellaneous",0.226685911133141,0.598943581106253,0.330593037710356,0.272269048201787,0.127717780499106,0.271527288064884,-0.0728681904928238,-0.176308710869801,0.504255809096338,-0.0583388500632367,0.0181498265348925,0.441897773552589,0.53260712378739,-0.435602327468775,0.598904704401453,-0.115145268521391,-0.571013614082708,0.252180261291552,0.0266986684592672,0.214552737619779,0.549199553910829,0.416621582394057,0.541624747294564,0.0138717014139298,0.607900130688788,0.0184840291990345,-0.0533832037456553,0.310023449388913,0.239532381129689,0,0.165188007170015,0.405829846100504,0.222171987655163,0.505843141678527,0.787695219164378,-0.00179074611755907,-0.268136284717829,0.226607567067928,0.00741022802394322,-0.453332293229547,0.750466097963655,0.0512480831194373,0.00964647740437527,-0.474069052764698
"oral.cavity.and.pharynx",0.265581415816954,0.500066982465799,0.0628809358100905,0.0447474446721439,-0.176605670629344,0.184042594797724,0.0423116304320827,0.0168733784577711,0.318796295427499,-0.0611103338336678,-0.0265352231101535,0.255311873080658,0.191110780988282,-0.254291069267383,0.335769177728701,-0.182495161867552,-0.104494940902067,-0.253437349277711,-0.19315361228847,0.013248744219376,-0.00373792103260491,0.191327659050468,0.176490657565858,0.0614148220215782,0.345878665943003,-0.352649298073138,-0.0587437644599865,0.23262688612823,-0.095019170555527,0.165188007170015,0,0.413612637988551,-0.165504383125231,0.148311246321138,0.373470123908439,0.0368506309430652,0.0562937846495097,0.430546012399696,-0.06888052026394,-0.0232867204384186,0.308285864539948,-0.0638466479540856,0.0440823736104392,-0.0999723121466395
"other.endocrine.including.thymus",0.114190477288511,0.648453537885241,0.304808640562422,0.205991268027803,0.203642365684225,0.247385717637984,-0.0649509704205607,0.0236437504820487,0.370340353661668,0.000953368976215995,0.0837091587800181,0.203064341047867,0.475244297407008,-0.371351044867906,0.477270064220445,-0.0576137060044809,-0.33218596379916,-0.135498035409437,-0.155024523857666,0.0355852505816409,0.366392642341149,0.510805307688012,0.417674480586103,0.155651559685746,0.490204189576295,-0.184121816501137,-0.122877446377373,0.243509810455968,0.204659673894426,0.405829846100504,0.413612637988551,0,-0.0128284237188287,0.370324167566674,0.614725144369978,-0.0790332636743362,0.0718305431541809,0.289265391074249,-0.303105797862328,-0.314007959394943,0.548450265889587,-0.0537963828283041,0.0813815042798545,-0.251586899192831
"other.non.epithelial.skin",0.0268752913297905,-0.13637565043857,0.232876234729076,0.188985851405495,0.299419290171957,-0.171067713945685,0.0197788568359894,-0.0643021237895312,0.101913298732325,0.116932274340087,0.0324330371215966,0.0503895872440098,0.147487401525082,-0.405366924615577,-0.280862312987212,0.0483425092853067,0.0538723757738827,0.399494160636758,0.0883761904544267,0.489016354714135,0.207962777521938,0.19340556090015,0.354961587939988,0.136119952819126,0.176842638030866,0.0346777564801168,0.188620459231025,0.379924585651657,0.00673779867879902,0.222171987655163,-0.165504383125231,-0.0128284237188287,0,-0.059480257823274,0.0560488508398035,-0.225263884091984,-0.399585934840475,0.0778634932621893,0.0696221253050631,-0.199222909776898,0.045605948287983,-0.274211223497944,0.261354857746757,-0.187486159576137
