"","breast","colon.and.rectum","anus..anal.canal.and.anorectum","esophagus","gallbladder","liver.and.intrahepatic.bile.duct","other.biliary","other.digestive.organs","pancreas","peritoneum..omentum.and.mesentery","retroperitoneum","small.intestine","stomach","cervix.uteri","corpus.and.uterus..nos","other.female.genital.organs","ovary","vagina","vulva","hodgkin.lymphoma","leukemia","myeloma","non.hodgkin.lymphoma","bones.and.joints","brain.and.other.nervous.system","eye.and.orbit","kaposi.sarcoma.","melanoma.of.the.skin","mesothelioma.","miscellaneous","oral.cavity.and.pharynx","other.endocrine.including.thymus","other.non.epithelial.skin","soft.tissue.including.heart","thyroid","larynx","lung.and.bronchus","nose..nasal.cavity.and.middle.ear","pleura","trachea..mediastinum.and.other.respiratory.organs","kidney.and.renal.pelvis","other.urinary.organs","ureter","urinary.bladder"
"retroperitoneum",0.0704054487106485,-0.103991914598475,-0.0506111267339702,0.300071058578559,0.264881753351638,0.0605227189005574,-0.050042615829532,-0.119509841071916,0.0271622431216,0.23372231009938,0,0.262514492342341,-0.142068738769991,-0.162143536353888,-0.0665237349096194,-0.084633981422121,-0.0359103203524561,0.150354538365899,0.182093972976238,-0.0559679353406178,-0.00772717671107854,-0.108978214784329,-0.00837360337025669,0.0631862950581127,-0.00969059033033121,-0.0188551770707198,-0.119187367087196,0.0991258105987012,0.0440083132171173,-7.48858864585676e-05,0.113317021362972,-0.0778340098940281,-0.00401894135861849,-0.117938486082916,0.0275523370716336,-0.0738336894990183,0.134077287295528,-0.141161604311678,0.132439984607971,0.0172733524327767,0.0299814522875357,0.0434225769580029,0.0713565207387101,-0.230385664336343
"small.intestine",-0.15073094620307,0.686404283780504,0.302444457675486,0.102226426712986,0.240625271246131,0.188149081231267,0.187705029063427,0.0271499860744912,0.550181043145168,0.421395487418943,0.262514492342341,0,0.568999510979495,-0.576014485589298,0.632642748664947,-0.271266770197589,-0.300037364946152,-0.256016824956329,0.0511818020346215,0.0446611745601984,0.346735396035276,0.34935205172299,0.604511937045176,0.414340424498121,0.454541027768432,-0.013888213651615,0.0464153580970866,0.282334188936757,0.165040243362134,0.566025937381611,0.194524410954482,0.571953314148288,-0.0400644436510037,0.514713574744556,0.730785990284057,-0.359099937968868,-0.474278803553735,0.137700144003107,-0.0357571109891773,-0.274060104838841,0.72291763452218,-0.208091332504134,-0.0444286688980958,-0.491450404181539
"stomach",-0.148929868333406,0.641654967967556,0.370264926791069,0.0257773675254437,0.306337589781717,0.404595833204562,0.195579819635923,0.0426669143244173,0.474765822213604,0.390169845409545,-0.142068738769991,0.568999510979495,0,-0.494142357262993,0.659151529721185,-0.357973783915453,-0.42303040372764,-0.324387601217869,-0.0219006714025637,0.0403303957347496,0.370261793132632,0.582021447728942,0.581001209072649,0.293729497687502,0.54631458799168,0.0302009098830011,0.0886976777595495,0.18801838909033,-0.0668138954251647,0.681204518363596,0.263677633381523,0.618779027331897,-0.155665983984973,0.633513353753933,0.747284619172699,-0.170666267562151,-0.604751563352443,0.0151834148395271,0.00656853628417708,-0.43209350090033,0.763746478446195,-0.288438518449395,-0.120757341958302,-0.346028325883267
"cervix.uteri",-0.192358595908254,-0.473688535249053,-0.500556915629639,-0.111928778181798,-0.360712356517103,0.117903656431686,-0.425948279241446,-0.175352641590186,-0.394917841665227,-0.384268401057256,-0.162143536353888,-0.576014485589298,-0.494142357262993,0,-0.380352509529458,0.419000763828515,0.354538005163978,-0.00551953890645095,-0.0733053533526775,-0.331888361962369,-0.51713003739136,-0.484520663672324,-0.674721837504789,-0.52923246575452,-0.710023783921696,0.131223889131391,-0.10342773553151,-0.789061477944824,0.02637143646617,-0.668749351121755,-0.193888701054987,-0.587606646788478,-0.283006761857716,-0.254227166001795,-0.706874672561335,0.660692680919232,0.68871535541225,-0.19946410028183,0.436078393694931,0.410283325913288,-0.667657003368,0.101109068785631,0.0604875451633648,0.461053776423236
"corpus.and.uterus..nos",0.059317903966288,0.868012906418396,0.191064139619963,0.124474532280051,0.299140513379875,0.43984813265957,0.182843957427929,0.141941665620744,0.684148042206913,0.0570281725490371,-0.0665237349096194,0.632642748664947,0.659151529721185,-0.380352509529458,0,-0.0675035937532374,-0.650810760005679,-0.252275277006976,-0.0680671279463679,-0.144213090923456,0.619362341389593,0.479196693517798,0.394142474101446,0.0691846181055932,0.548286222732203,0.0707574122903803,-0.337205261234436,0.0785902768529009,0.203021223206182,0.713599837587488,0.501133981568026,0.695804898669062,-0.357588935862858,0.590678004155248,0.8440049422057,-0.152518374687455,-0.406350016241723,0.0231998289234526,0.00718196016179276,-0.217278182885248,0.844601086928035,-0.159702564863024,-0.0697532071856157,-0.266256325965406
"other.female.genital.organs",0.0898001829833798,-0.0719689375813683,-0.462554565582875,-0.086646212902988,-0.10339811466286,-0.0561600843446331,-0.194450273121642,-0.0736858546152067,-0.164280921630271,-0.308249567894351,-0.084633981422121,-0.271266770197589,-0.357973783915453,0.419000763828515,-0.0675035937532374,0,-0.0469967431152543,0.069556390689217,-0.191695808186242,-0.30358313573601,-0.222163254458836,-0.269660324273494,-0.457013180803973,-0.224455132076365,-0.305710744362025,-0.0486643793441686,-0.300307076987478,-0.407921608165648,0.113078611676674,-0.323287404837966,-0.234855964022979,-0.166043886177653,-0.285526041172119,-0.147296291157767,-0.322214003998183,0.0875749692240779,0.480625385023483,-0.341198657467252,0.0321069655296416,0.18187459409562,-0.266067301786814,-0.168009666500422,0.463079622379216,0.385684484231688
"ovary",-0.199050261322398,-0.584894239235013,-0.0712304359369968,-0.157166335231419,-0.0297205329538741,-0.279884829508115,-0.0323473168154141,-0.269446770825818,-0.459656632795961,0.178350529582054,-0.0359103203524561,-0.300037364946152,-0.42303040372764,0.354538005163978,-0.650810760005679,-0.0469967431152543,0,0.0693500911998569,0.0246469418629694,0.19726261196034,-0.596734370780038,-0.413164992388588,-0.151878010493306,0.0584931639661809,-0.536446696898652,0.140511835828817,0.62770399974908,-0.198473440213059,-0.0652457344796906,-0.630310179920152,-0.323021799775876,-0.498706126434586,0.291323911892069,-0.318916805723944,-0.595498290195537,0.24092139348386,0.240315351578762,0.0844936898870952,0.0942266074537935,0.0757592278664288,-0.599887757287728,0.0802326206628245,-0.0566235376814533,0.241000858369598
"vagina",0.485626454484487,-0.234767696390175,-0.0991452593417856,-0.0954166174778595,0.0803562867209014,-0.148368993479946,0.0393361931118237,0.238203465543975,-0.0933120818143022,-0.223379650416024,0.150354538365899,-0.256016824956329,-0.324387601217869,-0.00551953890645095,-0.252275277006976,0.069556390689217,0.0693500911998569,0,-0.0813096210347128,-0.0443124559033378,0.115027543921552,-0.454632261686811,-0.19183585535166,0.00540353062986493,-0.0558505305116401,-0.0139337170031366,-0.244176631456659,0.1760917074975,-0.157865794360412,-0.211030594641979,-0.0850406551372471,-0.405382073313741,0.399627425217758,-0.449995839589988,-0.235991388372041,-0.0100780428375325,0.103847414252468,0.0764876476473236,-0.246507706613062,0.152898742016922,-0.173906766780565,-0.0999600825890914,-0.0399439370391083,0.23747003809193
"vulva",0.0756049841990756,-0.043185227633918,-0.0702282937834066,-0.157250610792381,-0.0872295592621268,0.11537107128717,0.401798437292644,-0.144244823047225,-0.122142143380887,0.211996452322519,0.182093972976238,0.0511818020346215,-0.0219006714025637,-0.0733053533526775,-0.0680671279463679,-0.191695808186242,0.0246469418629694,-0.0813096210347128,0,0.173621039667215,-0.181551114162835,0.121655119453021,0.0985930601440651,-0.120277159328801,0.0624105524326775,0.0364850799451312,0.0900390779597819,0.226532890664391,-0.113973155030544,-0.0070462906303114,-0.204749727298424,-0.0313698510086476,0.249625689337898,0.0200008550921069,0.0232996047586975,0.0342453492337592,-0.208324082266423,0.0366088547040563,-0.0816533438376932,0.140719910902984,0.0253719562802147,0.114714084428749,-0.103995645276376,0.145609080723611
"hodgkin.lymphoma",0.0754961993820046,-0.103064849743214,0.391632784270611,-0.142678220819125,0.141613272607752,-0.127900159544873,0.204688385074864,-0.147312851427177,-0.0136907769086185,0.462075171948719,-0.0559679353406178,0.0446611745601984,0.0403303957347496,-0.331888361962369,-0.144213090923456,-0.30358313573601,0.19726261196034,-0.0443124559033378,0.173621039667215,0,-0.12898445332598,-0.0098999096481298,0.302106709378771,0.357006259565569,0.189100022680395,-0.244485196410035,0.44018212806633,0.560360170594659,-0.101419587313584,0.0543388985732056,0.115408337455565,0.0980016268963138,0.268386682195141,0.0495998872584366,0.0182002382341376,-0.206391458668211,-0.278840231459863,0.441023657940696,-0.0757214171402106,-0.185432320885914,-0.012931320026913,-0.119734687627899,-0.065511245540527,0.104025864595969
"leukemia",0.127642007734066,0.634627328876536,0.340419829891822,0.148496586914419,0.162879663592602,0.186477163841958,0.14068308450214,0.340370842387832,0.507270250096758,-0.0102415883163191,-0.00772717671107854,0.346735396035276,0.370261793132632,-0.51713003739136,0.619362341389593,-0.222163254458836,-0.596734370780038,0.115027543921552,-0.181551114162835,-0.12898445332598,0,0.380328400082984,0.474333907073512,0.205511184716676,0.570581839379112,-0.119956558551328,-0.337220856132203,0.369058218533868,0.0819794389726951,0.625813676194976,0.369965366824997,0.493754559052939,-0.00848954826782258,0.260138026733092,0.707955283196459,-0.240259251950845,-0.520532771652158,0.0122496849518402,-0.202959604409076,-0.25558302163168,0.68690248343836,-0.128473650337355,-0.101327952051831,-0.435168781321433
"myeloma",0.0153363188550533,0.496073634376081,0.327212573724369,0.16612875666335,0.321973294539304,0.175990047308541,0.267733202865396,-0.017707089115597,0.496584048773234,0.177749550861777,-0.108978214784329,0.34935205172299,0.582021447728942,-0.484520663672324,0.479196693517798,-0.269660324273494,-0.413164992388588,-0.454632261686811,0.121655119453021,-0.0098999096481298,0.380328400082984,0,0.502741891340272,0.135236136804884,0.554117013664118,0.064368456167389,-0.00526109025692309,0.28721071034982,0.029005461762561,0.576229851448939,0.159713703801449,0.687848590408462,-0.109889107799233,0.499232130506336,0.633896331998779,-0.133420375607265,-0.573398618383872,0.0352271296948958,-0.110713809617867,-0.407357777614465,0.611855375644375,-0.158966817890731,-0.214250608838435,-0.445801380401538
"non.hodgkin.lymphoma",-0.195242088382456,0.532237895752467,0.62287645286894,0.0135400541234828,0.388270775362159,0.15027572345144,0.370147368630773,0.0853737952330115,0.331015721527776,0.652256008806492,-0.00837360337025669,0.604511937045176,0.581001209072649,-0.674721837504789,0.394142474101446,-0.457013180803973,-0.151878010493306,-0.19183585535166,0.0985930601440651,0.302106709378771,0.474333907073512,0.502741891340272,0,0.611574130483937,0.55194363201518,-0.0782070222002766,0.320009152240238,0.560152258156857,0.058705863862932,0.568775779305835,0.0914051073477762,0.529061725931637,0.183848056417113,0.43675311287528,0.712328640320081,-0.339750112607506,-0.702454794322004,0.228076682321394,-0.291073515958851,-0.58254794195623,0.702337696138958,-0.410424204779971,-0.133999425825904,-0.571233855875009
"bones.and.joints",0.0132385947997359,0.254677791828886,0.521389987260373,0.136817475494598,0.241334732534123,0.0348933424173358,0.143407271605438,-0.0710776221361495,-0.012358621243943,0.514624436145559,0.0631862950581127,0.414340424498121,0.293729497687502,-0.52923246575452,0.0691846181055932,-0.224455132076365,0.0584931639661809,0.00540353062986493,-0.120277159328801,0.357006259565569,0.205511184716676,0.135236136804884,0.611574130483937,0,0.326065370593781,-0.227253118854072,0.454489498617716,0.494168267981738,-0.0340486720797561,0.330942427631299,0.113199671728576,0.177975453451852,0.222812800895451,0.0228951895366729,0.348713226188637,-0.412278464883649,-0.44232942902786,0.120357676065783,-0.212521665478585,-0.264936391580046,0.29441774923892,-0.374631052721631,0.0156989782998152,-0.309203405116457
"brain.and.other.nervous.system",0.137759507635642,0.666426745642397,0.442122128943021,0.165483512945943,0.462049569211258,0.160306299530722,0.322348283385032,0.208215767323533,0.486073843873813,0.286299320480922,-0.00969059033033121,0.454541027768432,0.54631458799168,-0.710023783921696,0.548286222732203,-0.305710744362025,-0.536446696898652,-0.0558505305116401,0.0624105524326775,0.189100022680395,0.570581839379112,0.554117013664118,0.55194363201518,0.326065370593781,0,-0.249620721628633,-0.103494276934178,0.551673057053833,0.0888685759385573,0.645717526599091,0.409175081350431,0.668330495609762,0.00953620965489244,0.396046591933273,0.76639085391935,-0.422707585018557,-0.627975380752452,0.249451323779622,-0.345185281630242,-0.225142668444467,0.721785217268659,-0.244426459434595,-0.154997648102181,-0.434831185231643
"eye.and.orbit",0.0919813342698377,-0.039329694110321,-0.277840013773341,0.0593336367835931,0.0952500439749391,0.189078819171876,-0.00724662977983561,-0.17164571426949,0.0762159983250438,-0.0714069762797681,-0.0188551770707198,-0.013888213651615,0.0302009098830011,0.131223889131391,0.0707574122903803,-0.0486643793441686,0.140511835828817,-0.0139337170031366,0.0364850799451312,-0.244485196410035,-0.119956558551328,0.064368456167389,-0.0782070222002766,-0.227253118854072,-0.249620721628633,0,-0.045907314445002,-0.3225127354031,-0.0932652817698123,-0.158785305272214,-0.0841200039309152,0.0300918473758037,-0.0111612774342949,-0.0280255456549907,0.0375165470755459,0.249997118226728,-0.0174750719260983,-0.152702090571148,0.112103446935716,0.200178043368771,0.00930383717821436,0.019213619029933,-0.152563946481854,0.0246747211946804
"kaposi.sarcoma.",-0.361207787539699,-0.18278454311938,0.330099538205685,-0.144104672480471,0.0826294795373234,-0.167657931045741,0.116677711578005,-0.244208581465164,-0.25408416288385,0.500687801956708,-0.119187367087196,0.0464153580970866,0.0886976777595495,-0.10342773553151,-0.337205261234436,-0.300307076987478,0.62770399974908,-0.244176631456659,0.0900390779597819,0.44018212806633,-0.337220856132203,-0.00526109025692309,0.320009152240238,0.454489498617716,-0.103494276934178,-0.045907314445002,0,0.189129597905075,0.119275323615466,-0.0571018767942384,-0.184021259344779,-0.142340701089392,0.289370611703027,0.0161192174072829,-0.0956148162661076,-0.0649194029883225,-0.268338407238497,0.177467709244429,-0.0457756340652899,-0.233477142471653,-0.0906925671355143,-0.178594697922694,-0.0977727653163872,-0.114796191848259
"melanoma.of.the.skin",0.288373737651477,0.203455603785602,0.605550008739721,0.0612299376047408,0.205299769536545,-0.0893764379871228,0.385366357510554,0.218538025732529,0.199591958784461,0.391594141065654,0.0991258105987012,0.282334188936757,0.18801838909033,-0.789061477944824,0.0785902768529009,-0.407921608165648,-0.198473440213059,0.1760917074975,0.226532890664391,0.560360170594659,0.369058218533868,0.28721071034982,0.560152258156857,0.494168267981738,0.551673057053833,-0.3225127354031,0.189129597905075,0,-0.136610362396584,0.4349743208369,0.0539072704017575,0.279310998646542,0.46590058387344,0.0879416946892454,0.411001216186802,-0.451531775130488,-0.57124464060736,0.378019720298801,-0.480955832268311,-0.259876843091586,0.394969225718166,-0.0389827636829835,-0.0469359053401888,-0.303991767353952
"mesothelioma.",-0.255004166877809,0.274657890815318,-0.0149907066076251,-0.0484874840204773,0.131856539142409,-0.19908680310963,0.0827256576480359,-0.0263121079226466,0.173196785962785,0.108335125689444,0.0440083132171173,0.165040243362134,-0.0668138954251647,0.02637143646617,0.203021223206182,0.113078611676674,-0.0652457344796906,-0.157865794360412,-0.113973155030544,-0.101419587313584,0.0819794389726951,0.029005461762561,0.058705863862932,-0.0340486720797561,0.0888685759385573,-0.0932652817698123,0.119275323615466,-0.136610362396584,0,0.0468373729179676,-0.0231189593987486,0.268609475469317,-0.248589994492554,0.000778101481939946,0.145383946835233,-0.0520318987133949,-0.0188014880961465,-0.144235814341042,-0.125388677749773,-0.0524307439613962,0.14790971713011,0.0043406320676502,0.0688971575158462,-0.326023373614192
"miscellaneous",0.0303494821514547,0.740092618734171,0.486173024539111,0.0932357607624948,0.253821312286276,0.176804129321004,0.301106150961151,0.0422648697866272,0.526184692280382,0.137981049559392,-7.48858864585676e-05,0.566025937381611,0.681204518363596,-0.668749351121755,0.713599837587488,-0.323287404837966,-0.630310179920152,-0.211030594641979,-0.0070462906303114,0.0543388985732056,0.625813676194976,0.576229851448939,0.568775779305835,0.330942427631299,0.645717526599091,-0.158785305272214,-0.0571018767942384,0.4349743208369,0.0468373729179676,0,0.366768036797113,0.633814562559302,-0.0776979018249257,0.553469905498058,0.838546109334523,-0.416651947683672,-0.611579240872886,0.150676225118914,-0.234806447481646,-0.509045853796689,0.832969267684559,-0.125246712153445,-0.104771869581217,-0.492292209241854
"oral.cavity.and.pharynx",-0.000205644303793092,0.323684942892207,0.187809790530223,0.277725470880773,0.326179028078185,0.264201308340704,-0.0471062938913077,0.0544233170350925,0.321484838845183,0.00619365761821757,0.113317021362972,0.194524410954482,0.263677633381523,-0.193888701054987,0.501133981568026,-0.234855964022979,-0.323021799775876,-0.0850406551372471,-0.204749727298424,0.115408337455565,0.369965366824997,0.159713703801449,0.0914051073477762,0.113199671728576,0.409175081350431,-0.0841200039309152,-0.184021259344779,0.0539072704017575,-0.0231189593987486,0.366768036797113,0,0.316134820695051,-0.17678410475699,0.227213510558807,0.388349860042646,-0.0564593292179355,-0.115606360356049,0.152558204080605,0.183411914689148,-0.0175605708196685,0.328173048467543,-0.0354849014879831,-0.152298940792936,-0.0469779462049199
"other.endocrine.including.thymus",-0.116670656180078,0.708701404595261,0.332296871979563,0.0893301483900831,0.334435314200319,0.144282521284032,0.25477605945554,-0.0686510676298384,0.630122283434105,0.249434564202199,-0.0778340098940281,0.571953314148288,0.618779027331897,-0.587606646788478,0.695804898669062,-0.166043886177653,-0.498706126434586,-0.405382073313741,-0.0313698510086476,0.0980016268963138,0.493754559052939,0.687848590408462,0.529061725931637,0.177975453451852,0.668330495609762,0.0300918473758037,-0.142340701089392,0.279310998646542,0.268609475469317,0.633814562559302,0.316134820695051,0,-0.0841511978236633,0.587095608114649,0.801719985422417,-0.318138896684778,-0.626548165209981,0.127573161988862,-0.0712440571934823,-0.350123980043834,0.739129145251274,-0.168796548152421,-0.11212936023594,-0.529163137800622
"other.non.epithelial.skin",0.0609532575855436,-0.262261374910761,0.258424509838207,-0.377888714216213,-0.162059549414795,-0.318231850678485,0.241225583037951,-0.153798371488901,-0.143839236696672,0.145186091912397,-0.00401894135861849,-0.0400644436510037,-0.155665983984973,-0.283006761857716,-0.357588935862858,-0.285526041172119,0.291323911892069,0.399627425217758,0.249625689337898,0.268386682195141,-0.00848954826782258,-0.109889107799233,0.183848056417113,0.222812800895451,0.00953620965489244,-0.0111612774342949,0.289370611703027,0.46590058387344,-0.248589994492554,-0.0776979018249257,-0.17678410475699,-0.0841511978236633,0,-0.304473755393231,-0.0910454221461439,-0.215431174740857,-0.336445258221942,0.249927679846467,-0.153415626395635,0.0615194451742107,-0.083411514059539,-0.0973934070723508,-0.213105673081413,-0.0686127726670168
"soft.tissue.including.heart",-0.265342573030947,0.606063348819803,0.310232371676348,0.000636986653983715,0.268262552821115,0.326484181682069,0.236377016700381,-0.0581175144965856,0.55035723894672,0.193397785911666,-0.117938486082916,0.514713574744556,0.633513353753933,-0.254227166001795,0.590678004155248,-0.147296291157767,-0.318916805723944,-0.449995839589988,0.0200008550921069,0.0495998872584366,0.260138026733092,0.499232130506336,0.43675311287528,0.0228951895366729,0.396046591933273,-0.0280255456549907,0.0161192174072829,0.0879416946892454,0.000778101481939946,0.553469905498058,0.227213510558807,0.587095608114649,-0.304473755393231,0,0.596824658391261,0.00530602690191962,-0.300505920791456,0.174172402359991,-0.0432331930382226,-0.380210406910315,0.619241250974275,-0.0603095230250268,-0.334002317936277,-0.332591426000384
