"","breast","colon.and.rectum","anus..anal.canal.and.anorectum","esophagus","gallbladder","liver.and.intrahepatic.bile.duct","other.biliary","other.digestive.organs","pancreas","peritoneum..omentum.and.mesentery","retroperitoneum","small.intestine","stomach","cervix.uteri","corpus.and.uterus..nos","other.female.genital.organs","ovary","vagina","vulva","hodgkin.lymphoma","leukemia","myeloma","non.hodgkin.lymphoma","bones.and.joints","brain.and.other.nervous.system","eye.and.orbit","kaposi.sarcoma.","melanoma.of.the.skin","mesothelioma.","miscellaneous","oral.cavity.and.pharynx","other.endocrine.including.thymus","other.non.epithelial.skin","soft.tissue.including.heart","thyroid","larynx","lung.and.bronchus","nose..nasal.cavity.and.middle.ear","pleura","trachea..mediastinum.and.other.respiratory.organs","kidney.and.renal.pelvis","other.urinary.organs","ureter","urinary.bladder"
"thyroid",0.25236556493998,0.830830379897163,0.314160060038178,-0.057544538645059,0.480113717419356,0.314899698985583,0.183518526544097,0.155492758805051,0.613011369008128,0.152577315912024,0.326249264131426,0.556336998012199,0.553197570051493,-0.766365994644944,0.829985915277552,-0.211148528501483,-0.624470341823246,-0.304885034544551,-0.113102121066596,0.195405564041912,0.650168777372727,0.59719667425,0.719421765548712,0.363547756642247,0.76704853526518,0.247091040707523,-0.0936769230729029,0.756844159042082,0.211389052923931,0.837106762522887,0.481580572255101,0.743781043602645,0.0725377710749704,0.451269636643018,0,-0.445407738843757,-0.759909818800125,0.192935817193091,-0.164986181291895,-0.451022281653078,0.942454741289439,-0.142620513196717,-0.0825573251969652,-0.480588877449525
"larynx",-0.175693546508018,-0.279165812357189,-0.330336377634642,0.232042815593728,-0.343715443981542,0.197266259557797,-0.14286468418596,0.0271868510639871,-0.115905719841333,-0.0952894065064325,-0.330623637166882,-0.321283715554034,-0.101382970222847,0.6867559213523,-0.245613496892595,0.0741323318440467,0.363258984780108,0.0683272960727625,0.0624124909446075,-0.323842083917976,-0.251829724073849,-0.160724637913013,-0.343369651088246,-0.282137082498339,-0.503666718519178,0.0521076389605145,-0.0181212336483958,-0.577069653134746,-0.0607598372184485,-0.523660965370924,-0.1833443422922,-0.304446460473324,-0.276671832730637,-0.0386937790217537,-0.445407738843757,0,0.39974881531536,-0.200765034897631,0.112225894432172,0.282639302168073,-0.437653671714947,0.0964567292479061,-0.0453379247434751,0.24361184733389
"lung.and.bronchus",-0.326808186032141,-0.589022503285649,-0.423121360269786,0.10396438302143,-0.386567103610483,-0.305286371693908,-0.260106591926834,-0.0793506315474991,-0.454697659238981,-0.22195474744325,-0.0830028024330214,-0.381962529923122,-0.493908122313082,0.702763454506345,-0.481064312274801,0.270168973505899,0.403166811765256,0.0589337713618365,-0.00514169698351626,-0.309741437469099,-0.53345715544993,-0.536162895886315,-0.65120239512205,-0.34207509824541,-0.626322681542963,-0.135145056133464,-0.0651671078985016,-0.737979734122866,-0.0727287407767249,-0.67245759421215,-0.275094834592186,-0.598703710419271,-0.306289319227099,-0.205730298274377,-0.759909818800125,0.39974881531536,0,-0.324594890204175,0.14558958253491,0.363212802077939,-0.762595436034494,0.247795030862674,0.0921065428254057,0.367376947136682
"nose..nasal.cavity.and.middle.ear",0.214224396109747,0.193497004003757,0.388266459099082,-0.108465576083863,0.259976089605038,0.279585672313017,0.254904432118703,0.0565456130945733,0.342458053593034,-0.0948453531406032,0.231027400959371,0.224533257715477,-0.14346966256971,-0.237392552019641,0.101323151284943,-0.0752835789781932,-0.0456656039111258,-0.0684284241259136,-0.135331933483732,0.246773935119544,0.077990536421561,0.13558345184141,0.171908989240362,0.177287587466932,0.275488282405712,-0.221065193252358,0.136918195633874,0.324162319704951,-0.154956806025453,0.201176764407855,0.120434936534109,0.0995710053730367,0.0782271410201207,0.0804293796552936,0.192935817193091,-0.200765034897631,-0.324594890204175,0,-0.132718776612974,-0.0727650565889405,0.205143300502368,-0.0132516386294856,-0.297207112824061,-0.0339150801957185
"pleura",-0.319779846212464,-0.241593326731646,0.0335761210301172,0.105775017538863,-0.0895337463302335,0.19025491974659,-0.262794408674597,-0.368704496981535,-0.139317048509053,0.0367997132226981,0.0665854133838175,0.0677576209734053,0.065693269747646,0.267707643648454,-0.0225802454500433,-0.0756808350570134,0.065028430498786,-0.141071456658846,0.0440073259156142,0.0276742148927886,-0.197251226721727,-0.145948242028374,-0.176498979671761,-0.177111385266447,-0.233070159070089,0.00797320386409182,-0.0806984349982596,-0.250716772041582,-0.182793657801933,-0.103573672825028,0.146235780187581,-0.0859280483179766,-0.0643605173428127,0.00361442964233915,-0.164986181291895,0.112225894432172,0.14558958253491,-0.132718776612974,0,0.0235808001697339,-0.128991004986149,-0.174273829397989,-0.10947407654082,0.0893683786880994
"trachea..mediastinum.and.other.respiratory.organs",-0.0266695168060256,-0.331933958431833,-0.261453688290693,0.0858363176360231,-0.240690314927675,-0.00548375750533262,-0.199500620516874,0.0187343426882621,-0.285331833799492,-0.198898817357135,-0.132589968984376,-0.223819224220278,-0.281680906572602,0.496577477345713,-0.241275412967228,0.127052504203684,0.175579411130588,0.168670266707302,0.11079134655132,-0.274095766090497,-0.284592186220307,-0.364224359635135,-0.560525014063177,-0.158110788501014,-0.312166360074219,0.030890809478872,-0.110763136880955,-0.449493607213151,-0.119425562229408,-0.558012140622878,-0.223786937233571,-0.386384403652649,0.0228575535833456,-0.295682350195753,-0.451022281653078,0.282639302168073,0.363212802077939,-0.0727650565889405,0.0235808001697339,0,-0.489497714246543,0.311058208392793,-0.077917612290927,0.390455013799735
"kidney.and.renal.pelvis",0.206023471562293,0.796413262781114,0.333604419404716,-0.134746334624731,0.469847348912886,0.328069149260284,0.223032227640146,0.208505618393202,0.57755398906338,0.200655151151917,0.295583226844044,0.609771058651301,0.602600433126819,-0.745551552616538,0.799956171802477,-0.180061323077609,-0.596478529930562,-0.249426630020808,-0.118637352108174,0.226676433380213,0.587087620333065,0.524878546304253,0.715868561165807,0.342706408101357,0.692223926920767,0.192732125437951,-0.0655777803666526,0.746167512104067,0.139936753984349,0.812963506321327,0.395425419237399,0.661657242631605,0.113874037088321,0.478990641533472,0.942454741289439,-0.437653671714947,-0.762595436034494,0.205143300502368,-0.128991004986149,-0.489497714246543,0,-0.183288418806474,-0.0419931785948534,-0.465550998608545
"other.urinary.organs",0.0359195721872372,-0.179089524135851,-0.0877589047458765,0.110543263138026,-0.1963061272868,-0.154381240931696,0.0136883668378557,0.204123121798858,-0.0879746497719511,-0.398132742667737,0.0037909900030516,-0.0876430331181443,-0.0750256722449277,0.100575681146367,-0.0528201560320344,-0.15851787015895,-0.025123626986073,-0.0775217856649083,0.115573891560032,-0.204294656166474,-0.0526300179498064,0.0143197885868408,-0.28963360294013,-0.208483262587988,-0.188770224316554,-0.133066916080361,-0.225036065691501,-0.0918969905731489,-0.0588031045845687,-0.0228051296474016,-0.0974552831214504,-0.0317290777570199,-0.118201117277331,0.0415787201446673,-0.142620513196717,0.0964567292479061,0.247795030862674,-0.0132516386294856,-0.174273829397989,0.311058208392793,-0.183288418806474,0,-0.033574812821351,0.0350423429269954
"ureter",-0.0954774188273311,-0.0219939569092698,-0.101379951989021,0.249367247196788,-0.192728608966304,-0.0929714070048224,-0.468598745707452,0.221172502472182,-0.177844891079034,0.0638882552587451,-0.0312802480191375,-0.067044445307815,-0.00551475244181747,0.0608423694435821,-0.106785991644055,0.334222043347348,0.017522382960551,-0.00599070799791854,-0.0395351502823355,-0.0795185212976708,-0.108963942821284,-0.11801311619588,-0.038444554277702,0.0741560497407022,-0.150788035818824,-0.0555568090795491,-0.0805163559226365,-0.110652866907491,0.0938753099724155,-0.110077429722343,-0.111076813728049,-0.0416567117263802,-0.23143224981123,-0.311374640687659,-0.0825573251969652,-0.0453379247434751,0.0921065428254057,-0.297207112824061,-0.10947407654082,-0.077917612290927,-0.0419931785948534,-0.033574812821351,0,-0.0366283008322877
"urinary.bladder",0.0437645304287459,-0.277582003191595,-0.236647073502142,-0.101991481803611,-0.180998184079658,0.060633788479009,0.0340459800283181,0.0597701565070002,-0.156908230173173,-0.0634460286636234,-0.312332966932311,-0.340936515570193,-0.0969281347907888,0.42038671157391,-0.226741667259654,0.253781860334337,0.263848422218774,0.217416659268223,0.158573300651735,-0.028504131943857,-0.400901951505456,-0.362944614016716,-0.524975790373166,-0.290978684898277,-0.431051634954523,-0.160398967871555,-0.0401625257744029,-0.402740540336627,-0.340871252640571,-0.469056232518672,-0.108287332231937,-0.392156116605237,-0.169008383713567,-0.203132307720733,-0.480588877449525,0.24361184733389,0.367376947136682,-0.0339150801957185,0.0893683786880994,0.390455013799735,-0.465550998608545,0.0350423429269954,-0.0366283008322877,0
