"","breast","colon.and.rectum","anus..anal.canal.and.anorectum","esophagus","gallbladder","liver.and.intrahepatic.bile.duct","other.biliary","other.digestive.organs","pancreas","peritoneum..omentum.and.mesentery","retroperitoneum","small.intestine","stomach","hodgkin.lymphoma","leukemia","myeloma","non.hodgkin.lymphoma","other.male.genital.organs","penis","prostate","testis","bones.and.joints","brain.and.other.nervous.system","eye.and.orbit","kaposi.sarcoma.","melanoma.of.the.skin","mesothelioma.","miscellaneous","oral.cavity.and.pharynx","other.endocrine.including.thymus","other.non.epithelial.skin","soft.tissue.including.heart","thyroid","larynx","lung.and.bronchus","nose..nasal.cavity.and.middle.ear","pleura","trachea..mediastinum.and.other.respiratory.organs","kidney.and.renal.pelvis","other.urinary.organs","ureter","urinary.bladder"
"retroperitoneum",0.109262927573052,-0.390701115045874,-0.194166702000527,-0.225523059188433,-0.0562292885792718,-0.268085319340775,-0.210631546231534,-0.272532180027736,0.0442390875717061,0.0729818771980732,0,-0.34274265819044,-0.060021748502926,0.27211410976908,-0.318092473771581,-0.406102871469521,0.158709512234667,-0.190500617553988,-0.0471526192087232,-0.320569969558925,-0.128235765056087,-0.0537662264451741,-0.124598251520928,-0.133701558911017,0.334599318793112,0.204736401323077,-0.0103846408929443,-0.15750751484023,0.280857565617504,-0.301222711035424,-0.0753680210456318,-0.126497826999483,-0.385613493066956,0.329983541315588,0.390906258399085,-0.12147767389056,-0.278285891755331,0.182760567004747,-0.372660490401056,0.0274674384613802,0.20139351129079,0.238583937263333
"small.intestine",-0.0225475765864713,0.577323783276954,0.318148134345265,0.309817823812623,0.220027668520385,0.355401429819037,0.23644642526659,0.359380754417528,0.240157013657571,-0.0869394307334348,-0.34274265819044,0,0.172722280141085,-0.309644870743921,0.475506671649355,0.515961484781365,0.056626276660686,-0.229638666654503,0.140806872870099,0.518071910097123,0.311180226941603,0.113488974036115,0.408884256722535,0.115750445920682,-0.158152690442632,-0.479885112513767,0.213295107715424,0.505170279298405,-0.518279156055403,0.434252135578611,-0.215636556624534,0.401163587534649,0.5957871337979,-0.466946696440548,-0.56417211594992,0.273312566674963,0.168113872998598,-0.0723185999926306,0.6051828227103,0.130629025253497,-0.227609814457489,-0.569946631510453
"stomach",0.101832407749866,0.278177983066819,0.160446480548654,0.43260683841764,0.235484132086246,0.131153865718227,0.116009376202863,0.121172082004736,0.00864550539225016,-0.0809415213777521,-0.060021748502926,0.172722280141085,0,-0.293061114195433,0.331130137950564,0.243710763793197,-0.0535407651992692,0.0755245028453746,-0.0221203870821348,0.323221592447105,0.131648143359215,0.0191846096806854,0.0889874268866017,-0.144104149633254,-0.228693361312287,-0.313866373864742,-0.301714330509427,0.27314744911626,-0.0254009778698153,0.343797763302275,-0.321877909877021,0.535112099176676,0.253039741566359,-0.339260076196636,-0.274991766432018,-0.19470094867157,-0.16732559045917,0.0218898591788859,0.218768922330146,-0.0686689253661367,-0.124947707126257,-0.360582770418117
"hodgkin.lymphoma",-0.263729958400619,-0.477931855192168,-0.249505384067868,-0.417533181068065,-0.0631900876913806,-0.378333654005658,-0.487790742316438,-0.259864287416626,0.144185640003572,0.0759541825763587,0.27211410976908,-0.309644870743921,-0.293061114195433,0,-0.497302370107118,-0.438857375211832,-0.00320409220020989,0.183423697407149,0.007711515892329,-0.564870295800293,-0.389600672961451,-0.0660874077077329,-0.437694636090058,0.0186749420424779,0.31329280698232,0.262354232799696,0.325652212473593,-0.306675678301319,0.281789673300776,-0.432559962631225,-0.00899411183190532,-0.464475313351517,-0.508265664984705,0.505467221110364,0.554007343436085,0.00195153023915434,-0.0785425047936491,0.309309651903124,-0.489024515484217,0.293282211752069,0.162564693537974,0.626722463054576
"leukemia",0.0489249125484545,0.666998336945501,0.239923962388809,0.294582179430529,0.241283340898829,0.443183197871721,0.431017820820895,0.257488325383895,0.164935617169853,-0.172102210257075,-0.318092473771581,0.475506671649355,0.331130137950564,-0.497302370107118,0,0.226265956144591,-0.204685114601021,-0.00352216302938105,0.138653770228058,0.529054844801009,0.388989576833961,0.0474313129200252,0.377191704284439,0.0780289137457156,-0.422846874810631,-0.515495639036267,-0.0372986266670304,0.494122980780364,-0.343127938039701,0.60070767003638,-0.17655806688478,0.580689704073946,0.734322095070129,-0.469830095523781,-0.541262411146871,0.0697618959464791,0.0751335215914952,-0.337465935675339,0.695292999900575,-0.182692937296822,-0.159836933907739,-0.444831932766838
"myeloma",0.306819582562938,0.449438572231981,0.422245341820188,0.503629489955341,0.108478771675275,0.263559333546023,0.361275542404459,0.511345517631124,-0.108138337144199,0.104879671915691,-0.406102871469521,0.515961484781365,0.243710763793197,-0.438857375211832,0.226265956144591,0,0.139846339158935,-0.319164814452256,-0.0954962178117086,0.495668621439225,0.452037665917825,0.198819186113812,0.419384140371145,-0.28769087896571,-0.0765829109468239,-0.193452562302945,-0.174609958667748,0.300288053326556,-0.531555304898558,0.181867943770195,0.0813553640496212,0.281752299268555,0.424180811424365,-0.606328837562747,-0.59323704486096,0.200917219679026,0.139902388776209,0.0930715635467056,0.471990645766532,-0.173753638227839,-0.229153390863397,-0.62213213479787
"non.hodgkin.lymphoma",0.174353200606471,-0.260339888082511,0.487914306972066,0.0796487485896426,0.168389773059557,0.504000049333008,0.014772729044705,-0.0524417540530697,-0.27640665121901,0.434455014923317,0.158709512234667,0.056626276660686,-0.0535407651992692,-0.00320409220020989,-0.204685114601021,0.139846339158935,0,-0.171068485645681,-0.405694776422609,-0.00850042816956963,0.494996183397281,0.26478287230999,0.119266871938328,-0.365457570989352,0.852767225981221,0.361199977685835,-0.181985410987795,-0.327743886032517,-0.148400102509523,-0.185534869467227,0.51251724235493,-0.00280377913777581,-0.261573849306412,-0.273969497354891,-0.359081769175812,-0.0898605631379839,-0.278762060082195,0.234937920147688,-0.173851130354461,-0.218862452052326,0.0286087341821223,-0.175180416880521
"other.male.genital.organs",-0.152943127046494,0.0578264880950956,-0.0380845702713997,-0.247529558779132,0.223318419502471,-0.171203457476609,0.00592023765467845,-0.110746676920286,-0.179630741219446,0.0801807764569574,-0.190500617553988,-0.229638666654503,0.0755245028453746,0.183423697407149,-0.00352216302938105,-0.319164814452256,-0.171068485645681,0,0.0713198390317648,-0.0372241859809159,-0.0869642450393167,-0.323623455705666,-0.185740548574331,0.231411245238945,-0.2198707910031,-0.118714854922485,-0.169108184610015,-0.253657211468603,0.339857470943321,0.0912480547426849,-0.00838070534176141,0.0164320625679532,0.0166720785276902,0.00451763545529049,0.0730251432901244,0.0574218047270299,0.334492632814213,-0.285621324152511,-0.0459955119024577,0.0604814717696745,-0.13441908358691,0.11688755886579
"penis",0.103044376061893,0.32637647232911,-0.148075117496904,-0.0418035695144197,0.307202384113026,-0.0336659357273704,0.134969205774012,0.0998493761356293,0.174826111410413,-0.130116830641199,-0.0471526192087232,0.140806872870099,-0.0221203870821348,0.007711515892329,0.138653770228058,-0.0954962178117086,-0.405694776422609,0.0713198390317648,0,0.16651366769306,-0.15448389059244,-0.0309571441903229,-0.0135881959756619,-0.0461193601132433,-0.36986158199171,-0.410067507692299,0.0499888034906896,0.228903918484318,0.156731794010649,0.104560228199467,-0.268890729924746,0.206811004026401,0.142963310428754,0.0409345301870544,0.0853810207605223,0.119430968801765,0.117331426032252,-0.0721856893798643,0.272462209944103,-0.140836984354592,-0.196407910194217,-0.0592572538248595
"prostate",0.166088644793725,0.651780082838686,0.5193001408021,0.375595760349842,0.385702154506821,0.528426265115148,0.383930259365451,0.49465333031487,-0.0630894777237427,0.115316370029697,-0.320569969558925,0.518071910097123,0.323221592447105,-0.564870295800293,0.529054844801009,0.495668621439225,-0.00850042816956963,-0.0372241859809159,0.16651366769306,0,0.595248592695964,-0.0181824508089781,0.601918215134215,-0.185004134086256,-0.354377114470038,-0.25036542897353,-0.262483454616822,0.52371829494967,-0.313568860056218,0.562880454297545,-0.0445396613683053,0.642561820296067,0.617770089418457,-0.690642289756472,-0.783013842456425,0.317252171680527,0.138086714639559,-0.0831505911747893,0.72420799963627,-0.35035371753557,-0.307855978991242,-0.785689211231063
"testis",0.291340207915026,0.477888094429849,0.659552577436483,0.313884622311747,0.381336596388631,0.671209615335269,0.504269709131367,0.227432607362884,-0.140348839989284,0.308708516923142,-0.128235765056087,0.311180226941603,0.131648143359215,-0.389600672961451,0.388989576833961,0.452037665917825,0.494996183397281,-0.0869642450393167,-0.15448389059244,0.595248592695964,0,-0.0956775355091219,0.644629895152951,-0.347550218009214,0.256623059103897,0.189228051044113,-0.463371864072786,0.164947057105091,-0.396083984712761,0.442101741224252,0.397850473537128,0.506049905853659,0.49407258089158,-0.723775917197702,-0.851207258098384,0.198224260138388,0.025803699813317,0.173238648543622,0.594330618523968,-0.522121493466495,-0.105333200828177,-0.66180715592433
"bones.and.joints",0.171010271787842,-0.152391985482498,0.154901703928997,0.0385265720811119,-0.232982412900921,0.179315072786324,-0.00828814306190711,0.221354727188149,0.292787112048459,0.211094166809811,-0.0537662264451741,0.113488974036115,0.0191846096806854,-0.0660874077077329,0.0474313129200252,0.198819186113812,0.26478287230999,-0.323623455705666,-0.0309571441903229,-0.0181824508089781,-0.0956775355091219,0,-0.120340854637751,-0.206883223606029,0.161810355242116,-0.0773365897115935,0.137077786106007,-0.0599327296700788,-0.142803034532243,-0.189841898653635,0.134607279302423,-0.0478615176545091,-0.113023264073829,0.0683166834605632,-0.0305473779408519,-0.231783662513118,-0.272614316091064,-0.267392490089978,-0.0208580663499266,-0.226106993661045,0.0713664809664234,-0.0437736223746908
"brain.and.other.nervous.system",0.145265034794039,0.524572962667779,0.270230186888769,0.346935539582382,0.183246774841649,0.438120036768242,0.278355236440325,0.281983624078601,-0.0847927411758836,0.261456997095088,-0.124598251520928,0.408884256722535,0.0889874268866017,-0.437694636090058,0.377191704284439,0.419384140371145,0.119266871938328,-0.185740548574331,-0.0135881959756619,0.601918215134215,0.644629895152951,-0.120340854637751,0,-0.217666699296299,-0.0135442580322569,0.121711003959347,-0.381946897625474,0.498290149796573,-0.249227877280535,0.620070059495459,0.106438088345107,0.344550311597381,0.621368915620724,-0.603936936099783,-0.582471356447057,0.267277456387629,-0.101158758331146,0.0740468083828139,0.645694564138505,-0.456691496124527,-0.248560438925859,-0.52165010739467
"eye.and.orbit",-0.355776281484848,-0.0560257941542941,-0.12283636816606,-0.130223012179521,-0.155966985953095,-0.272130301484309,0.0806477002562397,-0.392558239331437,-0.0621771203504105,-0.161028976921409,-0.133701558911017,0.115750445920682,-0.144104149633254,0.0186749420424779,0.0780289137457156,-0.28769087896571,-0.365457570989352,0.231411245238945,-0.0461193601132433,-0.185004134086256,-0.347550218009214,-0.206883223606029,-0.217666699296299,0,-0.304377177014017,-0.0597447663175017,0.138698332402868,0.0130965762620707,-0.00606852086254732,0.0918070925410144,-0.158856498976971,-0.0330452223752717,-0.0126389997387009,0.125533219100826,0.223365917473754,-0.0368593734566058,0.211520088118491,-0.359231154640245,-0.186896220425284,0.39618139991782,-0.0950538862520322,0.284624917878793
"kaposi.sarcoma.",0.145586873767241,-0.481168911614231,0.160192455907444,-0.0397319551982355,-0.00987951300817695,0.24016717476807,-0.127391534499185,-0.296349317906226,-0.165671392284304,0.342918705655111,0.334599318793112,-0.158152690442632,-0.228693361312287,0.31329280698232,-0.422846874810631,-0.0765829109468239,0.852767225981221,-0.2198707910031,-0.36986158199171,-0.354377114470038,0.256623059103897,0.161810355242116,-0.0135442580322569,-0.304377177014017,0,0.510214041100262,-0.0662904167682601,-0.424857003687179,0.0126602415916075,-0.352142616134369,0.53742859116386,-0.304027325518593,-0.443044841619963,0.0197566378514584,0.000913807841279136,-0.118272529300609,-0.322834960685251,0.409816192799011,-0.41012631043857,-0.0840755219356015,0.175070812344038,0.203858269005422
"melanoma.of.the.skin",0.0220471059802659,-0.40943120085826,0.116677337736898,-0.0991083871742901,-0.213725939933205,0.000712039411059557,-0.155794908890137,-0.257461715045582,-0.255413627386298,0.315915208006889,0.204736401323077,-0.479885112513767,-0.313866373864742,0.262354232799696,-0.515495639036267,-0.193452562302945,0.361199977685835,-0.118714854922485,-0.410067507692299,-0.25036542897353,0.189228051044113,-0.0773365897115935,0.121711003959347,-0.0597447663175017,0.510214041100262,0,-0.280326312722108,-0.344963471004234,0.203459284318178,-0.167858775010767,0.502490223075806,-0.29273313734671,-0.396710934386915,0.0464411916447102,0.125823857573052,-0.0335184134623905,-0.170804492412085,0.339844545520096,-0.369214245163649,-0.235463603645491,0.0809945732677719,0.314369096218098
"mesothelioma.",-0.33453857366337,-0.0488435302007029,-0.303495729010419,-0.308582974234171,-0.200945354940651,-0.254992805544576,-0.45052235921551,-0.0248565231728361,0.428646216305797,-0.201821130037318,-0.0103846408929443,0.213295107715424,-0.301714330509427,0.325652212473593,-0.0372986266670304,-0.174609958667748,-0.181985410987795,-0.169108184610015,0.0499888034906896,-0.262483454616822,-0.463371864072786,0.137077786106007,-0.381946897625474,0.138698332402868,-0.0662904167682601,-0.280326312722108,0,-0.0364545706493216,0.14778910885497,-0.272476375977043,-0.227810811184007,-0.22540975094497,-0.124748387104656,0.34823239265173,0.348564928407941,-0.0169810410775314,0.0944562291910125,-0.0746016671385648,-0.117744319592486,0.564430813069208,0.171365485928796,0.218844878425096
"miscellaneous",0.0832534867685568,0.617009343753245,0.0713811407541165,0.27599511184038,0.104033162358697,0.25810309026722,0.193657417934028,0.208398450414913,0.122805280914228,-0.121938926042269,-0.15750751484023,0.505170279298405,0.27314744911626,-0.306675678301319,0.494122980780364,0.300288053326556,-0.327743886032517,-0.253657211468603,0.228903918484318,0.52371829494967,0.164947057105091,-0.0599327296700788,0.498290149796573,0.0130965762620707,-0.424857003687179,-0.344963471004234,-0.0364545706493216,0,-0.315279345592664,0.563102846973802,-0.210459606057112,0.488290532704564,0.637526726219776,-0.295700929028974,-0.308153666935294,0.176780414609248,0.0833415341377136,-0.00371934472533522,0.59778417094016,-0.184538269572163,-0.213625852752941,-0.426407826152286
"oral.cavity.and.pharynx",-0.197524540866652,-0.247199521476514,-0.364551662127936,-0.310885865211245,0.0656388332213271,-0.343207609138786,-0.420623729105016,-0.315055418116473,0.0349871097439838,0.136580551799187,0.280857565617504,-0.518279156055403,-0.0254009778698153,0.281789673300776,-0.343127938039701,-0.531555304898558,-0.148400102509523,0.339857470943321,0.156731794010649,-0.313568860056218,-0.396083984712761,-0.142803034532243,-0.249227877280535,-0.00606852086254732,0.0126602415916075,0.203459284318178,0.14778910885497,-0.315279345592664,0,-0.254871863642704,-0.066145372615879,-0.257436046609293,-0.363514542485075,0.264525878003544,0.517452672896886,-0.225135553468434,-0.071601082429112,0.00381856388045389,-0.408373233192141,0.142142545433285,-0.108515722359948,0.453000634660731
"other.endocrine.including.thymus",-0.00915815678768404,0.614820238037977,0.212363798492601,0.378105283397699,0.0390691213450601,0.326432232926859,0.323032305299123,0.195193380882481,-0.0438372603722415,-0.0922637433399528,-0.301222711035424,0.434252135578611,0.343797763302275,-0.432559962631225,0.60070767003638,0.181867943770195,-0.185534869467227,0.0912480547426849,0.104560228199467,0.562880454297545,0.442101741224252,-0.189841898653635,0.620070059495459,0.0918070925410144,-0.352142616134369,-0.167858775010767,-0.272476375977043,0.563102846973802,-0.254871863642704,0,0.000645083144611238,0.497137670234957,0.699783136895971,-0.47760916949916,-0.533168120011212,0.225395189327708,0.0530525865162884,-0.011825131278429,0.652020809444421,-0.25236330070822,-0.257365060002712,-0.487372296262234
"other.non.epithelial.skin",0.246842492238242,-0.177302515652752,0.40171681444369,0.0758112469378823,-0.155699439131033,0.403370218954282,0.115648491889492,-0.154704223728846,-0.323097667896356,0.36167879226678,-0.0753680210456318,-0.215636556624534,-0.321877909877021,-0.00899411183190532,-0.17655806688478,0.0813553640496212,0.51251724235493,-0.00838070534176141,-0.268890729924746,-0.0445396613683053,0.397850473537128,0.134607279302423,0.106438088345107,-0.158856498976971,0.53742859116386,0.502490223075806,-0.227810811184007,-0.210459606057112,-0.066145372615879,0.000645083144611238,0,-0.162948341126823,-0.170334382069649,-0.164238201552997,-0.22358521909042,0.00131712871236389,-0.0284727412054884,0.178283419962772,-0.154928882902458,-0.353773157818295,0.15449920190348,0.00158644394717907
"soft.tissue.including.heart",0.135468632522058,0.594961653598904,0.418038586573959,0.170177676757476,0.415929153827148,0.475234940025082,0.441782696797362,0.17685736326015,0.0831739716535739,0.120851668483081,-0.126497826999483,0.401163587534649,0.535112099176676,-0.464475313351517,0.580689704073946,0.281752299268555,-0.00280377913777581,0.0164320625679532,0.206811004026401,0.642561820296067,0.506049905853659,-0.0478615176545091,0.344550311597381,-0.0330452223752717,-0.304027325518593,-0.29273313734671,-0.22540975094497,0.488290532704564,-0.257436046609293,0.497137670234957,-0.162948341126823,0,0.52090195578119,-0.611644683760495,-0.615971634785903,-0.000297370120855629,0.0321000583060675,-0.164224108396201,0.619021233727042,-0.348015065029713,-0.257255760324445,-0.633984854687761
"thyroid",0.0324515793607811,0.887156442112717,0.139529674940413,0.246732167327338,0.2019477140601,0.284636181331191,0.473884456849491,0.325261755271606,0.250070087361366,-0.178562090949174,-0.385613493066956,0.5957871337979,0.253039741566359,-0.508265664984705,0.734322095070129,0.424180811424365,-0.261573849306412,0.0166720785276902,0.142963310428754,0.617770089418457,0.49407258089158,-0.113023264073829,0.621368915620724,-0.0126389997387009,-0.443044841619963,-0.396710934386915,-0.124748387104656,0.637526726219776,-0.363514542485075,0.699783136895971,-0.170334382069649,0.52090195578119,0,-0.47080311730968,-0.575904826074832,0.317232508179138,0.176730934751534,-0.174108796838931,0.918922207981051,-0.160306601965123,-0.257977477584658,-0.666168875657505
"larynx",-0.235172386346008,-0.578802006505182,-0.595336623366843,-0.437705488660067,-0.546102417303381,-0.666642121588369,-0.396163855126417,-0.311251475175001,0.265461826111513,-0.364009259254764,0.329983541315588,-0.466946696440548,-0.339260076196636,0.505467221110364,-0.469830095523781,-0.606328837562747,-0.273969497354891,0.00451763545529049,0.0409345301870544,-0.690642289756472,-0.723775917197702,0.0683166834605632,-0.603936936099783,0.125533219100826,0.0197566378514584,0.0464411916447102,0.34823239265173,-0.295700929028974,0.264525878003544,-0.47760916949916,-0.164238201552997,-0.611644683760495,-0.47080311730968,0,0.849429957674337,-0.154202456072277,-0.0997892072355688,-0.0349100911310825,-0.515726325050384,0.368347000898791,0.463383839410614,0.659397751819749
"lung.and.bronchus",-0.182079732445237,-0.565453183671123,-0.703841499518183,-0.39828842375707,-0.410536859644434,-0.771759049793497,-0.525254639575261,-0.386362706367583,0.112123784103241,-0.248111915107837,0.390906258399085,-0.56417211594992,-0.274991766432018,0.554007343436085,-0.541262411146871,-0.59323704486096,-0.359081769175812,0.0730251432901244,0.0853810207605223,-0.783013842456425,-0.851207258098384,-0.0305473779408519,-0.582471356447057,0.223365917473754,0.000913807841279136,0.125823857573052,0.348564928407941,-0.308153666935294,0.517452672896886,-0.533168120011212,-0.22358521909042,-0.615971634785903,-0.575904826074832,0.849429957674337,0,-0.223533174893648,-0.136533047568575,0.000758555474243824,-0.656777633193074,0.370159366933362,0.233025706939259,0.777083335750853
