"year","breast","colon.and.rectum","anus,.anal.canal.and.anorectum","esophagus","gallbladder","liver.and.intrahepatic.bile.duct","other.biliary","other.digestive.organs","pancreas","peritoneum,.omentum.and.mesentery","retroperitoneum","small.intestine","stomach","hodgkin.lymphoma","leukemia","myeloma","non-hodgkin.lymphoma","other.male.genital.organs","penis","prostate","testis","bones.and.joints","brain.and.other.nervous.system","eye.and.orbit","kaposi.sarcoma.","melanoma.of.the.skin","mesothelioma.","miscellaneous","oral.cavity.and.pharynx","other.endocrine.including.thymus","other.non-epithelial.skin","soft.tissue.including.heart","thyroid","larynx","lung.and.bronchus","nose,.nasal.cavity.and.middle.ear","pleura","trachea,.mediastinum.and.other.respiratory.organs","kidney.and.renal.pelvis","other.urinary.organs","ureter","urinary.bladder"
1973,0.124343599675289,5.84520293662677,0,0.248687199350578,0,0.273766669663274,0,0.124343599675289,1.47610605048713,0,0.339942755905002,0.306854712784138,1.64154626609145,4.76025233455822,3.98004894149743,0.497374398701155,3.47466596998811,0,0.339942755905002,0,6.89116442654266,1.10307525146126,3.41649845655455,0.124343599675289,0.124343599675289,6.25237553066169,0.339942755905002,1.85714542232116,2.90205316034887,0.182511113108849,0.339942755905002,1.60044965016242,2.71153347443185,1.1190923970776,6.37566537844879,0.215599156229713,0,0.124343599675289,2.75263009036088,0,0.0912555565544246,2.46284627508127
1974,0,6.12724875981335,0.0757651307023516,0.21307778529403,0.106538892647015,0.33383428475407,0.0757651307023516,0,0.89730250993381,0,0,0.471146939345749,1.51997971068426,4.22142775066149,3.49455020558263,0.532694463235076,3.20570728958625,0.21307778529403,0.182304023349367,0.106538892647015,7.01285852815409,0.471146939345749,2.9784118974792,0.440373177401085,0,6.42797073430414,0.258069154051718,0.956511485504522,3.19148968277323,0.426155570588061,0.364608046698734,1.57918868625497,3.46377644363797,0.608459593937428,4.60726904912909,0.471146939345749,0.0757651307023516,0.0757651307023516,2.09766554267703,0.21307778529403,0,2.70378658829584
1975,0,4.95419539422483,0.0955132615572354,0.16195607108892,0,0.51493866529231,0,0,1.60295689992803,0,0.456797761241208,0.485868213266759,0.992504973078487,4.16101884974139,4.19425403735075,0.228398880620604,4.34374346737528,0,0.0955132615572354,0.0955132615572354,7.25478801139204,0.714267093887363,3.87864380065349,0.456797761241208,0.0955132615572354,7.27972129352081,0.419425403735075,1.89779859008032,3.47998694346339,0.191026523114471,0.294841690152289,1.50327890278699,3.57133546943682,1.00080687855907,5.91349274538099,0.191026523114471,0,0.16195607108892,2.27985163630926,0.257469332646155,0.0955132615572354,2.87783692209442
1976,0.0926603937706783,5.32528002169854,0,0.463301968853392,0,0.5009637099309,0.0926603937706783,0,0.844105958667028,0,0.408303316160221,0.408303316160221,1.8358709637979,3.40691107886088,3.49957147263156,0.566124777354993,3.97303585621587,0,0.185320787541357,0.0926603937706783,6.04503968120975,0.826769047051366,4.59415928626404,0.445965057237729,0.0926603937706783,8.17921665578153,0.0651610674240932,2.06901590714769,4.07287074687129,0.548787865739331,0.343142248736128,1.48555421817704,3.30707618820546,0.5009637099309,5.30495519223669,0.0926603937706783,0,0.380803989813636,1.1047502283634,0.0926603937706783,0,2.76546281935087
1977,0.0890276136115352,6.69597958324327,0,0.356110454446141,0.0600520595328059,0.180156178598418,0.0890276136115352,0,0.565242187123288,0,0.298159346288682,0.17805522722307,1.57562244230425,4.59459526477119,3.66904072045107,0.267082840834606,3.93612356128567,0.17805522722307,0.149079673144341,0,9.40042321359488,0.538367584419906,4.35438702663997,0.329235851742759,0.0890276136115352,9.09175911042946,0,1.96280940220447,3.75386643131191,0.358211405821488,0.596318692577364,1.40176911783188,4.86377905698114,0.861300582036623,5.97745582022494,0.327134900367412,0,0.327134900367412,1.87588273996828,0.0890276136115352,0,2.3231217594013
1978,0.141520190941963,5.20223475008156,0.141520190941963,0.475726678839304,0,0.559278300813639,0.283040381883925,0,0.816735629690856,0,0.167103243948671,0.334206487897341,1.90970917831143,3.20542508446186,4.5286461101428,0.533695247806931,3.57556595365406,0.0835516219743353,0.0835516219743353,0.0835516219743353,7.43062342385811,0.714403417664024,3.26856931757356,0.508112194800223,0.115937137935255,7.87396458673649,0.0579685689676273,2.17396897014286,2.51497792099441,0.283040381883925,0.823538092645068,2.43142629902007,4.21322021229796,0.501309731846012,4.73848619834054,0.225071812916298,0,0.0579685689676273,1.67265923829684,0,0,2.64969564898216
1979,0.0798488423824075,5.42116411605638,0.110785830839276,0.485574115788543,0,0.325876431023728,0,0.190634673221683,0.669727727516128,0,0,0.430181200368905,0.971148231577086,3.96591008770438,2.86453284080572,1.01357902400853,4.94207106176194,0,0.159697684764815,0.0798488423824075,7.20669953247299,0.405725273406136,4.35219217662822,0.301420504060958,0,9.77482461169822,0.27048351560409,1.4876593358225,2.79617780239789,0.190634673221683,0.866843462231909,0.786994619849502,3.05015477154693,0.694183654478898,5.33984695466035,0.436662261863004,0,0.381269346443366,1.95379026712875,0.159697684764815,0,2.50771942132512
1980,0.0529194620700145,3.87661033785988,0.0529194620700145,0.360175199224411,0,0.46601412336444,0.206547330647213,0,0.43698913351301,0,0.206547330647213,0.182652858428628,1.16247004959468,4.03712684001556,3.69058507774404,0.153627868577198,4.8769495995573,0.0768139342885992,0.259466792717227,0.0768139342885992,9.19069290113427,0.46601412336444,4.06952423155419,0.518933585434455,0.129733396358614,11.5018557331667,0.0768139342885992,0.96105323658031,3.51130462100262,0.46601412336444,0.932028246728881,1.21538951166469,2.68174289672656,0.855214312440281,5.49307535960766,0.307255737154397,0,0.158758386210043,1.42193684231191,0.0529194620700145,0,3.51130462100262
1981,0.15103111762472,3.85155171958257,0.276901141484995,0.201385582672635,0,0.352448977816381,0.125870023860275,0,0.729994494359155,0,0.251740047720551,0.0503544650479154,1.10763684345901,3.02097740520369,3.42361946047285,0.47828672415763,5.56331303354045,0.15103111762472,0.125870023860275,0,10.0195702189644,0.629350119301377,4.07825978361478,0.402803442864297,0.578995654253461,10.0192151662551,0,0.981799097117758,3.12155722522341,0.251740047720551,0.755252420680678,1.56082702889025,2.24049933572051,0.830703424454986,5.33660496950824,0.100708930095831,0.0503544650479154,0.201385582672635,1.33418351989609,0,0.125870023860275,3.32294280789605
1982,0,5.84021594416654,0.260519747572149,0.120535800552317,0.0505438270424017,0.412151228699354,0.0505438270424017,0,0.940991336203791,0,0.0699919735099157,0.381055548124466,0.812654923291334,3.93878512529145,3.33225920078263,0.48214320220927,4.89142399560261,0.0699919735099157,0.260519747572149,0.209975920529747,8.126335695182,0.703766656846391,4.31204006105577,0.48214320220927,2.38346725221869,9.92678562883796,0.190527774062233,1.80419008653753,3.63552216303704,0.31106357461455,0.762111096248932,1.77694132770987,3.16502649493514,0.571583322186699,4.70100299040605,0.139983947019831,0,0.330511721082064,1.7652937936025,0,0,2.86956414504087
