"year","breast","colon.and.rectum","anus,.anal.canal.and.anorectum","esophagus","gallbladder","liver.and.intrahepatic.bile.duct","other.biliary","other.digestive.organs","pancreas","peritoneum,.omentum.and.mesentery","retroperitoneum","small.intestine","stomach","hodgkin.lymphoma","leukemia","myeloma","non-hodgkin.lymphoma","other.male.genital.organs","penis","prostate","testis","bones.and.joints","brain.and.other.nervous.system","eye.and.orbit","kaposi.sarcoma.","melanoma.of.the.skin","mesothelioma.","miscellaneous","oral.cavity.and.pharynx","other.endocrine.including.thymus","other.non-epithelial.skin","soft.tissue.including.heart","thyroid","larynx","lung.and.bronchus","nose,.nasal.cavity.and.middle.ear","pleura","trachea,.mediastinum.and.other.respiratory.organs","kidney.and.renal.pelvis","other.urinary.organs","ureter","urinary.bladder"
1983,0,5.98292447894456,0.254592531018917,0.127296265509459,0,1.14566638958513,0,0,1.78214771713242,0,0.127296265509459,0.254592531018917,2.29133277917026,4.58266555834051,5.47373941690673,0.509185062037835,5.8556282134351,0.254592531018917,0.127296265509459,0,9.29262738219049,0.636481327547294,4.3280730273216,0.127296265509459,6.23751700996348,12.0931452233986,0.254592531018917,1.40025892060405,5.98292447894456,0.509185062037835,1.5275551861135,1.90944398264188,3.81888796528376,1.14566638958513,5.98292447894456,0.127296265509459,0,0.509185062037835,3.30970290324593,0.127296265509459,0.127296265509459,5.09185062037835
1984,0.364891146889364,6.81130140860146,0.121630382296455,0.608151911482273,0.243260764592909,1.09467344066809,0,0.121630382296455,0.973043058371637,0.121630382296455,0.243260764592909,0.243260764592909,2.06771649903973,4.25706338037591,5.10847605645109,0.973043058371637,9.97369134830928,0,0.364891146889364,0.486521529185818,9.365539436827,0.729782293778728,5.23010643874755,0.121630382296455,9.60880020141991,9.73043058371637,0.121630382296455,2.79749879281846,4.13543299807946,0.243260764592909,0.608151911482273,1.45956458755746,2.79749879281846,0.608151911482273,5.351736821044,0.243260764592909,0,0.486521529185818,2.675868410522,0,0,4.25706338037591
1985,0.232712108360066,7.09771930498202,0.116356054180033,0.349068162540099,0,1.3962726501604,0.232712108360066,0,1.0472044876203,0.116356054180033,0.116356054180033,0.349068162540099,0.930848433440264,4.42153005884126,4.42153005884126,0.698136325080198,10.1229767136629,0,0.116356054180033,0.116356054180033,9.07577222604258,0.698136325080198,4.65424216720132,0.349068162540099,14.6608628266842,13.7300143932439,0.349068162540099,2.44347713778069,3.83974978794109,0.465424216720132,1.97805292106056,1.27991659598036,3.95610584212112,0.814492379260232,5.93415876318169,0.581780270900165,0,0.116356054180033,2.32712108360066,0,0,4.42153005884126
1986,0,5.49163897965348,0.329498338779209,0.768829457151487,0,0.549163897965348,0.10983277959307,0,1.4278261347099,0,0.439331118372278,0.10983277959307,1.75732447348911,3.40481616738516,3.62448172657129,0.768829457151487,10.8734451797139,0,0.10983277959307,0.219665559186139,9.99478294296933,0.878662236744556,5.16214064087427,0.219665559186139,22.5157198165793,16.3650841593674,0,2.41632115104753,4.50314396331585,0.549163897965348,0.878662236744556,1.20816057552376,3.40481616738516,1.0983277959307,7.13913067354952,0.439331118372278,0,0.549163897965348,2.63598671023367,0.10983277959307,0.219665559186139,2.96548504901288
1987,0.109377717352665,6.56266304115993,0.218755434705331,0.656266304115993,0.109377717352665,0.984399456173989,0.218755434705331,0,1.31253260823199,0.109377717352665,0.546888586763327,0.218755434705331,1.42191032558465,4.81261956351728,4.37510869410662,0.546888586763327,11.8127934740879,0,0.218755434705331,0.218755434705331,11.9221711914405,0.875021738821324,5.46888586763327,0,25.0474972737604,15.5316358640785,0.109377717352665,1.64066576028998,4.70324184616462,0.328133152057996,0.437510869410662,2.51568749911131,3.1719538032273,0.765644021468658,6.45328532380726,0.437510869410662,0,0.218755434705331,3.39070923793263,0,0,3.28133152057996
1988,0.213858912997917,6.20190847693959,0.427717825995834,0.855435651991668,0,1.39008293448646,0.320788369496876,0,1.49701239098542,0,0.213858912997917,0.855435651991668,1.2831534779875,3.95638989046147,4.70489608595417,0.641576738993751,14.1146882578625,0,0.106929456498959,0,11.6553107583865,0.74850619549271,4.27717825995834,0.641576738993751,31.2234012976959,12.0830285843823,0.213858912997917,2.78016586897292,2.99402478197084,0.534647282494793,1.17622402148854,0.855435651991668,3.95638989046147,0.962365108490627,5.23954336844897,0.213858912997917,0,0.427717825995834,2.566306955975,0,0.106929456498959,4.81182554245313
1989,0.208624320797446,5.63285666153103,0.625872962392337,0.312936481196168,0,0.73018512279106,0.208624320797446,0,0.938809443588505,0.104312160398723,0.312936481196168,0.417248641594891,1.77330672677829,4.90267153873997,3.75523777435402,1.04312160398723,14.8123267766186,0,0,0,12.5174592478467,0.417248641594891,5.21560801993614,0.417248641594891,31.5022724404143,11.7872741250557,0.312936481196168,1.66899456637956,2.81642833076552,0.521560801993614,1.25174592478467,1.66899456637956,3.75523777435402,0.938809443588505,6.05010530312592,0.312936481196168,0,0.417248641594891,2.19055536837318,0,0.208624320797446,2.71211617036679
1990,0.304020981501337,8.61392780920454,0.506701635835561,0.405361308668449,0.304020981501337,1.11474359883823,0.101340327167112,0,1.31742425317246,0.101340327167112,0.405361308668449,0.405361308668449,2.02680654334224,4.25629374101871,4.45897439535294,0.709382290169786,16.9238346369077,0.202680654334224,0.202680654334224,0.304020981501337,10.0326923895441,0.709382290169786,4.66165504968716,0.202680654334224,29.5913755327968,14.491666784897,0.202680654334224,1.52010490750668,5.87773897569251,0.202680654334224,1.01340327167112,2.43216785201069,3.24289046934759,0.405361308668449,7.19516322886497,0.304020981501337,0,0.304020981501337,3.44557112368182,0,0,3.3442307965147
1991,0.0982671569542684,5.3064264755305,0.491335784771342,0.393068627817074,0,0.884404412588416,0.294801470862805,0.0982671569542684,1.17920588345122,0.196534313908537,0,0.491335784771342,2.35841176690244,4.52028921989635,3.93068627817074,0.982671569542684,18.1794240365397,0,0.0982671569542684,0,9.82671569542684,1.27747304040549,4.81509069075915,0.294801470862805,27.5148039471952,12.2833946192836,0.0982671569542684,1.96534313908537,3.14454902253659,0.196534313908537,1.08093872649695,2.16187745299391,3.83241912121647,0.982671569542684,5.20815931857623,0.196534313908537,0,0.196534313908537,3.04628186558232,0.0982671569542684,0,3.63588480730793
1992,0.194395953453833,6.86865702203543,0.583187860361499,0.907181116117887,0,1.55516762763066,0.0647986511512776,0,0.842382464966609,0.0647986511512776,0.129597302302555,0.453590558058943,1.81436223223577,3.04553660411005,4.27671097598432,0.777583813815332,16.4588573924245,0.129597302302555,0.129597302302555,0.259194604605111,10.3677841842044,0.842382464966609,5.63748265016115,0.323993255756388,29.7425808784364,11.5989585560787,0.194395953453833,2.07355683684088,4.60070423174071,0.388791906907666,1.23117437187427,1.68476492993322,3.69352311562282,0.583187860361499,5.05429478979966,0.259194604605111,0,0.0647986511512776,2.33275144144599,0,0.0647986511512776,3.82312041792538
1993,0.25381258225114,5.26661108171115,0.444172018939495,0.63453145562785,0.12690629112557,1.33251605681848,0.317265727813925,0,1.39596920238127,0,0.38071887337671,0.63453145562785,1.71323493019519,2.91884469588811,3.68028244264153,1.01525032900456,15.03839549838,0,0.25381258225114,0.317265727813925,11.5484724924269,0.76143774675342,4.06100131601824,0.190359436688355,24.2391016049839,9.51797183441775,0.063453145562785,1.90359436688355,3.55337615151596,0.25381258225114,1.52287549350684,2.03050065800912,3.61682929707874,0.824890892316205,4.25136075270659,0.38071887337671,0,0.317265727813925,2.66503211363697,0.12690629112557,0.063453145562785,2.41121953138583
1994,0,6.70367261017204,0.37590687533675,0.501209167115667,0.125302291778917,1.31567406367862,0.0626511458894583,0,0.814464896562958,0.0626511458894583,0.250604583557833,0.626511458894583,1.44097635545754,3.32051073214129,4.44823135815154,0.7518137506735,17.5423208490483,0.125302291778917,0.0626511458894583,0.313255729447292,11.214555114213,0.438558021226208,5.13739396293558,0.37590687533675,23.9327377297731,11.6531131354392,0.187953437668375,1.69158093901537,4.26027792048317,0.438558021226208,0.7518137506735,1.81688323079429,3.007255002694,0.626511458894583,4.57353364993046,0.250604583557833,0,0.250604583557833,2.50604583557833,0.125302291778917,0.0626511458894583,2.81930156502562
1995,0.123912666352755,6.44345865034324,0.805432331292905,0.185868999529132,0.123912666352755,1.73477732893856,0.0619563331763773,0.123912666352755,1.11521399717479,0.0619563331763773,0.123912666352755,0.433694332234641,2.16847166117321,3.84129265693539,4.21303065599366,0.743475998116527,18.0912492875022,0.0619563331763773,0.185868999529132,0.433694332234641,10.9662709722188,0.68151966494015,3.71737999058264,0.371737999058264,20.1358082823226,11.8956159698644,0.123912666352755,1.9206463284677,3.34564199152437,0.433694332234641,0.743475998116527,1.98260266164407,3.15977299199524,0.619563331763773,4.21303065599366,0.247825332705509,0,0.185868999529132,2.97390399246611,0,0.0619563331763773,2.7260786597606
1996,0.245293883535691,6.86822873899934,0.245293883535691,0.613234708839226,0.0613234708839226,1.41043983033022,0.306617354419613,0,0.981175534142762,0.122646941767845,0.183970412651768,0.429264296187458,2.51426230624083,3.12749701508005,4.04734907833889,0.91985206325884,14.5336625994897,0.0613234708839226,0.122646941767845,0.429264296187458,10.9155778173382,0.674558179723149,3.43411436949967,0.490587767071381,13.7977809488826,11.7741064097131,0.245293883535691,1.65573371386591,4.16999602010674,0.306617354419613,0.797205121490994,2.45293883535691,3.06617354419613,0.367940825303536,4.29264296187459,0.183970412651768,0,0.245293883535691,2.6982327188926,0.122646941767845,0,2.51426230624083
1997,0.12190914598986,6.70500302944228,1.15813688690367,0.670500302944228,0,0.853364021929017,0.182863718984789,0.12190914598986,0.975273167918877,0.0609545729949298,0.12190914598986,0.548591156954368,1.70672804385803,3.29154694172621,4.87636583959438,0.731454875939158,11.3375505770569,0.182863718984789,0.0609545729949298,0.487636583959438,10.7889594201026,0.853364021929017,4.51063840162481,0.609545729949298,6.03450272649805,11.276596004062,0.12190914598986,1.58481889786817,4.14491096365523,0.426682010964509,0.670500302944228,2.07245548182761,3.10868322274142,0.731454875939158,4.51063840162481,0.304772864974649,0,0.243818291979719,3.23059236873128,0.0609545729949298,0,2.92581950375663
1998,0.121580621021654,7.47720819283173,1.03343527868406,0.729483726129925,0.121580621021654,1.27659652072737,0.243161242043308,0.0607903105108271,0.911854657662406,0.0607903105108271,0.243161242043308,0.607903105108271,1.51975776277068,3.64741863064962,5.10638608290947,0.911854657662406,9.24012719764571,0.0607903105108271,0.182370931532481,0.607903105108271,12.0972717916546,0.425532173575789,4.13374111473624,0.425532173575789,5.59270856699609,10.5775140288839,0.121580621021654,1.45896745225985,4.43769266729038,0.364741863064962,1.15501589970571,1.39817714174902,3.16109614656301,0.425532173575789,3.70820894116045,0.182370931532481,0.0607903105108271,0.243161242043308,2.85714459400887,0.0607903105108271,0.0607903105108271,2.67477366247639
1999,0.182818810105493,6.39865835369224,0.73127524042197,0.48751682694798,0.0609396033684975,0.914094050527463,0.182818810105493,0.24375841347399,1.46255048084394,0,0.121879206736995,0.365637620210985,1.82818810105493,3.90013461558384,4.20483263242633,0.853154447158965,9.26281971201162,0.182818810105493,0.0609396033684975,0.792214843790468,12.126981070331,0.853154447158965,5.05798707958529,0.24375841347399,4.50953064926882,11.3347662265405,0,0.792214843790468,4.14389302905783,0.365637620210985,0.853154447158965,2.01100691116042,3.77825540884685,0.548456430316478,3.47355739200436,0.426577223579483,0,0.182818810105493,2.86416135831938,0.0609396033684975,0,2.3766445313714
2000,0.123209913962517,8.74790389133871,0.83166691924699,0.893271876228249,0.0308024784906293,1.2629016181158,0.246419827925034,0.0616049569812585,1.41691401056895,0.0616049569812585,0.0924074354718878,0.462037177359439,1.7865437524565,3.60388998340362,3.94271724680055,0.954876833209507,9.76438568152948,0.0308024784906293,0.277222306415663,0.677654526793844,11.7049418264391,0.924074354718878,4.8359891230288,0.369629741887551,3.7887048543474,11.7357443049298,0.154012392453146,1.47851896755021,4.06592716076306,0.308024784906293,1.01648179019077,1.94055614490964,3.88111228981929,0.492839655850068,3.75790237585677,0.308024784906293,0,0.184814870943776,3.81950733283803,0.0616049569812585,0,2.49500075774097
2001,0.312076551129686,8.33244391516261,1.18589089429281,0.717776067598278,0.0312076551129686,1.46675979030952,0.187245930677812,0.0624153102259372,1.06106027384093,0,0.249661240903749,0.499322481807497,1.84125165166515,3.80733392378217,4.40027937092857,1.02985261872796,9.58075011968136,0.0312076551129686,0.156038275564843,0.780191377824215,10.8602639793131,0.967437308502026,4.21303344025076,0.280868896016717,3.46404971753951,10.7666410139742,0.0624153102259372,2.74627364994124,3.24559613174873,0.343284206242654,0.842606688050152,2.40298944369858,3.99457985445998,0.530530136920466,4.18182578513779,0.312076551129686,0.0312076551129686,0.312076551129686,4.08820281979889,0.0312076551129686,0.0312076551129686,2.80868896016717
2002,0.127365941774023,8.59720106974654,0.732354165200632,0.573146737983103,0.0955244563305172,0.66867119431362,0.286573368991552,0.0636829708870114,1.40102535951425,0.0318414854435057,0.22289039810454,0.604988223426609,1.62391575761879,3.56624636967264,4.64885687475184,1.01892753419218,9.42507969127769,0.0318414854435057,0.22289039810454,1.01892753419218,12.5137037792977,0.604988223426609,3.98018568043822,0.413939310765574,2.8020507190285,10.9853124780095,0.0955244563305172,2.45179437914994,4.42596647664729,0.350256339878563,0.955244563305172,2.16522101015839,4.71253984563885,0.604988223426609,3.3433559715681,0.159207427217529,0.0318414854435057,0.318414854435057,4.4578079620908,0.0636829708870114,0,2.2289039810454
2003,0.194813670464884,8.66920833568733,1.07147518755686,0.422096286007248,0.129875780309923,1.55850936371907,0.357158395852287,0,0.876661517091977,0.162344725387403,0.162344725387403,0.649378901549613,2.30529510050113,3.53911501344539,4.35083864038241,0.714316791704574,8.47439466522245,0.0649378901549613,0.324689450774806,0.876661517091977,11.6238823377381,1.0065372974019,4.41577653053737,0.51950312123969,2.95467400205074,9.38352512739191,0.0974068352324419,2.59751560619845,3.96121129945264,0.616909956472132,0.876661517091977,2.14295037511372,5.06515543208698,0.51950312123969,3.79886657406524,0.292220505697326,0,0.0649378901549613,4.54565231084729,0,0.0324689450774806,2.11048143003624
2004,0.0988742833262364,9.06347597157167,0.82395236105197,0.626203794399497,0.131832377768315,1.45015615545147,0.131832377768315,0.0329580944420788,1.31832377768315,0.0329580944420788,0.131832377768315,0.626203794399497,2.10931804429304,3.98792942749153,4.18567799414401,0.82395236105197,8.83276931047711,0.0659161888841576,0.197748566652473,0.428455227747024,10.5795483159073,0.494371416631182,5.17442082740637,0.560287605515339,3.09806087755541,11.1398359214226,0.0659161888841576,2.96622849978709,3.69130657751282,0.560287605515339,0.659161888841576,2.6366475553663,4.87779797742766,0.428455227747024,3.42764182197619,0.296622849978709,0.0329580944420788,0.26366475553663,4.25159418302816,0.0329580944420788,0.0659161888841576,2.04340185540888
2005,0.0677946108030034,9.49923454594589,0.949734401129484,0.882061760303967,0.0338973054015017,1.28974419995314,0.101752901193249,0.203627772363985,1.08562854767921,0.0679165807804906,0.0338973054015017,0.814267149500964,1.83216207136591,3.32455828386314,4.81823518112398,0.848469379846184,9.56769999162507,0.0338973054015017,0.13565020659475,0.915959065705469,11.060401129066,0.916020050694213,5.4285086483285,0.237342122799256,3.12117445145413,12.3160650686514,0.13565020659475,2.81591574787439,3.32541207370555,0.610578392148236,0.950039326073202,2.17119611036967,6.17473724707149,0.441091865140727,2.91766864906763,0.339156008981248,0,0.237342122799256,4.37628952614085,0,0.067855595791747,2.30696828694191
2006,0.165255276435721,9.05598914867753,0.46271477402002,0.495765829307164,0.0661021105742885,1.32204221148577,0.264408442297154,0.0661021105742885,1.4211953773472,0.0330510552871443,0.330510552871443,0.561867939881452,1.68560381964436,3.20595236285299,4.56104562962591,0.826276382178607,8.62632542994465,0.0330510552871443,0.363561608158587,0.991531658614328,11.6339714610748,0.561867939881452,5.4534241223788,0.23135738701001,2.51188020182296,10.3449803048762,0.165255276435721,3.00764603113013,3.40425869457586,0.594918995168597,0.661021105742885,2.21442070423867,4.75935196134877,0.661021105742885,3.23900341814014,0.396612663445731,0.0330510552871443,0.198306331722866,5.28816884594308,0.0661021105742885,0,2.24747175952581
2007,0.0331434105431178,8.68357356229685,0.729155031948591,0.662868210862355,0.0662868210862355,1.126875958466,0.165717052715589,0.0662868210862355,0.994302316293533,0.0662868210862355,0.232003873801824,0.762298442491708,2.15432168530265,3.91092244408789,4.50750383386401,0.894872084664179,7.49041078274461,0.0331434105431178,0.198860463258707,1.22630619009536,10.2744572683665,0.530294568689884,5.30294568689884,0.397720926517413,2.08803486421642,9.97616657347844,0,2.9829069488806,3.97720926517413,0.662868210862355,0.795441853034826,2.6183294329063,5.10408522364013,0.397720926517413,2.38632555910448,0.497151158146766,0,0.232003873801824,5.36923250798508,0.0331434105431178,0,2.15432168530265
2008,0.0669723059469064,9.14171976175272,0.803667671362876,0.803667671362876,0.0669723059469064,1.0045845892036,0.200916917840719,0.10045845892036,1.03807074217705,0.0334861529734532,0.234403070814172,0.535778447575251,1.67430764867266,3.31512914437186,4.35319988654891,0.83715382433633,9.24217822067308,0.133944611893813,0.234403070814172,1.03807074217705,11.3518058580006,0.669723059469064,5.65915985251359,0.334861529734532,2.00916917840719,10.9499720223192,0.133944611893813,2.51146147300899,4.08531066276129,0.870639977309783,1.03807074217705,2.57843377895589,6.02750753522157,0.502292294601798,2.91329530869043,0.334861529734532,0.0334861529734532,0.0669723059469064,5.86007677035431,0,0,2.04265533138064
2009,0.13607191672943,8.57253075395408,0.340179791823575,0.646341604464792,0.13607191672943,1.29268320892958,0.238125854276502,0.102053937547072,1.29268320892958,0.0340179791823575,0.0680359583647149,0.578305646100077,2.04107875094145,3.12965408477689,4.52439123125354,0.510269687735362,9.38896225433066,0.0680359583647149,0.170089895911787,1.39473714647666,10.4095016298014,0.612323625282434,5.40885868999484,0.27214383345886,1.5988450215708,10.375483650619,0.204107875094145,2.51733045949445,4.45635527288883,0.646341604464792,1.08857533383544,2.0750967301238,6.29332614873613,0.782413521194221,3.36777993905339,0.340179791823575,0,0.170089895911787,6.22529019037141,0,0.0680359583647149,1.70089895911787
2010,0.173980093893577,7.96828830032583,0.661124356795593,0.521940281680731,0.0695920375574308,1.21786065725504,0.139184075114862,0.173980093893577,1.14826861969761,0,0.208776112672292,0.765512413131739,1.84418899527192,3.02725363374824,4.94103466657759,0.869900469467885,7.93349228154711,0.139184075114862,0.278368150229723,1.3570447323699,10.5779897087295,0.695920375574308,5.77613911726676,0.38275620656587,1.46143278870605,10.1604374833849,0.104388056336146,2.33133325817393,3.30562178397796,0.417552225344585,0.800308431910455,2.7140894647398,7.37675598108767,0.521940281680731,2.54010937084623,0.208776112672292,0,0.278368150229723,7.02879579330051,0.0347960187787154,0,1.87898501405063
2011,0.24873809832617,10.1627280173264,0.49747619665234,0.426408168559149,0.0355340140465958,0.959418379258085,0.533010210698936,0.106602042139787,1.10155443544447,0.0355340140465958,0.106602042139787,0.533010210698936,1.95437077256277,2.98485717991404,5.08136400866319,1.27922450567745,8.49262935713639,0,0.142136056186383,0.746214294978511,11.0510783684913,0.746214294978511,5.93418034578149,0.24873809832617,1.27922450567745,10.3403980875594,0.106602042139787,3.02039119396064,3.55340140465958,0.461942182605745,0.568544224745532,2.41631295516851,7.14233682336575,0.24873809832617,2.84272112372766,0.461942182605745,0,0.213204084279575,6.00524837387468,0,0,1.67009866019
2012,0.0713430107749349,8.77519032531699,0.677758602361882,0.356715053874675,0.107014516162402,1.28417419394883,0.28537204309974,0.0356715053874675,1.56954623704857,0,0.0713430107749349,0.606415591586947,1.5338747316611,3.31745000103447,5.42206881889505,1.07014516162402,8.24011774450498,0.0356715053874675,0.14268602154987,0.749101613136817,11.521896240152,0.891787634686686,4.81565322730811,0.463729570037077,1.78357526937337,10.0950360246533,0.0356715053874675,2.24730483941045,3.60282204413421,0.677758602361882,0.749101613136817,2.06894731247311,7.4553446259807,0.535072580812012,2.56834838789766,0.321043548487207,0,0.214029032324805,6.028484410482,0.0356715053874675,0.0356715053874675,1.99760430169818
2013,0.0708677292810221,10.1695191518267,0.389772511045621,0.779545022091243,0.035433864640511,1.13388366849635,0.460640240326644,0.106301593921533,1.41735458562044,0,0,0.637809563529199,1.66539163810402,2.62210598339782,5.03160877895257,1.16931753313686,7.83088408555294,0,0.177169323202555,0.779545022091243,11.7640430606497,0.531507969607666,5.84658766568432,0.35433864640511,0.850412751372265,9.24823867117338,0.0708677292810221,2.58667211875731,3.36621714084855,0.602375698888688,0.744111157450732,2.09059801379015,8.18522273195805,0.318904781764599,2.76384144195986,0.283470917124088,0.035433864640511,0.0708677292810221,6.51983109385403,0.106301593921533,0,2.12603187843066
2014,0.489988999746956,11.4447430655182,0.594986642549875,0.804981928155713,0.0349992142676397,0.909979570958632,0.279993714141118,0.139996857070559,1.29497092790267,0,0.104997642802919,0.734983499620434,2.09995285605838,3.25492692689049,5.35487978294887,1.15497407083211,7.69982713888073,0.0349992142676397,0.384991356944037,0.594986642549875,12.6697155648856,0.769982713888073,4.61989628332844,0.314992928408757,1.46996699924087,10.2197705661508,0.0699984285352794,2.0299544275231,2.93993399848173,1.04997642802919,0.734983499620434,2.23994971312894,7.10484049633086,0.314992928408757,2.58994185580534,0.384991356944037,0.0349992142676397,0.209995285605838,7.17483892486614,0.0349992142676397,0,1.74996071338198
