"year","breast","colon.and.rectum","anus,.anal.canal.and.anorectum","esophagus","gallbladder","liver.and.intrahepatic.bile.duct","other.biliary","other.digestive.organs","pancreas","peritoneum,.omentum.and.mesentery","retroperitoneum","small.intestine","stomach","cervix.uteri","corpus.and.uterus,.nos","other.female.genital.organs","ovary","vagina","vulva","hodgkin.lymphoma","leukemia","myeloma","non-hodgkin.lymphoma","bones.and.joints","brain.and.other.nervous.system","eye.and.orbit","kaposi.sarcoma.","melanoma.of.the.skin","mesothelioma.","miscellaneous","oral.cavity.and.pharynx","other.endocrine.including.thymus","other.non-epithelial.skin","soft.tissue.including.heart","thyroid","larynx","lung.and.bronchus","nose,.nasal.cavity.and.middle.ear","pleura","trachea,.mediastinum.and.other.respiratory.organs","kidney.and.renal.pelvis","other.urinary.organs","ureter","urinary.bladder"
1973,24.3381274972931,3.44949838544312,0.191638799191284,0,0,0.383277598382568,0,0,0,0,0,0,0.766555196765137,18.3973247223633,5.36588637735596,0.383277598382568,4.02441478301697,0,0.574916397573853,3.25785958625183,1.14983279514771,0.191638799191284,1.72474919272156,0.191638799191284,1.53311039353027,0.191638799191284,0,5.36588637735596,0,0.766555196765137,1.34147159433899,0.191638799191284,0.383277598382568,1.53311039353027,8.43210716441651,0.191638799191284,1.72474919272156,0,0,0.191638799191284,0.766555196765137,0,0,0.766555196765137
1974,29.713124574671,4.47294348435908,0,0,0,0.319495963168505,0.159747981584253,0,0.479243944752758,0,0.159747981584253,0.159747981584253,0.159747981584253,19.0100098085261,3.35470761326931,0.479243944752758,5.7509273370331,0,0.319495963168505,1.59747981584253,2.23647174217954,0,2.55596770534804,0.159747981584253,2.23647174217954,0.159747981584253,0,6.86916320812287,0,0.319495963168505,2.23647174217954,0.159747981584253,0.159747981584253,1.11823587108977,10.2238708213922,0.319495963168505,1.59747981584253,0.319495963168505,0,0.319495963168505,0.798739907921263,0,0,0.798739907921263
1975,26.0855494425783,3.20838308652033,0,0,0.139494916805232,0.278989833610463,0,0,0.139494916805232,0.139494916805232,0.139494916805232,0.139494916805232,0.557979667220927,15.7629255989912,4.18484750415695,0.697474584026158,4.32434242096218,0,0.418484750415695,2.92939325290986,1.95292883527324,0.139494916805232,1.67393900166278,0.697474584026158,2.51090850249417,0.139494916805232,0,6.97474584026158,0.139494916805232,0.418484750415695,1.11595933444185,0.278989833610463,0.278989833610463,0.557979667220927,9.20666450914529,0,2.09242375207847,0,0,0,0.557979667220927,0,0,0.83696950083139
1976,23.2461466093444,3.00832485532692,0.136742038878497,0,0,0.136742038878497,0,0.136742038878497,0.136742038878497,0,0.273484077756993,0.273484077756993,1.09393631102797,18.5969172874755,3.55529301084091,0.273484077756993,3.28180893308392,0.410226116635489,0.546968155513986,1.91438854429895,3.8287770885979,0.136742038878497,3.28180893308392,0.410226116635489,2.18787262205594,0.410226116635489,0,7.11058602168182,0.136742038878497,1.36742038878496,0.683710194392482,0.273484077756993,0.410226116635489,1.23067834990647,8.61474844934528,0.273484077756993,1.64090446654196,0.136742038878497,0,0,1.36742038878496,0,0,0.273484077756993
1977,28.2746885997465,3.40810978657659,0,0,0,0,0,0,0.252452576783451,0,0,0.252452576783451,0.757357730350354,14.0111180114815,3.40810978657659,0.126226288391726,4.79659895888557,0,0.252452576783451,3.15565720979314,2.27207319105106,0.126226288391726,1.76716803748416,0.252452576783451,2.27207319105106,0.252452576783451,0,10.2243293597298,0.126226288391726,1.0098103071338,1.38848917230898,0.378678865175177,0.631131441958628,1.38848917230898,10.603008224905,0.126226288391726,1.13603659552553,0,0,0,0.252452576783451,0,0,0.504905153566902
1978,24.8450533377015,3.53189483722227,0,0,0,0.121789477145596,0,0,0.487157908582383,0,0.121789477145596,0.365368431436787,0.487157908582383,12.7878951002875,4.38442117724144,0.487157908582383,5.35873699440621,0,0.243578954291191,3.65368431436787,1.33968424860155,0.121789477145596,2.31400006576632,0.730736862873574,2.19221058862072,0.243578954291191,0.121789477145596,11.448210851686,0.121789477145596,1.09610529431036,1.82684215718393,0.243578954291191,0.243578954291191,1.21789477145596,13.0314740545787,0.243578954291191,1.94863163432953,0.121789477145596,0,0.243578954291191,0.365368431436787,0.121789477145596,0,0.608947385727978
1979,26.9749249469222,4.18576421590172,0.116271228219492,0,0,0.348813684658477,0.116271228219492,0.116271228219492,0.116271228219492,0.116271228219492,0.116271228219492,0.116271228219492,0.813898597536445,11.9759365066077,2.55796702082883,0.232542456438984,4.53457790056019,0,0.813898597536445,2.67423824904832,1.97661087973137,0.232542456438984,2.09288210795086,0.581356141097461,3.48813684658476,0.116271228219492,0,11.5108515937297,0,0.348813684658477,2.32542456438984,0.465084912877969,0.348813684658477,0.813898597536445,9.30169825755937,0.116271228219492,1.86033965151187,0,0,0.116271228219492,0.813898597536445,0,0,0.581356141097461
1980,26.0978012324825,2.88741630657254,0,0,0.222108946659426,0.222108946659426,0,0,0.333163419989139,0.111054473329713,0.222108946659426,0.333163419989139,0.444217893318852,14.6591904795221,2.22108946659426,0.666326839978278,3.77585209321024,0.333163419989139,0.888435786637704,3.33163419989139,2.33214393992397,0.111054473329713,2.99847077990225,0.555272366648565,2.77636183324282,0.444217893318852,0,10.2170115463336,0.111054473329713,0.888435786637704,0.888435786637704,0.111054473329713,1.11054473329713,1.44370815328627,7.77381313307991,0.111054473329713,1.22159920662684,0.111054473329713,0,0,0.666326839978278,0,0,0.999490259967417
1981,27.823238857745,2.96216991641391,0.105791782729068,0,0,0.105791782729068,0.105791782729068,0,0.528958913645341,0,0,0,0.528958913645341,11.5313043174684,2.64479456822671,0.423167130916273,4.97221378826621,0,0.63475069637441,3.27954526460112,3.06796169914298,0.211583565458137,3.17375348187205,0.211583565458137,1.37529317547789,0.423167130916273,0,11.0023454038231,0,0.846334261832546,1.05791782729068,0.105791782729068,0.423167130916273,1.26950139274882,8.14596727013826,0.211583565458137,1.37529317547789,0,0,0.105791782729068,0.740542479103478,0.105791782729068,0,0.63475069637441
1982,31.3563925055033,2.97619996662404,0.212585711901717,0,0,0.318878567852576,0.106292855950859,0,0.106292855950859,0.106292855950859,0.106292855950859,0,0.744049991656011,11.0544570188893,3.18878567852576,0.531464279754293,4.99576422969036,0.106292855950859,0.744049991656011,4.03912852613263,2.76361425472233,0.212585711901717,2.55102854282061,0.744049991656011,2.86990711067318,0,0.106292855950859,11.6922141545945,0,0.956635703557728,1.48809998331202,0.106292855950859,1.06292855950859,0.637757135705152,9.14118561177385,0,1.06292855950859,0,0,0,0.744049991656011,0,0.106292855950859,0.744049991656011
