"year","breast","colon.and.rectum","anus,.anal.canal.and.anorectum","esophagus","gallbladder","liver.and.intrahepatic.bile.duct","other.biliary","other.digestive.organs","pancreas","peritoneum,.omentum.and.mesentery","retroperitoneum","small.intestine","stomach","cervix.uteri","corpus.and.uterus,.nos","other.female.genital.organs","ovary","vagina","vulva","hodgkin.lymphoma","leukemia","myeloma","non-hodgkin.lymphoma","bones.and.joints","brain.and.other.nervous.system","eye.and.orbit","kaposi.sarcoma.","melanoma.of.the.skin","mesothelioma.","miscellaneous","oral.cavity.and.pharynx","other.endocrine.including.thymus","other.non-epithelial.skin","soft.tissue.including.heart","thyroid","larynx","lung.and.bronchus","nose,.nasal.cavity.and.middle.ear","pleura","trachea,.mediastinum.and.other.respiratory.organs","kidney.and.renal.pelvis","other.urinary.organs","ureter","urinary.bladder"
1983,64.1568635313341,7.14246332282431,0.125306374084637,0.125306374084637,0.125306374084637,0.125306374084637,0.125306374084637,0,1.12775736676173,0,0,0.250612748169274,1.12775736676173,14.5355393938179,5.51348045972403,0.375919122253911,6.76654420057039,0.125306374084637,0.375919122253911,2.50612748169274,3.75919122253911,0.375919122253911,3.25796572620056,0.626531870423185,3.88449759662374,0,0,14.2849266456486,0,1.50367648901564,2.3808211076081,0.501225496338548,1.37837011493101,2.13020835943883,8.27022068958604,0.250612748169274,5.26286771155475,0.125306374084637,0,0,0.626531870423185,0,0,1.0024509926771
1984,72.2804481387785,6.46215927068549,0.239339232247611,0.239339232247611,0,0.598348080619027,0,0,0.598348080619027,0,0.119669616123805,0.239339232247611,0.957356928990443,15.9160589444661,4.90645426107602,0.119669616123805,8.37687312866638,0.119669616123805,1.67537462573328,2.51306193859991,3.47041886759036,0.718017696742832,4.18843656433319,0.239339232247611,3.23107963534275,0.239339232247611,0,14.9587020154757,0,1.19669616123805,1.79504424185708,0.598348080619027,0.598348080619027,0.837687312866638,10.2915869866473,0.718017696742832,4.4277757965808,0.359008848371416,0,0,1.07702654511425,0.119669616123805,0,1.19669616123805
1985,70.960055211501,5.15032658793153,0.228903403908068,0.228903403908068,0.228903403908068,0.686710211724203,0,0.114451701954034,0.57225850977017,0.114451701954034,0.457806807816136,0.228903403908068,1.48787212540244,15.6798831677026,6.4092953094259,0.228903403908068,6.29484360747186,0.57225850977017,0.57225850977017,3.31909935666698,4.00580956839119,0.114451701954034,2.97574425080488,0.457806807816136,3.89135786643715,0.228903403908068,0,16.4810450813809,0,1.83122723126454,2.97574425080488,0.343355105862102,0.801161913678237,1.37342042344841,8.69832934850658,0.114451701954034,4.57806807816136,0.457806807816136,0,0.114451701954034,1.60232382735647,0,0,1.25896872149437
1986,65.4871062803864,5.29516205897514,0.432258127263277,0,0,0.864516254526553,0,0.108064531815819,0.324193595447457,0.108064531815819,0.324193595447457,0.216129063631638,0.864516254526553,18.1548413450576,6.05161378168587,0.432258127263277,5.94354924987005,0.432258127263277,0.756451722710734,1.51290344542147,2.91774235902712,0.432258127263277,3.89032314536949,0.648387190894915,3.45806501810621,0.324193595447457,0,14.5887117951356,0,0.756451722710734,2.70161329539548,0.216129063631638,1.72903250905311,1.18870984997401,10.9145177133977,0.108064531815819,4.21451674081695,0.216129063631638,0,0.216129063631638,1.83709704086893,0,0,0.864516254526553
1987,66.4970167802747,5.70281859118861,0.322801052331431,0.107600350777144,0.107600350777144,0.430401403108574,0.215200701554287,0.107600350777144,0.968403156994292,0,0,0.107600350777144,0.645602104662861,14.0956459518058,6.45602104662861,0.215200701554287,6.13321999429718,0.538001753885718,0.968403156994292,3.01280982176002,4.84201578497146,0.753202455440005,3.87361262797717,0.107600350777144,3.44321122486859,0.215200701554287,0,16.462853668903,0.322801052331431,1.39880456010287,2.58240841865144,0.645602104662861,1.18360385854858,0.430401403108574,11.7284382347086,0.430401403108574,4.1964136803086,0.322801052331431,0,0.107600350777144,1.07600350777144,0.107600350777144,0,1.39880456010287
1988,63.5322010436531,5.46965969249994,0.420743053269226,0.105185763317307,0.210371526634613,0.420743053269226,0.105185763317307,0,1.05185763317307,0.210371526634613,0.210371526634613,0.31555728995192,1.6829722130769,16.0934217875479,5.46965969249994,0.210371526634613,9.25634717192298,0.420743053269226,1.05185763317307,3.2607586628365,3.36594442615381,0.420743053269226,4.73335934927879,0.31555728995192,3.99705900605765,0.210371526634613,0,15.0415641543748,0.105185763317307,1.47260068644229,2.31408679298074,0.420743053269226,1.05185763317307,1.6829722130769,9.25634717192298,0.631114579903839,4.10224476937495,0.31555728995192,0,0,1.26222915980768,0.105185763317307,0,0.736300343221146
1989,60.3339917399892,6.97740040530488,0.615652976938665,0.205217658979555,0.102608829489778,0.513044147448888,0.102608829489778,0,0.923479465407998,0,0,0.205217658979555,0.718261806428443,17.3408921837724,5.23305030397866,0.307826488469333,10.5687094374471,0.513044147448888,0.923479465407998,2.25739424877511,3.59130903214222,0.205217658979555,4.30957083857066,0.820870635918221,2.87304722571377,0.102608829489778,0.307826488469333,16.8278480363235,0.102608829489778,1.74435010132622,2.66782956673422,0.102608829489778,1.23130595387733,1.12869712438755,12.928712515712,0.102608829489778,4.1043531795911,0.513044147448888,0,0,1.23130595387733,0.205217658979555,0,1.43652361285689
1990,64.9337675570918,6.39347865177519,0.299694311801962,0,0.299694311801962,0.399592415735949,0.299694311801962,0,1.09887914327386,0.0998981039339873,0.199796207867975,0.399592415735949,1.29867535114184,17.3822700845138,6.19368244390721,0.499490519669937,9.09072745799285,0,1.29867535114184,3.99592415735949,2.59735070228367,0.799184831471899,4.99490519669937,0.399592415735949,3.49643363768956,0.199796207867975,0.399592415735949,13.6860402389563,0.0998981039339873,1.09887914327386,2.29765639048171,0.499490519669937,0.599388623603924,1.79816587081177,10.9887914327386,0.499490519669937,4.39551657309544,0.499490519669937,0,0,1.49847155900981,0,0,1.29867535114184
1991,69.9896034860841,5.53315866672232,0.0970729590653039,0,0.388291836261216,0.291218877195912,0.485364795326519,0,0.970729590653039,0.0970729590653039,0.291218877195912,0.485364795326519,1.26194846784895,13.3960683510119,6.40681529831006,0.291218877195912,11.7458280469018,0.485364795326519,1.06780254971834,2.23267805850199,1.55316734504486,0.388291836261216,4.07706428074276,0.485364795326519,2.5238969356979,0.679510713457127,0.0970729590653039,14.0755790644691,0.194145918130608,0.679510713457127,1.55316734504486,0.582437754391823,1.16487550878365,1.45609438597956,11.0663173334446,0,4.17413723980807,0.388291836261216,0,0,1.16487550878365,0,0,1.06780254971834
1992,61.7299224729476,7.22787066930082,0.195347855927049,0,0.130231903951366,0.260463807902732,0.195347855927049,0,0.651159519756831,0.0651159519756831,0.130231903951366,0.520927615805465,1.04185523161093,16.9952634656533,6.18601543768989,0.325579759878415,10.483668268085,0.390695711854099,0.651159519756831,2.79998593495437,2.34417427112459,0.455811663829782,4.42788473434645,0.84650737568388,3.12556569483279,0.260463807902732,0.0651159519756831,13.0231903951366,0.195347855927049,2.40929022310027,1.82324665531913,0.390695711854099,1.36743499148935,1.43255094346503,12.3720308753798,0.325579759878415,3.64649331063825,0.455811663829782,0,0,1.69301475136776,0,0,0.586043567781148
1993,57.1351879901068,5.36840692524493,0.575186456276243,0.0639096062529159,0.191728818758748,0.319548031264579,0.127819212505832,0,0.575186456276243,0.191728818758748,0.191728818758748,0.447367243770411,1.46992094381707,16.2330399882406,5.43231653149785,0.319548031264579,10.2255370004665,0.191728818758748,1.02255370004665,2.93984188763413,2.49247464386372,0.383457637517495,4.66540125646286,0.575186456276243,3.89848598142787,0.255638425011664,0.0639096062529159,12.5262828255715,0.0639096062529159,1.98119779384039,2.55638425011663,0.447367243770411,0.830824881287906,1.2142825188054,11.4398195192719,0,3.96239558768078,0.255638425011664,0,0.0639096062529159,1.66164976257581,0,0,1.5977401563229
1994,56.749815468306,5.49803334715215,0.2527831423978,0,0.1263915711989,0.5055662847956,0.0631957855994499,0.0631957855994499,0.631957855994499,0.18958735679835,0.0631957855994499,0.2527831423978,1.7694819967846,14.9142054014702,5.24525020475435,0.1263915711989,9.28978048311914,0.1263915711989,0.695153641593949,2.1486567103813,2.0222651391824,0.56876207039505,5.87720806074884,0.695153641593949,3.22298506557195,0.2527831423978,0.18958735679835,14.3454433310751,0.18958735679835,1.70628621118515,2.21185249598075,0.5055662847956,0.821545212792849,1.5166988543868,11.6280245502988,0.44237049919615,4.0445302783648,0.18958735679835,0,0.0631957855994499,1.57989463998625,0,0,1.07432835519065
1995,57.409234560234,5.88491608360087,0.375632941506438,0.313027451255365,0.187816470753219,0.438238431757511,0,0.125210980502146,0.500843922008585,0.187816470753219,0.187816470753219,0.187816470753219,1.12689882451932,15.0253176602575,5.69709961284765,0.375632941506438,9.95427294992062,0.187816470753219,0.939082353766096,2.75464157104721,2.566825100294,0.688660392761804,4.94583372983477,0.626054902510731,2.81724706129829,0.313027451255365,0.187816470753219,14.7748956992532,0.0626054902510731,1.50253176602575,2.566825100294,0.250421961004292,0.626054902510731,0.751265883012877,13.2097584429764,0.500843922008585,3.81893490531546,0.125210980502146,0,0,1.50253176602575,0,0.0626054902510731,0.876476863515023
1996,58.8187847840519,5.7081521098447,0.434315921401227,0.0620451316287467,0,0.620451316287468,0.124090263257493,0,0.744541579544961,0.18613539488624,0.372270789772481,0.558406184658721,1.48908315908992,15.4492377755579,5.64610697821595,0.124090263257493,7.63155119033585,0.310225658143734,1.24090263257494,2.10953447537739,3.7227078977248,0.310225658143734,4.59133974052726,0.682496447916214,2.85407605492235,0.372270789772481,0.248180526514987,16.1937793551029,0,1.55112829071867,1.67521855397616,0.310225658143734,1.30294776420368,1.36499289583243,13.2776581685518,0.620451316287468,5.45997158332971,0.0620451316287467,0.0620451316287467,0.124090263257493,2.04748934374864,0.0620451316287467,0,0.806586711173708
1997,58.7120393636134,6.9145619439797,0.432160121498731,0,0,0.617371602141045,0,0,0.926057403211567,0.185211480642313,0.0617371602141045,0.617371602141045,1.79037764620903,14.5699698105287,6.05024170098224,0.432160121498731,8.14930514826179,0,0.926057403211567,2.96338369027701,3.21033233113343,0.493897281712836,5.5563444192694,0.493897281712836,3.33380665156164,0.185211480642313,0.432160121498731,14.4464954901004,0,1.17300604406799,1.97558912685134,0.55563444192694,1.11126888385388,1.66690332578082,14.4464954901004,0.123474320428209,3.64249245263216,0.185211480642313,0,0.0617371602141045,1.97558912685134,0,0,1.17300604406799
1998,58.0307969809201,6.53000475581478,0.677642002961912,0.246415273804332,0.184811455353249,0.616038184510829,0.0616038184510829,0.123207636902166,0.86245345831516,0.123207636902166,0.123207636902166,0.43122672915758,1.60169927972815,15.9553889788305,6.22198566355937,0.492830547608663,8.25491167244511,0.184811455353249,0.739245821412994,2.77217183029873,2.8953794672009,0.43122672915758,4.92830547608663,0.492830547608663,3.38821001480956,0.308019092255414,0.0616038184510829,14.9081240651621,0.184811455353249,0.86245345831516,2.21773746423898,0.184811455353249,0.554434366059746,1.54009546127707,15.0929355205153,0.369622910706497,4.18905965467364,0.123207636902166,0,0,1.97132219043465,0.0616038184510829,0.0616038184510829,0.554434366059746
1999,61.0616067113381,7.60179921608763,0.309016228296245,0,0.123606491318498,0.432622719614743,0.309016228296245,0.123606491318498,0.927048684888736,0.061803245659249,0.123606491318498,0.556229210933241,1.29786815884423,14.400156238605,6.98376675949514,0.370819473955494,8.34343816399862,0.309016228296245,1.17426166752573,3.3991785112587,2.84294930032546,0.247212982636996,7.23097974213214,0.494425965273992,3.3991785112587,0.309016228296245,0.185409736977747,15.2035984321753,0.061803245659249,1.11245842186648,1.91590061543672,0.432622719614743,1.23606491318498,1.66868763279972,16.3160568540417,0.309016228296245,4.75884991576218,0.370819473955494,0,0,2.78114605466621,0,0,1.11245842186648
2000,61.6790334678494,6.47784823858318,0.495911826877181,0.0929834675394715,0.185966935078943,0.464917337697357,0.123977956719295,0.0309944891798238,0.805856718675419,0.216961424258767,0.185966935078943,0.526906316057005,1.27077405637278,14.6913878712365,6.35387028186388,0.464917337697357,8.7094514595305,0.371933870157886,0.929834675394715,2.69652055864467,3.93630012583763,0.588895294416653,5.76497498744723,0.743867740315772,3.50237727732009,0.216961424258767,0.0619889783596477,14.8463603171356,0.0619889783596477,1.61171343735084,2.20060873176749,0.309944891798238,0.743867740315772,2.01464179668855,15.8691784600698,0.247955913438591,4.64917337697357,0.123977956719295,0,0.0309944891798238,2.57254260192538,0.0309944891798238,0,1.14679609965348
2001,62.1585802287876,6.70368485505406,0.597981278150362,0.188836193100114,0.188836193100114,0.566508579300343,0.125890795400076,0.0944180965500572,0.6609266758504,0.157363494250095,0.125890795400076,0.503563181600305,1.76247113560107,13.6276786020582,6.82957565045414,0.314726988500191,6.1057035769037,0.251781590800152,1.07007176090065,2.6437067034016,2.92696099305177,0.6609266758504,5.82244928725353,0.597981278150362,3.39905147580206,0.188836193100114,0.157363494250095,14.4774414710088,0.0944180965500572,2.32897971490141,2.29750701605139,0.34619968735021,0.597981278150362,1.69952573790103,16.6805303905101,0.220308891950133,4.46912323670271,0.409145085050248,0,0,2.51781590800152,0,0,0.944180965500572
2002,57.0719555268148,8.01122340353942,0.544763191440681,0.160224468070788,0.128179574456631,0.672942765897312,0.0961346808424731,0.0640897872283154,1.15361617010968,0.128179574456631,0.160224468070788,0.352493829755735,1.4420202126371,14.5483817008276,6.34488893560322,0.320448936141577,5.63990127609175,0.256359148913262,0.929301914810573,3.14039957418745,2.81995063804588,0.384538723369892,5.51172170163512,0.512718297826523,4.35810553152545,0.192269361684946,0.0640897872283154,14.6445163816701,0.0640897872283154,1.85860382962115,2.08291808492025,0.448628510598208,0.993391702038888,1.79451404239283,19.3230708493371,0.384538723369892,4.32606063791129,0.320448936141577,0,0.0640897872283154,2.17905276576272,0,0,1.15361617010968
2003,60.2114118564946,7.20840846169302,0.326172328583394,0.195703397150037,0.130468931433358,0.358789561441734,0.260937862866716,0.0326172328583394,1.14160315004188,0.195703397150037,0.228320630008376,0.521875725733431,1.56562717720029,12.8838069790441,6.9474705988263,0.326172328583394,4.56641260016752,0.260937862866716,1.04375145146686,2.54414416295048,3.45742668298398,0.684961890025128,5.64278128449272,0.456641260016752,3.16387158725893,0.260937862866716,0,14.1558790605193,0.0652344657166789,2.18535460150874,2.38105799865878,0.424024027158413,0.913282520033504,1.98965120435871,20.8424117964789,0.358789561441734,4.17500580586745,0.228320630008376,0,0.0978516985750183,2.77246479295885,0.0652344657166789,0,0.750196355741807
2004,63.002966776546,7.82563166277098,0.596870211567278,0.232116193387275,0.198956737189093,0.596870211567278,0.165797280990911,0.0331594561981821,0.762667492558189,0.0994783685945464,0.198956737189093,0.530551299170914,1.95640791569275,13.1311446544801,7.49403710078916,0.331594561981821,4.84128060493459,0.165797280990911,1.16058096693637,2.58643758345821,3.38226453221458,0.862145861152736,5.47131027270005,0.630029667765461,3.51490235700731,0.132637824792729,0.165797280990911,15.4523065883529,0.0331594561981821,2.25484302147638,1.98956737189093,0.497391842972732,0.596870211567278,2.25484302147638,20.8241384924584,0.0994783685945464,3.44858344461094,0.132637824792729,0,0.0331594561981821,2.98435105783639,0,0,0.9284647735491
2005,60.0247611631544,7.74615655425587,0.61438560598439,0.0681829997622118,0.0681829997622118,0.545799729063369,0.102408792029587,0.0340914998811059,1.09240521244436,0.204817584059175,0.238841937747146,0.375409375850974,1.46747885732966,14.8443731721913,7.88326116190478,0.443592375613186,4.94803486247293,0.273067730014521,0.887453335998911,3.58242762762778,2.62752989999114,0.819270336236699,5.73287796786285,0.61425131359812,4.81173600914164,0.170658937984934,0.0341586460742407,17.7787937173056,0.136634584296963,2.38828508508519,2.66188998464479,0.443726667999455,0.819068897657294,2.14991317068999,24.0247228382134,0.273000583821387,3.78791667361831,0.273000583821387,0,0.0340914998811059,3.10581809122365,0,0.0682501459553466,0.751087336474487
2006,59.9574997391352,7.15514914013989,0.53001104741777,0.132502761854442,0.198754142781664,0.761890880663044,0.231879833245274,0.0662513809272212,0.795016571126654,0.165628452318053,0.165628452318053,0.430633976026938,2.02066711828025,14.4428010421342,7.68516018755766,0.364382595099717,4.27321406980577,0.298131214172495,1.12627347576276,2.58380385616163,3.47819749867911,0.53001104741777,5.13448202185964,0.397508285563327,3.77632871285161,0.397508285563327,0.0993770713908318,16.7284736841234,0.0993770713908318,2.8156836894069,2.55067816569802,0.53001104741777,1.09314778529915,2.02066711828025,22.9229778008185,0.0662513809272212,3.1138149035794,0.298131214172495,0.0331256904636106,0.0331256904636106,2.65005523708885,0,0,0.894393642517486
2007,57.988380428988,7.96179136324777,0.398089568162389,0.132696522720796,0.199044784081194,0.563960221563384,0.165870653400995,0.0331741306801991,0.928875659045574,0.165870653400995,0.232218914761393,0.464437829522787,1.26061696584756,14.99470706745,7.89544310188738,0.431263698842588,5.47373156223284,0.199044784081194,0.895701528365375,2.75345284645652,3.21789067597931,0.398089568162389,5.44055743155265,0.497611960202986,4.04724394298429,0.265393045441592,0.132696522720796,16.6534136014599,0.199044784081194,2.42171153965453,2.48805980101493,0.630308482923782,0.962049789725773,1.65870653400995,26.3070856293979,0.265393045441592,2.45488567033473,0.0995223920405972,0,0.0331741306801991,3.28423893733971,0,0.0995223920405972,0.630308482923782
2008,62.1803899555783,9.62275782224962,0.434360596143212,0.0334123535494779,0.400948242593734,0.735071778088513,0.133649414197911,0.0334123535494779,0.868721192286424,0.167061767747389,0.367535889044256,0.501185303242168,1.77085473812233,14.267074965627,8.95451075126006,0.233886474846345,5.31256421436698,0.200474121296867,0.902133545835902,2.70640063750771,4.04289477948682,0.835308838736946,5.91398657825758,0.634834717440079,4.17654419368473,0.200474121296867,0,16.0379297037494,0.100237060648434,2.57275122330979,2.80663769815614,0.501185303242168,1.16943237423172,1.67061767747389,27.8659028602645,0.133649414197911,3.30782300139831,0.233886474846345,0,0.0668247070989557,3.90924536528891,0,0,0.835308838736946
2009,60.5086521274246,8.57149439431043,0.575950216218487,0.237155971384083,0.237155971384083,0.609829640701927,0.135517697933762,0,1.05026215898665,0.135517697933762,0.135517697933762,0.609829640701927,1.82948892210578,14.8391879237469,7.9616647536085,0.440432518284725,5.45458734183391,0.101638273450321,1.01638273450321,2.33768028935739,3.48958072179436,0.677588489668808,6.30157295391992,0.406553093801285,4.23492806043005,0.440432518284725,0,15.1779821685813,0.135517697933762,2.13440374245675,2.57483626074147,0.677588489668808,0.84698561208601,1.79560949762234,28.5603548395403,0.271035395867523,3.25242475041028,0.169397122417202,0,0.135517697933762,4.06553093801285,0,0,0.643709065185368
2010,58.1590835814799,8.57008480582711,0.449238316434485,0.069113587143767,0.207340761431301,0.483795110006369,0.10367038071565,0.069113587143767,1.00214701358462,0.138227174287534,0.276454348575068,0.829363045725204,2.14252120145678,13.0970247637438,8.22451687010827,0.172783967859417,4.31959919648544,0.172783967859417,0.760249458581437,2.79910027932256,4.00858805433848,0.552908697150136,6.08199566865149,0.414681522862602,3.07555462789763,0.311011142146951,0,15.3432163459163,0.10367038071565,2.21163478860054,2.17707799502866,0.656579077865786,0.69113587143767,1.83151005930982,29.6842856782479,0.069113587143767,2.69542989860691,0.207340761431301,0,0.0345567935718835,3.87036088005095,0.0345567935718835,0.0345567935718835,0.933033426440854
2011,61.3715301073613,8.61602609102196,0.353115823402539,0.17655791170127,0.17655791170127,0.706231646805079,0.141246329361016,0.0353115823402539,1.05934747020762,0.105934747020762,0.17655791170127,0.600296899784317,1.3065285465894,12.4296769837694,9.4281924848478,0.353115823402539,4.59050570423301,0.211869494041524,1.02403588786736,2.36587601679701,3.91958563976819,0.635608482124571,6.03828058018342,0.635608482124571,4.09614355146946,0.247181076381778,0,13.347778124616,0.105934747020762,2.64836867551904,3.10741924594235,0.494362152763555,0.882789558506348,1.97744861105422,31.0388808770832,0.17655791170127,3.03679608126184,0.353115823402539,0,0.0706231646805079,3.67240456338641,0.0353115823402539,0,1.12997063488813
2012,61.1128786435849,10.0022238987179,0.248282153514274,0.106406637220403,0.141875516293871,0.425626548881613,0.141875516293871,0.0354688790734678,0.922190855910162,0.0354688790734678,0.0709377581469355,0.461095427955081,2.05719498626113,13.6555184432851,10.3923815685261,0.425626548881613,5.00111194935895,0.31921991166121,1.06406637220403,2.199070502555,4.46907876325694,0.63843982332242,5.99424056341605,0.602970944248952,4.04345221437532,0.31921991166121,0,13.0525474990361,0.177344395367339,2.66016593051008,2.48282153514274,0.673908702395887,1.2059418884979,2.23453938162847,32.7023065057373,0.354688790734678,2.3054771397754,0.177344395367339,0,0.0354688790734678,4.61095427955081,0,0,0.780315339616291
