"year","breast","colon.and.rectum","anus,.anal.canal.and.anorectum","esophagus","gallbladder","liver.and.intrahepatic.bile.duct","other.biliary","other.digestive.organs","pancreas","peritoneum,.omentum.and.mesentery","retroperitoneum","small.intestine","stomach","hodgkin.lymphoma","leukemia","myeloma","non-hodgkin.lymphoma","other.male.genital.organs","penis","prostate","testis","bones.and.joints","brain.and.other.nervous.system","eye.and.orbit","kaposi.sarcoma.","melanoma.of.the.skin","mesothelioma.","miscellaneous","oral.cavity.and.pharynx","other.endocrine.including.thymus","other.non-epithelial.skin","soft.tissue.including.heart","thyroid","larynx","lung.and.bronchus","nose,.nasal.cavity.and.middle.ear","pleura","trachea,.mediastinum.and.other.respiratory.organs","kidney.and.renal.pelvis","other.urinary.organs","ureter","urinary.bladder"
1983,0,3.41904017070576,0.234415127536399,0.145793645423696,0,0.652825287799979,0.0285860816554961,0.0348429307914505,1.00121944023678,0,0.0475217021852987,0.158472416817544,1.1886080849537,5.09484817087847,3.62559982002983,0.224929739532645,4.32921050436061,0.0950434043705975,0.1172075637682,0,10.3524228916516,0.611925736472219,3.19164765122619,0.196708959598734,5.06766411948285,8.55352691462529,0.129886335162048,1.15347016339607,2.88658067458637,0.415216776873485,0.934762117521677,1.50255976379834,2.91310443349423,0.519710413770131,2.89283752372232,0.0823646329767492,0,0.392887544353943,1.5938090989799,0.0761077838407948,0.0823646329767492,2.79782927482943
1984,0.136219616051816,3.8728154051375,0.079424005003492,0.363102558697906,0.12483054368743,0.629366227700973,0.0340174663195534,0.0736190434397093,0.499322174749722,0.0736190434397093,0.255095447401862,0.226882942646091,1.24153842147378,4.37216266763609,3.84282099268739,0.465304708430168,6.02085244336931,0.0340174663195534,0.170237082371369,0.215643621055308,10.9580950461384,0.617606553799806,4.20518234831174,0.141653976078816,8.34306341626348,7.22107848001818,0.0454065386839385,1.44013775937452,2.71040148712001,0.187060514762755,0.492555159349195,1.53475303984867,2.31797461905598,0.227032693419693,2.80768962913565,0.12483054368743,0,0.30028113532262,1.52580842746815,0,0,2.47786333368374
1985,0.14800344244063,4.24142018819358,0.137665213398716,0.163411966443253,0,0.84210319482786,0.086875097742583,0,0.556434538988514,0.0765368687006696,0.170764533228094,0.219470016180589,0.408628735668379,4.20787674450561,3.2858812790742,0.349782662794464,6.51941686812351,0.0280290248686684,0.109636188530048,0.0434375488712915,10.428313847327,0.833739125418126,4.10094141306311,0.290738950800055,11.7431447713694,9.95180764272342,0.130312646613875,1.38332684893424,2.6455806116226,0.352064934618596,1.34197393276659,1.061067459696,2.9362090893512,0.403360801587175,3.09378574294695,0.283386384015214,0.0280290248686684,0.165694238267384,1.4442575545118,0,0,2.40951846828918
1986,0.0601503609584111,3.43271536634616,0.210985013490747,0.351661416393092,0,0.320817358366087,0.0410023076569955,0,0.754793517484662,0,0.21966468975068,0.137970201848181,1.14087639346786,4.08015889506933,2.74552425839573,0.411811777351503,7.71683571719299,0,0.0688300372183446,0.10983234487534,11.1620270260682,0.712253454732066,4.17514632451856,0.202305337230813,16.424512312143,11.3120225590715,0,1.09149165500056,2.64350038927139,0.292989628804738,0.799373226704755,1.1216691584409,2.64468171719182,0.567141331719552,3.55220406947959,0.256482222983455,0,0.445612982118622,1.3584422550255,0.0410023076569955,0.0820046153139909,1.88815868065115
1987,0.100339393310307,4.00505939115166,0.207857105352769,0.272953458600307,0.0408324257505805,0.692985573650678,0.144760978426965,0,0.64055110758932,0.0408324257505805,0.326765223238432,0.113212914964063,1.0635494542608,4.49446648774608,3.18406734594217,0.326765223238432,8.78337825868311,0,0.0816648515011609,0.0816648515011609,13.0971904998039,0.505180308683822,4.09716061885441,0.154151157948432,18.6554300871896,10.3996954971753,0.0723804892134824,0.906432064691259,3.00619499686101,0.245100371737271,0.642974602846208,1.88124416595253,2.40223860205818,0.376882011276691,2.9102929753246,0.250795574658872,0,0.316103562373987,1.60206641826168,0.0279589040968241,0,2.28608508132605
1988,0.0798369027754673,3.34384320155504,0.280852779187744,0.471545455571072,0,0.764194325006923,0.181793095827989,0,0.739178525037101,0,0.107959263915094,0.412404223599051,0.820228995809138,5.07011530317558,3.51990551723788,0.425623933320766,9.62420014314434,0,0.101956193052522,0.0562447222792537,11.5324261213244,0.859255440663276,4.18241593990971,0.329670811130817,22.2417317235527,8.52043443981162,0.110855773607861,1.39852014729873,1.68390310712989,0.323667740268244,0.855988098761983,0.978590691872401,2.69951574069726,0.480445036126412,2.62683323754055,0.25726059869153,0,0.306078630634603,1.62018242376891,0.0620377416647881,0.0399184513877336,2.55152651540849
1989,0.0778827470065079,3.68664789902398,0.385204159543863,0.209205267784561,0,0.421732872780125,0.0778827470065079,0,0.504440940320618,0.038941373503254,0.389142241800174,0.276527696779089,0.936734131112723,4.82403128570956,3.25319597672184,0.510175937798613,10.3263859043671,0,0,0.0615874315165328,13.6862604647439,0.50357614070928,4.07736044014615,0.276527696779089,23.2315623253344,9.25327731604263,0.145205176001036,1.22446032961544,1.84240305323481,0.346262786040609,1.06145685480144,1.48471514957089,2.75624207176823,0.381266077287552,2.65409264751221,0.204379947250576,0,0.477607745484998,1.32678604985691,0.0591747712495403,0.0778827470065079,1.73463626741405
1990,0.1134958239597,4.69013361590102,0.399266116879666,0.18186778556939,0.1134958239597,0.654960919214673,0.0683719616096903,0,0.673218493023258,0.0665350957355072,0.296680403231819,0.239274094400605,1.08155785434059,5.0500750910161,3.1206553630433,0.324066763944697,11.3366087907829,0.104367037055407,0.197823963798961,0.1134958239597,12.4945199215956,0.713739564215239,4.29874700829259,0.226527118214568,22.2289517238457,9.97972622412936,0.0756638826397999,1.04326138331586,3.50311303769549,0.25155654088181,0.976261757875525,1.82531736667417,2.33440557576517,0.210570939984997,3.35243768246573,0.203279018954888,0,0.344957925158741,1.61855249631593,0,0,1.93617960322841
1991,0.0666427879809459,3.34724730431398,0.331528458424149,0.235770301646863,0,0.539026132014963,0.110054035332948,0.0658000472406558,0.7389544959578,0.103327466425262,0.20549306305496,0.391444677497409,1.14921252775296,4.72514426851489,2.91679420878112,0.544067219442069,13.2193132816837,0.02995810953663,0.0366846784443159,0.05907347833297,11.9720838835452,0.916159573942076,4.27863533375622,0.199085623202548,21.613736177826,9.77431856707117,0.0666427879809459,1.08981992036472,2.32963487104233,0.251432532627832,0.818731292698844,1.5475882567878,2.88263775255768,0.455878372312759,2.48016296624692,0.132442835221602,0,0.221474423091202,1.614026562139,0.0366846784443159,0,2.13034476521004
1992,0.065107097843472,4.5165779012533,0.426212194723768,0.521166559327546,0,0.828799656501136,0.0946893481171074,0.0295822502736354,0.509206764579977,0.0651220178745053,0.0946893481171074,0.260428391373888,0.988581182430682,4.09506136561948,3.92989357135721,0.343452801292163,11.4826487059546,0,0.0651220178745053,0.130229115717977,12.3441063328373,0.8345816775279,4.55206153280197,0.16578380334988,20.6625924696867,8.86741675924983,0.130214195686944,1.1543351457185,2.83563379182233,0.349160222163761,0.958808515825543,1.40863052346468,3.45045947338237,0.331522846606661,2.83011678728224,0.260458231435954,0,0.301720339939455,1.1367425302545,0,0.0355397676008699,2.31495250537503
