"year","breast","colon.and.rectum","anus,.anal.canal.and.anorectum","esophagus","gallbladder","liver.and.intrahepatic.bile.duct","other.biliary","other.digestive.organs","pancreas","peritoneum,.omentum.and.mesentery","retroperitoneum","small.intestine","stomach","hodgkin.lymphoma","leukemia","myeloma","non-hodgkin.lymphoma","other.male.genital.organs","penis","prostate","testis","bones.and.joints","brain.and.other.nervous.system","eye.and.orbit","kaposi.sarcoma.","melanoma.of.the.skin","mesothelioma.","miscellaneous","oral.cavity.and.pharynx","other.endocrine.including.thymus","other.non-epithelial.skin","soft.tissue.including.heart","thyroid","larynx","lung.and.bronchus","nose,.nasal.cavity.and.middle.ear","pleura","trachea,.mediastinum.and.other.respiratory.organs","kidney.and.renal.pelvis","other.urinary.organs","ureter","urinary.bladder"
1983,0,1.89173445499042,0.222395449593788,0.156812533435916,0,0.359239875510854,0.045614808639022,0.0555988623984471,0.536020516465621,0,0,0.101213671037469,0.531715056307517,5.39995531986546,2.5246631823354,0.0555988623984471,3.41992357431188,0,0.111197724796894,0,10.9837430077302,0.597297972465389,2.51467912857598,0.238058096954535,4.3707828286868,6.44497651823331,0.0555988623984471,1.00645811677337,1.04208887165297,0.359239875510854,0.581635325104643,1.26017886108865,2.37352924250081,0.146828479676491,1.05207292541239,0.0555988623984471,0,0.323609120631257,0.571651271345218,0.045614808639022,0.0555988623984471,1.4312809084421
1984,0,2.12235948393295,0.0542816687943123,0.217126675177249,0.0542816687943123,0.352182751190509,0.0542816687943123,0.0450186920044201,0.217126675177249,0.0450186920044201,0.262145367181669,0.217126675177249,0.749384194385439,4.44072730557328,3.08887035349564,0.162845006382937,3.66614656470825,0.0542816687943123,0.0542816687943123,0.0542816687943123,11.906780319058,0.550783472787974,3.59463513427919,0.153582029593045,7.58906409564339,5.72625759500203,0,0.631557880006922,1.86151030869632,0.153582029593045,0.423694181619565,1.57954279598983,2.03232209992411,0,1.29220088232856,0.0542816687943123,0,0.189337744807573,0.84071777033932,0,0,1.41799398155193
1985,0.0975424956601375,2.53992299003789,0.150359078159774,0.0528165824996369,0,0.511984486318096,0,0,0.264082912498184,0.0528165824996369,0.203175660659411,0.142268408820638,0.0975424956601375,4.0806034790475,2.6093753748063,0.142268408820638,4.37277650243741,0.0447259131605006,0.105633164999274,0,11.2340228031846,0.914517704762602,3.77134018979832,0.255992243159048,10.005060315527,7.70113012709554,0,0.751795390798872,1.93421411093398,0.284536817641276,0.96306172079742,0.930699043440874,2.32865666003934,0.158449747498911,1.40177571947279,0.105633164999274,0.0447259131605006,0.195084991320275,0.918335807636919,0,0,1.21096329461733
1986,0.0959819270703893,2.2062147037692,0.140386633322089,0.10315444163738,0,0.184791339573788,0,0,0.353868031163839,0,0.0888094125033987,0.15473166245607,0.77365831228035,4.48246051404033,2.22192935175294,0.199136368707769,5.8364436656105,0,0.0444047062516993,0.0444047062516993,11.8573542504766,0.613123754107045,3.58719387443936,0.191963854140779,12.7959803977977,8.3019140923229,0,0.302290810345149,1.53571083312623,0.140386633322089,0.752140768579378,1.07014622690826,2.19186967463522,0.250713589526459,1.41547212465536,0.147559147889079,0,0.383927708281557,0.597409106123308,0,0,1.24639543306531
1987,0.0949552642659407,2.48149506313588,0.201364971266052,0.0446140214494278,0,0.519390342779131,0.100682485633026,0,0.240251771348394,0,0.195637749898967,0.0503412428165129,0.850073906513634,4.30494272119534,2.47456409228154,0.195637749898967,6.97875581183761,0,0,0,13.7971494253968,0.284865792797822,3.28002397734575,0.245978992715479,14.8476760797584,7.34259895428737,0.0503412428165129,0.469049099962619,1.99526429907201,0.195637749898967,0.765369335494611,1.50330631364105,1.94371930676824,0.145296507082454,0.799732663697121,0.139569285715369,0,0.374093835696678,0.536572006880387,0.0446140214494278,0,1.69321684217293
1988,0,1.64129390283848,0.193365280353258,0.242862090523677,0,0.391352521034935,0.0989936203408385,0,0.287736940365678,0,0.0448748498420003,0.148490430511258,0.544464911874612,5.7335614591155,2.8140067125011,0.296980861022516,6.94921666517607,0,0.0989936203408385,0.0897496996840006,11.4592237510163,0.92522875881052,4.12596603201814,0.143868470182839,16.8913517422194,6.398197339529,0.0494968101704193,0.575473880731355,0.903463710610614,0.197987240681677,0.665223580415356,1.05195414112187,1.95079589140407,0.193365280353258,1.07044198243555,0.283114980037259,0,0.233618169866839,1.05657610145029,0.0989936203408385,0,1.20506653196155
1989,0,2.52729146574008,0.241837769335196,0.14741259069982,0,0.237987887504026,0,0,0.245687651166366,0,0.434538008437119,0.192700239101923,0.438387890268289,4.7771852920925,2.95412971051486,0.192700239101923,7.65411121844054,0,0,0.0982750604665465,14.3825152736546,0.555001426318749,3.39930643087355,0.192700239101923,18.3047008475388,7.74377558167281,0.0452876484021032,0.959651313678445,1.26217625874042,0.241837769335196,0.948101668184935,1.37493991295971,2.16114039669209,0.0491375302332733,0.631088129370212,0.13971282703748,0,0.513563659747815,0.812238722978625,0.0944251786353765,0,1.15235155278037
1990,0,2.35272967007331,0.335266785223044,0.0487327083907211,0,0.381068406857764,0.0487327083907211,0,0.289465163588325,0.0458016216347193,0.231939194929599,0.14033595166016,0.518473271761922,5.52293058959826,2.3234188025133,0.0945343300254405,8.00829871752504,0.0458016216347193,0.194930833562885,0,13.9610304223718,0.716335192080808,4.08256271162995,0.240732455197604,17.8431563395548,7.29196352544423,0,0.759205726959526,2.0885485208277,0.28067190332032,0.95413656052241,1.46381657201633,1.79322118372737,0.0945343300254405,1.06332632432786,0.143267038416162,0,0.369344059833757,0.530197618785929,0,0,1.09740359893857
1991,0.0478041534397388,2.18016439940518,0.236331244509721,0.14206769897473,0,0.333284312733685,0,0.0464593920952525,0.476696773052901,0.0478041534397388,0.32790526735574,0.331939551389199,0.428892619613163,4.84717640765738,2.3128187689685,0.282790636604974,10.2645756275199,0.0478041534397388,0,0.0942635455349913,13.2500795737165,0.700925165462247,3.95906891246963,0.14206769897473,18.0984704912974,8.27966212590716,0.0478041534397388,0.56827079589892,1.84419056398252,0.28413539794946,0.662534341433911,1.18165622254861,2.31685305300196,0.14206769897473,0.855095716537353,0.0942635455349913,0,0.236331244509721,0.760832171002361,0,0,1.2334946600218
1992,0.0309834758116228,2.78852153059527,0.214671847234045,0.0608607098995883,0,0.521187880179301,0.0608607098995883,0.0597544681759311,0.154917379058114,0.0298772340879656,0.0608607098995883,0.153811137334457,0.798932920760249,4.165086782089,3.57086082550066,0.215778088957702,9.20544587141982,0,0.0608607098995883,0.0907379439875539,11.9209467407045,0.728116035347746,3.47348543117116,0.120615178075519,18.6532196331651,5.29376681199131,0.0619669516232455,0.740284694307975,1.71294981097773,0.337499508756879,1.07114675272291,1.22274540661005,2.74647563754707,0.246761564769325,1.14085739641176,0.121721419799177,0,0.396147735209153,0.670574050619129,0.0309834758116228,0,0.981515050459014
1993,0.0921315742948947,2.82526133893434,0.246539713659211,0.153766502709698,0,0.490833699027256,0.122628220174987,0.0308174642074014,0.276715541211994,0,0.245256440349973,0.184904785244408,0.522292799889276,4.07851118496389,2.88400890240335,0.21572224945181,9.64075210846538,0,0.214759794469881,0.0308174642074014,12.027190126968,0.674134392635117,3.34595004718706,0.0921315742948947,17.5675964994267,5.12822987797939,0,0.61506601083879,1.19835210248825,0.122949038502296,0.521330344907348,1.44040035956513,1.90202068602153,0.21572224945181,0.98295067136375,0.18394233026248,0,0.398702124732361,0.982309034709131,0.0308174642074014,0.0308174642074014,0.891781552050784
1994,0.0308395180068001,1.88417406459852,0.216415438081003,0.123627478043901,0,0.309203398118104,0,0.0308395180068001,0.154197590034,0,0.154736402067403,0.216684844097704,0.803982716310411,3.87164292388548,2.69273668319285,0.1233580720272,10.5735169479623,0,0.0616790360136001,0.0308395180068001,12.6074508742248,0.805060340377216,3.40500906353296,0.154736402067403,16.3282563123795,6.06178751440169,0.0930573660538025,0.680085832249808,1.66991387465112,0.433100282178707,0.773412604320312,1.26819192251262,2.01372847500984,0.185575920074203,0.80371331029371,0.185845326090904,0,0.309472804134805,0.557535978272712,0.0308395180068001,0,0.958988524394515
1995,0.0313768754611489,2.37198583123464,0.342567412629314,0.0936618595755697,0.0622849841144208,0.467840531069972,0.0313768754611489,0,0.249374319861622,0.0313768754611489,0.187792485959016,0.15594684368999,0.343739329649007,4.87791696685565,3.46666072131577,0.0936618595755697,10.0190063737387,0.0311424920572104,0,0,11.5951160323182,0.907351170929994,3.37370201195202,0.155712460286052,12.6663525820055,5.83911531935829,0.0625193675183593,0.530828665396208,1.12277039788714,0.0941306263834466,0.532703732627716,1.62409725505371,2.03105910243289,0.187558102555078,0.93614982894782,0.156181227093929,0,0.250546236881314,0.748826109796681,0.0313768754611489,0,0.935446678736005
1996,0,2.93564923584061,0.158032875050552,0.189396724892943,0.0633345126040806,0.315762343641454,0,0,0.126365618748512,0,0.0316672563020403,0.126365618748512,0.72652645618903,4.12777893631111,2.87110109739793,0.316065750101104,8.36542655805117,0.0313638498423908,0.0316672563020403,0,12.5788016630193,0.882738892481684,3.21701366504318,0.0946983624464713,8.94029167484229,5.73977494311867,0.0313638498423908,0.75789030603142,1.54835808774383,0.283791680879765,0.914406148783725,1.70457052403648,2.58427535192167,0.126669025208161,0.633041719581156,0.0950017689061208,0,0.283488274420115,0.822135038014449,0.0316672563020403,0,0.695162606346639
1997,0,2.45866408462151,0.321358186521472,0.224705228726785,0.0322176525982292,0.511390744267568,0.0958346183338677,0.0958346183338677,0.224705228726785,0,0.288322194462423,0.158633244608686,0.767495286131762,4.19135468340476,3.02139670271242,0.255286202403374,7.25612337754064,0,0.0958346183338677,0.0958346183338677,12.3976408496759,0.698968283631204,3.0205783632516,0.159451584069506,3.78286119899219,6.08646781047455,0,0.668387309954614,1.72747814839208,0.351939160198062,0.893092538681399,1.46400855138051,2.38850040319931,0.0322176525982292,0.671660667797894,0.254467862942554,0,0.284230497158324,0.992200514858546,0,0,1.17732303583972
1998,0.0328206637511718,3.08855699059378,0.324371063715952,0.0971834666549267,0.0328206637511718,0.324371063715952,0.0656413275023437,0,0.29155039996478,0,0.12872560580751,0.0971834666549267,0.878486773690107,3.81871931368541,2.87629071290369,0.258729736213608,6.34463189792705,0.0328206637511718,0.0656413275023437,0.0643628029037549,12.0017449546524,0.836716437748813,3.58428154484499,0.16282479415727,2.95216023719474,6.6285111503003,0.0984619912535155,0.613364414483554,1.29237015646945,0.191809884112676,0.835437913150224,1.77317339134973,2.51909898543656,0.130004130406099,0.780024782436591,0.164103318755859,0,0.225909072462436,0.556672759171332,0.0643628029037549,0.0656413275023437,0.71182640573707
1999,0.0999536195487859,2.23449702866638,0.0984717934643684,0.196943586928737,0,0.459041094138914,0.0651539202814398,0.0318360470985111,0.328733253576034,0.0984717934643684,0.228779634027248,0.165107539830226,0.819610394813459,3.58494744156361,2.95635332934121,0.290969902139853,5.6521374049896,0.0333178731829286,0.0333178731829286,0.0984717934643684,11.7358789078399,0.875873358588394,3.72266441254857,0.195461760844319,2.83570057204351,5.75725420211738,0.0318360470985111,0.681893423828492,1.4134048077685,0.35760564850571,0.65005737672998,1.27420601069912,2.44697657576504,0.0666357463658573,0.7922198259682,0.13030784056288,0,0.227297807942831,1.11502577520656,0,0.0333178731829286,0.692266206419414
2000,0.0688157303675892,3.05123965850923,0.237394124599985,0.17146250397121,0.0172039325918973,0.372718297544112,0.0332542212882688,0.0338310432360317,0.223074301746902,0.0338310432360317,0.136477816839653,0.221920657851376,1.07288813628203,4.16640971556177,3.68422350688187,0.323990609507234,4.8976272136379,0.051034975827929,0.0854428410117236,0.101493129708095,12.1735080713348,0.763794171575646,3.55860458120872,0.188089614615345,2.06379436323892,6.16023470453757,0.051034975827929,0.458737960503598,1.61303118416302,0.357244830795503,0.57339726916925,1.71510113581887,2.86708707168724,0.102069951655858,1.09124571276946,0.219613370060325,0,0.168001572284633,1.0562610256379,0.0332542212882688,0,1.10671917951807
2001,0.0340665912277322,2.90010666432493,0.221750443692237,0.136647485765302,0.0170968157562617,0.443500887384474,0.102072733398405,0.0682602227402556,0.204399547366393,0.0170968157562617,0.0510363666992026,0.238720219163708,0.869396797873522,4.20665233534336,3.37449813581735,0.324458378514598,5.60757490507849,0.0170968157562617,0.102453854252779,0.0854840787813085,12.8280407216554,0.71489025464321,2.96595312165415,0.153490220951982,1.62000516744675,6.4275868599551,0.0683872630250468,1.26224243941317,1.48437400395978,0.357762728033583,0.647519313896493,1.87531404122755,2.62477904823766,0.119677710293832,0.887255855338531,0.0340665912277322,0.0169697754714705,0.340792952562113,0.955643118363578,0.0170968157562617,0.0170968157562617,0.870159039582269
2002,0.119871930790875,3.16794706551861,0.222670399309843,0.136964219109494,0.0171111143653307,0.530821066259492,0.0342410547773734,0.0513709951894162,0.410986787562041,0,0.10272316433212,0.222576269076283,0.856176977808032,4.0916836765925,2.85934457344787,0.239800339721886,4.70862509608,0,0.0513898212361282,0.0685009356014589,12.0707530899627,0.667672329088714,3.49277584775921,0.205446328664241,1.78085489121752,6.64357414681906,0.119871930790875,1.30131068991389,1.40420328866642,0.273909612172275,0.599246697674103,1.66071939577268,2.80806770849201,0.13702069724963,0.856195803854744,0.239725035535038,0.0342410547773734,0.256817323853657,1.06171743670583,0.0342410547773734,0,0.907585625090872
2003,0.0865394279487663,3.42185303361264,0.225152757171454,0.293833403013374,0.0344655266748447,0.44905347680406,0.086038612933227,0.0173579670913072,0.242510724262761,0.0173579670913072,0.103897395040073,0.103396580024534,0.70792053812705,4.08378929970745,3.26062317963549,0.346908934318374,5.19845530616765,0.0344655266748447,0.121004954623611,0.0518234937661519,12.695082969208,0.552450056828594,3.60728170644609,0.173078855897533,1.24326303537211,5.67821819703001,0.0171075595835375,1.55420399796902,1.53659562336994,0.293082180490065,0.862639796902197,1.7758510500317,2.65735125907182,0.208045197587917,0.882251431563431,0.19018641548107,0.0171075595835375,0.310440147581372,1.41534026123856,0,0,0.830427937797279
2004,0.0345116383336834,2.94074797416501,0.227942547770891,0.227138792526013,0.0176576967892805,0.590716627897005,0.0353153935785609,0,0.348331404316344,0.0521693351229638,0.121192611790331,0.279308127648977,0.783343782089335,3.76337608886124,3.17268437956226,0.245600244560171,5.03151523670993,0.0345116383336834,0.0345116383336834,0.0866809734566472,13.7508784878606,0.483966691916445,4.72970196220438,0.158115515858647,1.41178706929953,6.22339731068735,0.0521693351229638,1.25206404295113,1.26731047400578,0.430189846303726,0.76729359578981,2.06348942141513,3.05149176777193,0.0698270319122443,0.957509484247507,0.18941213321282,0,0.292143292968993,1.71518293569681,0.0176576967892805,0.0176576967892805,0.907751414859176
2005,0.0186379245696648,3.53559670989664,0.0931084107239977,0.161200253406087,0.0729389315167488,0.562932575622632,0.0558731676468313,0,0.271212003751349,0,0.210880230793634,0.182910075799848,0.910462680114276,4.16854688594587,3.44474418664911,0.347448892367317,4.85497256398044,0,0.0728577193924223,0.0899146947134118,13.227240542215,0.548747975129194,4.54303891142085,0.234089790311744,1.48394298085024,6.66078956496502,0.0356542938284911,1.8341687955054,1.40487783078315,0.446623393929452,0.609291566946653,1.64183999592245,3.04892405185428,0.0558731676468313,0.852985534254462,0.375216017050288,0.0170569753209894,0.429540052961679,1.67009616727176,0.0170569753209894,0,0.922504690485502
2006,0.069674356324207,3.61160899161376,0.109409113288484,0.0559289513447857,0.0372859675631904,0.513709846254305,0.0883173401058022,0.123154518267906,0.144246291450588,0.0348371781621035,0.139348712648414,0.213920647774795,0.558342182020756,4.33110670767917,2.92632296561669,0.144246291450588,4.57385870172012,0.0161941943805083,0.111857902689571,0.0721231457252939,13.166004555874,0.638365822496197,4.2898704927409,0.139348712648414,0.973939530564911,6.25639253765232,0.069674356324207,1.30461565983145,1.62944687886872,0.320880971662192,0.487720494269449,1.79684052802286,3.63475634931731,0.0883173401058022,0.952847757382229,0.26250323091632,0,0.294891619677336,1.43021896750044,0,0,0.508812267452131
2007,0,3.03490615211746,0.19238809177203,0.154774436888666,0.0535230803077517,0.488924942142268,0.0564204823250464,0.0564204823250464,0.318241079829215,0.0318188508487748,0.0882393331738212,0.18659328773744,0.862164088958617,4.4812414503988,3.59742570332267,0.342842711305487,4.94856730576502,0.0347162528660695,0.150454619533457,0.0506256782904569,13.913842465897,0.726143908170166,4.68527172158147,0.232899148672689,1.3799579085909,6.21146957503356,0.0347162528660695,1.31637277823482,1.15000873327697,0.591651285402563,0.620572734234043,2.09746218205065,3.6206574908025,0.0506256782904569,0.935916412045964,0.208297517196417,0,0.376083977492175,1.68091971899928,0.0188068274416821,0,1.02995054925437
2008,0.0530201446203241,3.74608036703122,0.199504391666687,0.196446074831388,0,0.546178869326563,0.0873474687554405,0.0373856409704154,0.321179184557243,0.0373856409704154,0.152943800190374,0.143425930211064,0.801418802975459,4.23483705543393,3.65433086197225,0.268159039936919,5.34111470036989,0.0469035109497261,0.106040289240648,0.0904057855907395,13.8787855789866,0.68042984903173,4.47478540490633,0.0873474687554405,1.25413356987598,5.93859911694971,0.0373856409704154,1.64736863901217,1.46281291204857,0.56793000664707,0.664795345381821,1.58177230757724,3.84363154471279,0.124733109725856,0.854438947595783,0.230773398966504,0,0.381001801794993,2.10788667852494,0.0343273241351164,0,0.773551031984355
2009,0.0551878346774421,3.77718500632949,0.169373945190884,0.150978000298404,0.0183959448924807,0.452040660483437,0.0957901656209615,0,0.424893413350603,0.0154788441456962,0.120020312007011,0.245874825507592,0.703749687484598,3.68538738374447,3.67014561911024,0.307790202090376,5.26743864449781,0.0338747890381769,0.104541467861315,0.0890626237156189,14.2166363334589,0.634869689485007,4.18499499658824,0.135499156152707,1.46739099121697,5.49694128544793,0.0367918897849614,1.05124888010672,1.45393590740628,0.492642991426957,0.52562444005336,1.9124670302836,3.80296475402763,0.0677495780763537,0.986416402777151,0.193604091576934,0,0.341664991128553,1.96116440256716,0.0154788441456962,0,0.787871450118421
2010,0.103057200103864,3.92390474897244,0.195810329102067,0.0669867678413304,0.0154581677893983,0.432836942626779,0.103057200103864,0.0360704322625337,0.211268496891465,0.0180352161312669,0.115938319551394,0.252488903575923,0.760047881331451,4.1351402677694,2.9680382940153,0.350396129257863,5.00083888659384,0.0180352161312669,0.0644097194994619,0.0901760806563343,13.9744475063721,0.618334956099559,4.62466815165548,0.188079184076461,1.21607001451142,6.01080274542116,0.0360704322625337,1.72619367382338,1.4118844658753,0.504977807151846,0.636378416754451,1.70816670221574,3.68943869474235,0.103057200103864,1.13362920114251,0.224149616338995,0.0180352161312669,0.177770990708987,2.06629809876102,0.0360704322625337,0.0180352161312669,0.744589713542053
2011,0.035332573493927,3.53555440863345,0.136680539089605,0.207345686077459,0.0176662867469635,0.473732131927512,0.0330076960508752,0,0.281727855153965,0.0176662867469635,0.0660153921017505,0.242678259571386,0.753135109638426,3.79960206793931,3.74288618560976,0.403066984939658,4.93535358647922,0.0506739827978388,0.0706651469878541,0.0529988602408905,14.2002700251044,0.769868663587939,4.6378249101732,0.0790319239626104,1.26219981505987,5.92512505615733,0.0683402695448023,1.08088719270413,1.51696187369466,0.41840839424357,0.649462266599697,1.64201802556901,4.0539186238271,0.114364497456537,0.907481935474994,0.114364497456537,0.0176662867469635,0.294744387014825,2.52998211780328,0,0,0.960480795715885
2012,0.0173259832106808,3.75988617175623,0.186414441412228,0.0824585421481435,0.0651325589374627,0.553626750968433,0.151762474990867,0.0457208887741516,0.368657508919196,0.0325662794687313,0.132350804827556,0.275130044418263,1.01725692375155,3.93217706790597,3.63571389055548,0.255718374254952,4.45612793813166,0,0.151762474990867,0.0152402962580505,14.5001728872123,0.774693158802023,4.34046262892514,0.164917084296287,1.72537232425312,5.18173354602762,0.0152402962580505,1.20639753970605,1.26046117629072,0.381812118224616,0.629187744669047,1.88611803464415,4.47634432006832,0.134436491780186,0.815602186081275,0.149676788038236,0,0.286839454360691,2.42466871353825,0,0.0173259832106808,0.646513727879728
2013,0.0321379683224794,4.08191532182165,0.13436030827997,0.207928721597774,0.0491750249820611,0.387591764866437,0.115387106623704,0.0321379683224794,0.340741133191635,0.0170370566595817,0.164562131605765,0.232710358244092,0.628046703097265,3.7733070603963,3.83255105867236,0.369006811520746,4.74635543498914,0.0662120816416429,0.0964139049674381,0.0851852832979087,15.2639819599354,0.718263924764076,4.11017590359457,0.207928721597774,1.51280890446379,5.20829210979453,0.0491750249820611,1.24254039121774,1.60728666443454,0.406564966522703,0.767827198056712,1.89652837933686,4.47027848675304,0.0662120816416429,0.588164154788049,0.283821528222837,0.0170370566595817,0.300470336571844,2.19041888085369,0.0170370566595817,0,0.75079014139713
2014,0.0484545556928486,4.71753085998864,0.204564621573408,0.244299698375094,0.0464276357819977,0.512119114265066,0.0821088727619815,0.065281714227415,0.473799158126472,0,0.0948821914748463,0.33918188984994,0.827781286600127,3.61485455418308,4.11764239030923,0.18307182396938,4.42741532507931,0.0336543170691329,0.0484545556928486,0.0484545556928486,15.2626477094896,0.554492910225362,4.81952588752398,0.257073017087958,1.27867252645948,5.35474444222374,0.0632547943165642,1.45830230985492,1.36078139922146,0.550439070403661,0.585508508135885,1.96900630345689,5.18180721780861,0.113736269920264,0.985918272391538,0.128536508543979,0,0.271873255711674,2.30574099631579,0.0168271585345665,0,0.669644300808717
