"year","breast","colon.and.rectum","anus,.anal.canal.and.anorectum","esophagus","gallbladder","liver.and.intrahepatic.bile.duct","other.biliary","other.digestive.organs","pancreas","peritoneum,.omentum.and.mesentery","retroperitoneum","small.intestine","stomach","cervix.uteri","corpus.and.uterus,.nos","other.female.genital.organs","ovary","vagina","vulva","hodgkin.lymphoma","leukemia","myeloma","non-hodgkin.lymphoma","bones.and.joints","brain.and.other.nervous.system","eye.and.orbit","kaposi.sarcoma.","melanoma.of.the.skin","mesothelioma.","miscellaneous","oral.cavity.and.pharynx","other.endocrine.including.thymus","other.non-epithelial.skin","soft.tissue.including.heart","thyroid","larynx","lung.and.bronchus","nose,.nasal.cavity.and.middle.ear","pleura","trachea,.mediastinum.and.other.respiratory.organs","kidney.and.renal.pelvis","other.urinary.organs","ureter","urinary.bladder"
1988,16.9174834226293,1.97184521619971,0.237923520152462,0.0452655539249891,0.0452655539249891,0.0943963580258169,0.0491308041008278,0.0491308041008278,0.188792716051634,0,0.0491308041008278,0.0905311078499781,0.521112594229912,10.9212904259582,2.06237632404969,0.188792716051634,4.8180795094925,0.0905311078499781,0.287054324253289,4.42778087867664,2.23957328957381,0.0943963580258169,2.38310045170045,0.562512897979063,2.50343611277207,0.147392412302483,0.188792716051634,10.72588465774,0.0982616082016556,0.61164370207989,1.56333778268974,0.192657966227472,0.936233079906491,1.12116054578229,8.68944763673607,0.0491308041008278,0.996959634534835,0.188792716051634,0,0.147392412302483,0.89869802633318,0.0452655539249891,0,0.517247344054073
1989,16.9475951741928,2.21408726918213,0.0456643039500668,0,0,0.143129630092312,0.0487326630711224,0.0974653261422448,0.191862293163434,0,0.0974653261422448,0.0943969670211892,0.429388890276935,10.9323601854631,1.95508215822124,0.188793934042378,5.39903727493412,0.0913286079001336,0.475053194227002,4.15039818981127,2.21679454543742,0,2.87757331458574,0.426320531155879,2.26245884938749,0.185725574921323,0.0487326630711224,10.5789581074811,0,0.426320531155879,1.28202995258869,0.143129630092312,1.26361979786236,1.09016765942526,8.44428709258062,0.188793934042378,0.904442084503936,0.188793934042378,0,0.19493065228449,0.523785857298124,0,0,0.621251183440369
1990,17.4173043421594,2.27578146907537,0.0946397504285406,0.04621301051667,0,0.330132261802292,0.0484267399118706,0,0.191493230252282,0.0968534798237412,0.0968534798237412,0,0.521625492054573,11.1699795867455,1.67943979114907,0.426985741626033,6.01515847570033,0.0968534798237412,0.620692701273515,4.19043846481565,1.23695794375663,0.04621301051667,2.41442050062538,0.380772731109363,2.61255491906327,0.193706959647482,0.18706577146188,10.3688623021957,0.143066490340411,0.666905711790185,0.941970045495004,0.0484267399118706,0.658050794209383,1.51202227746145,8.9866241387035,0.0968534798237412,0.950824963075807,0.0484267399118706,0,0.0484267399118706,0.953038692471007,0,0,0.574479690756845
1991,17.2646947133493,1.99580278090736,0.0477402209709827,0.0477402209709827,0,0.237012650332383,0,0,0.190960883883931,0.0946362146807003,0.142376435651683,0.18758397483887,0.378544858722801,9.43783115589194,1.75541322152991,0.662453502764902,5.35749897022538,0.142376435651683,0.472336846142236,4.25609697884772,2.13226962573018,0.0468959937097176,3.5091379885373,0.617245963577715,2.69671000476933,0.0946362146807003,0.0477402209709827,11.2435172801766,0,0.52345397615828,1.23533615441669,0.286441325825896,0.993258140516721,1.1381672579522,9.05168825181775,0.142376435651683,1.28307637538768,0.0946362146807003,0,0.0477402209709827,0.851725932126303,0,0,0.520921294374484
1992,16.6207972917496,2.11610114705246,0.190151826997037,0.0311806386956716,0.031794237660273,0.158357589336764,0.126563351676491,0,0.37907645606487,0,0.031794237660273,0.0947691140162176,0.759380110058944,10.0167998428818,1.51691942322408,0.346055020475394,5.80411980714513,0.0947691140162176,0.316101579708926,4.02425609713444,2.29520819268667,0.127176950641092,3.18299245131591,0.53559324850783,2.6143777672186,0.251899505423778,0.253126703352981,8.86607129746596,0.031794237660273,0.788719951860811,1.32492679933324,0.253126703352981,0.756925714200538,1.16534201206728,10.2685864398066,0.125949752711889,0.695178035773796,0.189538228032435,0,0.0629748763559446,0.632816758382453,0,0,0.378462857100269
1993,15.6931328287938,1.80831820769281,0.0951400531032725,0.0317759413897225,0.0634579972464975,0.190186220673598,0.031682055856775,0,0.221868276530373,0.031682055856775,0.15859805034977,0.0634579972464975,0.634486086932027,9.57765107863964,1.77579118203951,0.317289986232487,6.12158430979569,0.0951400531032725,0.1267282234271,4.02925422578727,2.15710247871618,0.0950461675703251,3.07747815262276,0.539627690427597,2.47439246494866,0.190280106206545,0.254019760051885,8.46896689471841,0.0633641117135501,0.760932653760285,1.17392600629373,0.190373991739492,0.951869958697462,1.23757177460612,10.0543840850184,0.0317759413897225,1.20457532128808,0.0952339386362199,0.0633641117135501,0.031682055856775,0.539439919361702,0,0,0.41243003933576
1994,15.494539178119,2.29496446352676,0.0964674224102788,0.0952399269969498,0.0641070323712977,0.161188202488241,0,0,0.127600317035931,0.0641070323712977,0.0641070323712977,0.0964674224102788,0.926176356997162,9.90835762304458,1.46402803352655,0.352281804188805,4.89651613007097,0.127600317035931,0.286333528697514,3.94411686010147,1.76263651635736,0.191707349407229,2.71994576798017,0.576349543635015,3.23464327007054,0.191707349407229,0.286333528697514,9.02129288085971,0.0317466423323166,0.703336112964281,1.08797830719207,0.159346959368248,0.705177356084275,1.27907190889263,10.5586341623575,0.0641070323712977,1.01896129316745,0.0323603900389811,0,0,0.893815966958181,0,0,0.256428129485191
1995,16.7451379596398,2.32387181559306,0.0326091633114683,0.0646852612266553,0.0646852612266553,0.226664946991434,0,0,0.25820797951034,0.0967613591418423,0.128304391660748,0.225598816198872,0.578435893265929,10.0973897102519,1.70589690886401,0.291883273614371,6.03980941104991,0.0646852612266553,0.354436273255901,3.6539176612116,2.8413539054063,0.096228293745561,3.74801369337204,0.549025122332148,2.35808017509337,0.355502404048464,0.192456587491122,9.0458083292024,0.032076097915187,0.836643872776269,1.26162912661792,0.259807175699184,0.937669755088361,1.42307574698642,11.5942128302018,0.032076097915187,0.611578121973678,0.0972944245381236,0,0,0.742014775219552,0,0.0326091633114683,0.25820797951034
1996,16.1376743221354,2.28155258973327,0.0326251548785586,0.0652503097571172,0,0.228060619611934,0.0651451549111251,0,0.391081239158735,0.0325200000325665,0.22785030991995,0.260685774490493,0.716596704022376,9.05843633287215,1.85816166023395,0.423496084345309,5.4082045609293,0.0977703097896837,0.260790929336485,3.94017774624015,1.79196495686291,0.0978754646356758,2.93216290007658,0.521056084443009,1.92215011183916,0.163020619546801,0.0976651549436916,9.67621117864492,0.0652503097571172,0.814787633196029,1.30311340791449,0.162600000162833,1.04221732373201,1.36804825313363,11.0094260251342,0.130500619514234,0.684707633065762,0.0326251548785586,0.0326251548785586,0.0325200000325665,0.651767013649228,0,0,0.22785030991995
1997,16.5492930581365,2.50555485419416,0.0331738147280873,0,0.0331738147280873,0.230174738078288,0.132695258912349,0.0656669744500668,0.130653293894026,0.0995214441842619,0.0324931597219795,0.165869073640437,0.822538818141104,9.48871576110279,1.74936366550923,0.1970009233502,5.26560974611528,0.0663476294561746,0.264029207812483,4.20132505479206,1.87321040934217,0.0663476294561746,3.42693446151341,0.884121862554524,2.85821502609317,0.263348552806375,0.0995214441842619,9.99022863148955,0.0981601341720463,0.59440604508114,1.284930259316,0.132014603906241,0.722336718950735,1.34787461374164,10.5812314015402,0.0663476294561746,0.889567102603387,0.1970009233502,0,0.0988407891781541,0.428536971440704,0.0324931597219795,0,0.52669710561275
1998,18.211260333762,2.91000423758453,0.100172901683138,0.0338068079588397,0.0676136159176794,0.299271182856034,0.0338068079588397,0.0325592857654589,0.300518705049415,0.132732187448597,0.165291473214056,0.0663660937242986,0.66989854820989,9.76941481286152,2.07231917177383,0.199098281172896,5.99789887905449,0.100172901683138,0.366884798773713,3.5186504895812,2.16001685152316,0.100172901683138,3.42845776544511,0.502112030609072,2.57068863580275,0.166538995407437,0.0338068079588397,8.5085827408374,0.0676136159176794,0.668651026016509,1.13196615989322,0.49961698622231,0.767576405506266,0.99798645025124,12.6469834734181,0.101420423876519,0.906546203921767,0.165291473214056,0,0.0325592857654589,0.603532454485591,0.0325592857654589,0.0338068079588397,0.495874419642168
1999,16.3553210396447,2.56531771191296,0.0344170966223372,0,0.0344170966223372,0.133088238181652,0.0688341932446743,0.0328903805197715,0.374007914538012,0.17055876700912,0.0344170966223372,0.24091967635636,0.718178880761384,8.77051671154415,2.74198334333234,0.169032050906554,5.74556301472029,0.136141670386783,0.305173721293337,4.26562785995979,2.44679926102029,0.101724573764446,3.48999917240836,0.367901050127749,3.06325356801723,0.17055876700912,0.0673074771421087,10.6688665164463,0.10019785766188,0.571350197656641,1.39278036828504,0.201922431426326,0.842106822327641,1.27884206570006,11.9531180728199,0.065780761039543,0.985882073227253,0.17055876700912,0,0.0328903805197715,0.783959641800927,0,0,0.504042720514532
2000,16.2904126363425,2.85969670136256,0.106054139465841,0.0349138134112098,0.0702651932331568,0.262509950200179,0.0176756899109735,0,0.243959127467731,0.0353513798219471,0.0870657503226557,0.121979563733865,0.578046970133279,9.98325430300008,2.11819285792314,0.470680131435226,5.14414486453774,0.0525895033221833,0.314661887111625,3.9585609412703,2.41561662153453,0.123292262966077,3.53504648274693,0.454754707167201,2.40949069178421,0.278872940878941,0.087503316733393,10.4676720266496,0,0.682350843956171,0.962098917656586,0.228471269610444,0.662487321991511,1.71208955638149,12.6964677216275,0.105179006644367,1.07165358840833,0.0525895033221833,0.0172381235002362,0.0353513798219471,0.912572379209564,0,0,0.456067406399413
2001,18.545590473243,2.65055745354993,0.140332129985277,0.0877298447272442,0.0527210238524109,0.333504022417343,0.0526616545552221,0.035127559469211,0.29849520154251,0.0175934643831999,0.193112523134877,0.157984963665666,0.473776783105432,9.77741491359092,2.50897856832368,0.28090173715931,2.82667020527349,0.0526022852580332,0.421352605738965,4.03913501528456,2.51123460161686,0.210765356815266,3.49468752816039,0.685076463595398,2.66945704247128,0.0877298447272442,0.0703144882356109,11.9213240578594,0.0879079526188108,1.26382034002814,1.28141380441134,0.228240082604088,0.596931033787832,1.10619159214561,13.3793255683718,0.035127559469211,0.91260411463322,0.105442047704822,0.0175934643831999,0,1.05311435251006,0,0,0.42111512855021
2002,17.1673587246396,2.68977156159476,0.105374328877997,0.035072849145888,0.017536424572944,0.0529208365994982,0.0704572611724422,0.0527650551591651,0.316746112395324,0.0176922060132771,0.123066534891274,0.263669494355492,0.509958345578374,9.19507304914001,2.54885703924987,0.334594099848934,2.63965479092125,0.0529208365994982,0.527650551591651,4.34941173515548,2.35766996479115,0.0703014797321091,3.36082913857662,0.52858524023365,3.18780161445218,0.19367957750405,0.0176922060132771,11.1561038506878,0.035072849145888,1.26667288670063,1.47897935885995,0.263981057236159,0.703793704522756,1.35591282396868,15.2960131796099,0.0879936857453862,0.809012251960421,0.140602959464218,0,0.0352286305862211,1.0553011031833,0,0,0.475197059313152
2003,17.7635466582764,2.87779500136359,0,0.070697084195275,0.0882954728149751,0.317529819445788,0.105893861434675,0.0528710482882189,0.3531818912599,0.0175983886197001,0.176515063200831,0.158840792152013,0.829780150145057,8.70089502626306,2.48911280314782,0.440794422212807,2.91079118815855,0.0530228131464563,0.406128821977238,3.95031023558675,2.4170498352284,0.141090638674075,3.47636786172075,0.723051581990077,3.21087438384287,0.158764909722894,0.0175983886197001,10.725013247245,0.0352726596685188,0.988393295009714,1.44716551798781,0.405977057119001,0.59963521436482,1.53530922594455,14.5737549198569,0.0705453193370376,1.05893861434675,0.105969743863794,0,0.0176742710488188,1.12971158097115,0.0176742710488188,0,0.335128208065488
2004,18.2668458159779,2.94962539955205,0.124452301709477,0.0352791269905915,0.017964682576098,0.176395634952958,0.035929365152196,0.0519433332434805,0.302148412985644,0.0712084921427876,0,0.196961270175474,0.854501905713451,9.10859286487354,2.9022337334398,0.212325000105154,2.71283333525475,0.070558253981183,0.319462857400137,4.0531981749484,2.30354706497412,0.125752778032686,3.50823928794707,0.567717222657487,3.42987817602663,0.107137857294984,0,10.8374363536765,0.0532438095666895,1.52545555669629,1.24192206444835,0.45862865087769,0.724847698711138,1.60682587347593,16.3708911196426,0.178346349437771,0.674855079952471,0.176395634952958,0.017964682576098,0,1.22720857268028,0.0352791269905915,0.017964682576098,0.373356905128431
2005,18.4830985744079,3.80690871188433,0.0756191171779673,0.0378326795499377,0.0930864503753871,0.276349445384622,0.0726689158077405,0,0.430722848798415,0.0757116010217834,0.0363143100895266,0.30818923835029,0.795752926105499,8.33212700866209,2.73922866930294,0.309753849732609,2.73569844270639,0.10911600536977,0.352055100113184,4.28773192228048,2.49333076148168,0.130780404159601,3.69299511140177,0.635502905124134,3.07977453672701,0.221182212109768,0.0189394607359228,12.5243269464997,0.0363143100895266,1.40639945729745,1.41561866835954,0.471231559065951,0.840748046083335,1.33955497084215,16.1273288047192,0.0741469896394642,1.05174891772404,0.187685323917965,0,0.0189394607359228,1.21918978217555,0,0,0.385431101418926
2006,17.8498639958296,3.51066269431326,0.0732923030730592,0.0495920561267339,0.0354512246080717,0.260107841541081,0.127664066913625,0.0354512246080717,0.304920189953983,0.092212842305553,0.0709024492161434,0.137025190718455,0.737504446821591,7.83909340846909,2.72117633750802,0.288389504578405,2.84366411346215,0.0189205392324938,0.33340014461414,4.41228424515364,2.51026396884801,0.146584606146118,3.39674287567263,0.49870699836992,3.16710825940296,0.0661227415023118,0.0898229884486372,11.2105497042127,0.0519819099836497,1.40410644442704,1.2149010521021,0.392353324545705,0.756226694431252,1.40390815280421,16.7654341565096,0.0685125953592276,1.1655072875982,0.15136431385995,0,0,1.36626536596205,0,0,0.200956369986684
2007,17.9336088599603,3.2467054768333,0.149614275140136,0,0.0190535953155163,0.276712651208317,0.0381071906310326,0.0162391079315219,0.271731492812773,0.084010027041604,0.108692597125109,0.10306362235712,0.915443613411444,7.86115969625489,3.20209827316762,0.415068976812476,2.5939020777102,0.0571607859465489,0.472877579131469,3.82655542586676,3.1092201894958,0.124931705056631,3.39567193560099,0.485654383306552,3.25601997725194,0.211756219482229,0.0896390018095927,11.4735908590439,0.0868245144255984,1.56132240502166,1.39611683832245,0.350112545086388,0.646526607982665,1.36363862245941,17.9052844628466,0.0924534891935871,0.970437728346443,0.195517111550707,0,0.0162391079315219,1.85621761327884,0.0190535953155163,0.0162391079315219,0.244234435345273
2008,18.5624887323218,2.95717756643298,0.0757633468138595,0.0509746805835215,0.0160169219400283,0.323391572081748,0.0378816734069298,0.0189408367034649,0.388985826482453,0.072839432050423,0.110721105457353,0.123814112633944,0.77784243444716,8.44313863276895,2.97611840313644,0.330636749731467,2.80399508764692,0.072839432050423,0.329239401608622,4.13797930859104,2.65971357166892,0.107797190693916,3.59187739598949,0.464619954778567,3.6662433946805,0.117966283107071,0.0189408367034649,9.83203114162964,0.0189408367034649,1.34161705414708,1.42462557861066,0.413645274195045,0.607374904115976,1.56153269842119,20.0740323871568,0.0917802687538878,0.9803438086584,0.174788793217466,0,0.0349577586434932,1.75678889498271,0.0189408367034649,0,0.342332408785213
2009,18.1897025695271,3.17591340689934,0.0931213622289048,0.018624272445781,0.0718235195809839,0.35644402770278,0.018624272445781,0,0.505438207269027,0.034574974689422,0.162271311607749,0.199519856499311,0.747463030094981,8.04609129254955,3.09615989568113,0.257975525069595,3.08786702816712,0.191499145892891,0.335146185054859,3.80573934810016,2.59597810984719,0.212796988540812,3.76627082785245,0.587683850750976,3.40973608118048,0.210123418338672,0.0718235195809839,9.85939636482795,0.069149949378844,1.30600976553001,1.26867050166925,0.420246836677344,0.808592268867406,1.34584116165452,20.5574293035312,0.125022766716187,1.15710630493296,0.17020130324497,0,0.018624272445781,1.62520524834123,0.018624272445781,0,0.398948994029423
2010,17.7066810942108,3.62971567249199,0.0524058193506893,0.0706253196320802,0,0.296215415822745,0.0182195002813909,0.0546585008441726,0.471652374156204,0.0159668187879076,0.0683726381385969,0.225590096190665,0.874932110173811,7.35278152788442,3.3904114390069,0.339610509199501,3.02151607039212,0.125283820476253,0.273490552554388,3.63090396249314,2.63214852000246,0.157217458052068,3.12672380576054,0.460388966688788,3.68516636667026,0.118525775995803,0.0159668187879076,10.4808916719796,0.0364390005627818,1.44708880837795,1.46511026032582,0.3737968282688,0.569705968377133,1.80717149935233,20.9882213768805,0.154964776558585,0.886393565974752,0.138997957770677,0,0.0159668187879076,2.05979377346479,0,0,0.241556914978573
2011,19.3510235638719,3.7188127634713,0.105181131395541,0,0,0.291855316071848,0.0873268433796782,0.0516182673479519,0.385015949550439,0.0159096913162256,0.158743995443131,0.27789022145526,1.05764510405433,7.34570365472539,3.49572416732501,0.369459175953338,2.84165513627524,0.0655833619645399,0.438578813598028,3.78775239301198,2.95920968330686,0.248015435522446,3.42147657501966,0.599973241179047,3.7711368662575,0.170764493360081,0.0318193826324512,10.2699105974388,0.0516182673479519,1.3385386753666,1.60016628778651,0.56002255402892,0.528203171396469,1.43983061336287,21.0392083334986,0.069472555363815,1.02458696016049,0.13894511072763,0,0.0159096913162256,1.75148481415021,0,0.0178542880158631,0.349307373518713
2012,19.345250193647,4.18018971190553,0.154660524785653,0.0334435552026486,0.0509982380787198,0.251659569294612,0.137105841909582,0.0317777446531549,0.3870996006547,0.100330665607946,0.0334435552026486,0.286768935046754,0.933857157743535,7.55350590046738,3.64675863921265,0.304323617922825,3.02657807373332,0.173881018211218,0.441429459832407,3.67135859692502,2.88024660169513,0.15299471423616,3.41278109700688,0.496655896391249,3.97888649173406,0.203992952314879,0.0668871104052973,10.8663383645046,0.0526640486282136,1.70382816057281,1.15963299141461,0.396325230783303,0.759976139532316,1.12952105731095,22.0276473725907,0.0702187315042847,0.847749553912672,0.0175546828760712,0,0.068552920954791,1.73727171577546,0,0,0.388765411204194
