"year","breast","colon.and.rectum","anus,.anal.canal.and.anorectum","esophagus","gallbladder","liver.and.intrahepatic.bile.duct","other.biliary","other.digestive.organs","pancreas","peritoneum,.omentum.and.mesentery","retroperitoneum","small.intestine","stomach","cervix.uteri","corpus.and.uterus,.nos","other.female.genital.organs","ovary","vagina","vulva","hodgkin.lymphoma","leukemia","myeloma","non-hodgkin.lymphoma","bones.and.joints","brain.and.other.nervous.system","eye.and.orbit","kaposi.sarcoma.","melanoma.of.the.skin","mesothelioma.","miscellaneous","oral.cavity.and.pharynx","other.endocrine.including.thymus","other.non-epithelial.skin","soft.tissue.including.heart","thyroid","larynx","lung.and.bronchus","nose,.nasal.cavity.and.middle.ear","pleura","trachea,.mediastinum.and.other.respiratory.organs","kidney.and.renal.pelvis","other.urinary.organs","ureter","urinary.bladder"
1997,33.8823022168528,4.15863355322963,0.230134902002284,0,0.0309977608358391,0.289199598851155,0.0929932825075174,0.0616259906062253,0.426341218345922,0.161564092254901,0,0.387315468873382,1.0937197042374,11.7174440149152,3.60656093153096,0.256010075323414,6.6631757533345,0,0.581330022525118,4.11601098561603,2.27639327296315,0.261132662838124,4.11147251980252,0.688844710127987,3.07058633170292,0.253818312631512,0.225751376618481,13.5684210963085,0.0616259906062253,0.707512828560376,1.6611600884802,0.196945378474544,0.824903160127211,1.45616129766814,12.8620168609445,0.12837456872716,2.17764563612789,0.159002798497546,0,0.0926237514420645,1.03209371363117,0,0,0.830764809772827
1998,34.545322785061,4.14033826694966,0.394907287156978,0.164670690841251,0.0332542700171947,0.451527261847926,0.0649078807896664,0.0972195162469482,0.491468778719116,0.12887312701942,0.0623645869850306,0.164670690841251,0.772865347306812,11.8223447812213,3.34853577789356,0.295144477105393,6.75756035995648,0.160526737791892,0.579742364182536,3.58971570603911,2.18924250008542,0.326798087877865,3.88881268563694,0.480922188690865,2.91859159722189,0.193781007809086,0,12.8096927065127,0.163070031596528,0.80706225188392,1.61327067414253,0.47489296652168,0.6037660935411,0.969847673605345,14.7470638918511,0.262832841648112,2.26290486110168,0.160526737791892,0,0,1.43314876991654,0.0332542700171947,0.0649078807896664,0.638336412927915
1999,33.7948492944472,4.91996003110185,0.132686289403697,0,0.0657329483990573,0.163711393912992,0.164942567300434,0.0645017750116147,0.654856356433827,0.130245504192532,0.0992096189013771,0.427874360896664,0.786333034013802,10.1360524661813,4.35943172314707,0.293946117323664,6.38650160614572,0.162491001307409,0.789983431048689,4.3430749435163,2.72389175426457,0.162491001307409,4.48354292196611,0.420498101353868,3.32198695365327,0.261700620208786,0.130234723410672,14.2913381277032,0.0645017750116147,0.785091079844499,1.79474493157872,0.256797488222737,1.07290289179467,1.42888843735506,14.0013744234926,0.162480220525549,2.68226698424463,0.260480227603204,0,0.0310251045092948,1.87760649958337,0,0,0.879386785977966
2000,34.2207925443041,4.0001915772077,0.200445827831256,0.0677876537691612,0.0663290870310476,0.393447592007679,0.0663290870310476,0,0.402786001325242,0.135575307538322,0.131635386248597,0.133093952986711,0.827210286741274,9.30995071512611,3.78379050227384,0.349628346916653,5.9966452039878,0.20190439456937,0.598269120053276,3.64391024751187,2.85786020033449,0.266774914862304,4.28027124368854,0.491189151371696,2.98277185081322,0.227918378874501,0.0314124723329693,14.0276843578571,0,1.22605636677679,1.54324945354698,0.130176819510484,0.919989137002069,1.57422614695533,14.9825986196003,0.100222913915628,2.1005900409742,0.100222913915628,0.0314124723329693,0.032435260146467,1.56412307777337,0,0,0.764821120999952
2001,36.7874535896756,3.96566143564997,0.37086355732033,0.0988783223670251,0.101363647149782,0.531505906944753,0.0692389711297048,0,0.370854072558312,0.0692389711297048,0.19775664473405,0.200251454278825,0.707126598599843,9.96252043117605,3.78040729292585,0.435112909360485,4.20299873075237,0.13847794225941,0.726767742134028,3.39152128124021,2.76855508722863,0.375843691647862,4.36107987749789,0.462266935815048,3.315010881918,0.13847794225941,0.1013731319118,14.9239381553888,0.0988688376050073,1.84188167792585,1.70337528138038,0.30659523575614,0.553670314309766,0.897389329937551,15.5470699260321,0.1013731319118,1.92604208251411,0.410453692450697,0.0321246760200775,0,1.27823212543698,0,0,0.697156845182761
2002,33.0044675401393,4.3444827940181,0.213121131178442,0.0677073559703766,0.0710403770594806,0.142080754118961,0.129494390285756,0.0643743348812726,0.510590261107193,0.106560565589221,0.236054955874977,0.267496402792402,0.787340006643697,9.55607967822835,4.57125994448339,0.368136646726627,3.66920188902584,0.0710403770594806,0.646377833309552,4.39952691535803,2.61618259696684,0.0680802162319822,4.1202178147217,0.400696674428868,4.10728131189224,0.168347599904601,0.0680802162319822,13.765490933701,0.0355201885297403,1.56654525132811,2.1030277565591,0.468404030399245,0.940141081887594,1.35379698041127,18.8843021021363,0.103600404761723,2.41977549656509,0.203494928172735,0,0.0355201885297403,1.48329137069703,0,0,0.752565538637168
2003,35.1970952143279,4.59157744485812,0.0727940910463011,0.105389158869445,0.0977852034694314,0.268374271360492,0.101592067857102,0.0689970000339582,0.697529975550621,0.0727940910463011,0.174386158903403,0.210788091114217,1.06750608814354,9.51794960671929,4.60678535565814,0.707352270675035,3.44969851438033,0.105389158869445,0.705138817638298,3.69210830365256,2.52998917467846,0.469364500788614,5.28590593764388,0.931725541112363,3.2759226237874,0.174381272215739,0.0325999545108077,14.5096194113554,0.0325999545108077,1.55046554163059,1.68085069961083,0.479147702411718,0.592155476744167,1.22287747185925,19.9420331471927,0.181985227615753,1.81661169989136,0.239571407862027,0,0.0363970455231505,1.99100763217009,0.0363970455231505,0,0.693762204664261
2004,37.1720325186436,4.5356411930877,0.29202348184077,0.0742090668479632,0.107450510276643,0.317538745278845,0.103587420281341,0.101688029169779,0.350780188707524,0.065533191301578,0.111313600271945,0.384021632136204,1.06392983610848,9.33434340078909,5.01376401302164,0.280434211854863,3.24193464741799,0.107450510276643,0.606648832680093,3.91517353635139,2.95376353249832,0.367182244244514,4.07126426533995,0.444742037886699,3.73009892466039,0.2062251450069,0.0371045334239816,15.521239188591,0.10263772472556,2.27430338395494,1.75105185687028,0.514138319183579,0.727139948625302,1.53133805076591,20.2912683293766,0.0332414434286795,1.90289574820681,0.106500814720862,0.0332414434286795,0,2.24062460817156,0.065533191301578,0,0.493435841296587
2005,34.0332949952802,4.90009663599767,0.253394861076272,0.071124311631862,0.105199877326208,0.34542426334983,0.0740974918750319,0.0370487459375159,0.70883507812985,0,0.216911257193156,0.311348697655484,0.814600097510458,9.10212063072937,4.82643326932969,0.314321877898654,3.06521993376237,0.034075565694346,0.390827407962456,4.31658281965468,2.67264245860505,0.219319295381926,3.91440609798991,0.682494128024551,4.10138344174854,0.300021118737205,0.0370487459375159,16.5692009849686,0.108173057569378,1.89806428727528,2.09832138814988,0.305402337169144,0.716569693718897,1.56821853716687,19.7587922726278,0.071124311631862,2.14547459995737,0.287470426770618,0,0.034075565694346,1.78574957744609,0,0,0.613777854581459
2006,33.8432813714748,5.12695269980763,0.320259940841611,0.104020004360824,0.181445587743052,0.50393703145064,0.144782777991723,0,0.6019886109183,0.0695886974754718,0.108119968240394,0.310191552068878,1.23617702585598,9.11795820434125,4.07612212395079,0.251034285218523,2.89333304167549,0.146651239005316,0.467274221699311,4.47387797096382,2.81603363498085,0.144782777991723,4.05739975027354,0.474094906984824,4.06385739370667,0.146651239005316,0.0366628097513289,15.8423071439541,0.0366628097513289,2.10422053503745,2.11018895993062,0.343117439793021,1.06191516525082,1.72306104301948,19.9618749994005,0.0673571946094947,1.34689153881473,0.179577126729459,0.0366628097513289,0,2.1618723827266,0,0,0.61169395783865
